source,target,weight
unclear,white,3
unclear,win,1
unclear,work,1
uncomfortable,race,1
uncomfortable,white,1
unconsiderate,insertion]white,1
unconsiderate,man,1
underdog,negroe,1
underlin,man,1
underlin,underlin,1
understand,american,1
understand,anthr,1
understand,better,2
understand,fellow,1
understand,man,1
understand,meaning,1
understanding,mix,1
understanding,people,1
undesirable,result,1
undesireable,result,1
undesireable,undesirable,1
unecessary,argument,1
unecessary,fight,1
unfair,fiter,1
Unify,bear,1
Unify,corps,1
unit,mixed,1
united,people,1
units,achieve,1
units,develope,1
units,segreate,1
units,victory,1
units,work,1
unity,tie,1
unusual,amount,1
unusual,lost,1
unusual,motion,1
use,army,2
use,bad,1
use,color,1
use,condition,1
use,head,1
use,latrine,1
use,live,1
use,logic,1
use,negro,1
use,negroe,1
use,outfit,1
use,people,1
use,rite,1
use,way,2
use,white,1
variance,first,1
verce,understand,1
viaw,devils,1
viaw,poor,1
vice,versa,1
victory,separate,1
view,point,1
view,race,1
vise,versa,1
volunteer,mixed,1
volunteer,outfit,1
volunteer,use,1
volunteer,way,1
want,action,1
want,associate,1
want,bit,1
want,buddy,1
want,chance,1
want,close,1
want,eat,2
want,live,7
want,mile,1
want,mingle,1
want,mix,2
want,negro,4
want,negroe,3
want,order,1
want,people,1
want,prove,1
want,punish,1
want,rasis,1
want,see,1
want,seperat,1
want,sgt,1
want,show,1
want,shower,1
want,sleep,12
want,sleeping,2
want,strong,1
want,take,2
want,unclear,2
want,want,1
want,white,1
want,work,2
war,american,1
war,deletion,1
war,effort,1
war,hurry,1
war,job,1
war,liberation,1
war,lower,1
war,make,2
war,morale,1
war,person,1
war,stay,1
war,win,1
wat,power,1
way,better,2
way,different,1
way,full,1
way,get,2
way,hard,1
way,help,1
way,internal,1
way,live,1
way,living,1
way,lower,2
way,merger,1
way,morale,1
way,ruin,1
way,south,1
way,standard,1
way,strain,1
way,thing,2
way,trouble,1
way,unclear,3
way,understand,2
way,want,1
way,work,1
weakest,bad,1
weakest,feeling,1
weakest,link,1
week,advantage,1
week,little,1
week,take,1
week,training,1
wer,people,1
wer,white,1
West,twain,1
wet,cold,1
whereas,open,1
white,adjust,1
white,bad,1
white,become,1
white,believe,1
white,belong,1
white,beter,1
white,better,2
white,black,5
white,Black,1
white,boy,9
white,bring,1
white,buddy,1
white,care,1
white,cent,1
white,colo,1
white,color,4
white,colored,4
white,colors,1
white,commander,1
white,complain,1
white,control,1
white,courtmartial,1
white,dam,1
white,different,1
white,discriminate,1
white,exception,1
white,exist,1
white,feel,4
white,fellow,3
white,fight,1
white,folk,1
white,foreman,1
white,friendly,1
white,get,13
white,gether,1
white,give,1
white,hate,1
white,head,1
white,impose,1
white,inferior,1
white,intelligence,1
white,job,1
white,keep,1
white,learn,2
white,let,1
white,like,22
white,live,2
white,living,1
white,lose,1
white,love,1
white,man,33
white,mix,8
white,NCO,1
white,negor,1
white,negro,20
white,Negro,1
white,negroe,6
white,Negroes,1
white,northerner,1
white,number,1
white,obey,1
white,offend,1
white,officr,2
white,old,1
white,order,1
white,outfit,11
white,people,46
white,person,1
white,persons,1
white,poot,1
white,prefer,1
white,prejudice,3
white,private,1
white,put,1
white,quell,1
white,race,8
white,racial,1
white,resent,2
white,respective,1
white,seldom,1
white,separate,2
white,seperate,1
white,sleep,1
white,smarter,1
white,soldier,43
white,Soldiers,3
white,solider,1
white,south,1
white,southerner,1
white,Southerner,1
white,superior,2
white,take,3
white,tendency,1
white,thing,1
white,think,4
white,troops,3
white,truBle,1
white,trust,1
white,try,2
white,unclear,3
white,underlin,1
white,unequal,1
white,use,2
white,want,3
white,war,1
white,white,1
white,whites,1
white,woman,1
white,wood,1
white,work,7
white,woune,1
White,NORTH,1
White,White,1
whites,accustom,1
whites,allow,1
whites,bad,1
whites,become,1
whites,fight,2
whites,fraternalize,1
whites,get,2
whites,give,1
whites,know,1
whites,lose,1
whites,man,1
whites,negro,2
whites,negroe,5
whites,nergoe,1
whites,northern,1
whites,put,1
whites,resent,1
whites,white,3
whites,whites,1
whites,work,3
Whites,advantage,1
Whites,become,1
Whites,different,1
Whites,fightig,1
Whites,help,1
Whites,like,1
Whites,live,1
Whites,morale,1
Whites,Negroes,1
Whites,Negros,1
Whites,take,1
whole,army,1
whole,better,1
whole,compete,1
whole,country,1
whole,intelligent,1
whole,negroe,1
whole,outfit,1
whole,relish,1
whole,separate,1
whole,think,1
whole,units,1
wife,believe,1
win,war,4
wish,join,1
wish,make,1
wite,fellow,1
wite,negro,1
wite,want,1
wold,show,1
wold,way,1
wont,selve,1
work,alone,1
work,associate,1
work,best,1
work,better,20
work,close,1
work,combine,1
work,country,1
work,exist,1
work,fight,3
work,function,1
work,get,1
work,gether,1
work,good,1
work,group,1
work,harder,1
work,harmony,1
work,ideal,1
work,individual,1
work,lot,1
work,majority,1
work,man,1
work,mind,1
work,negro,3
work,negroe,1
work,obtain,1
work,outfit,2
work,play,1
work,race,2
work,racial,1
work,right,1
work,separate,3
work,seperat,1
work,seperate,4
work,soldier,1
work,team,1
work,togeather,1
work,unclear,1
work,unit,2
work,units,1
work,way,2
work,week,1
work,white,1
work,whole,1
work,win,1
work,work,1
world,bless,1
worth,effort,1
worth,fighting,1
worth,understand,1
worth,way,1
woul,dorp,1
woul,get,1
woune,get,1
write,get,1
wrong,camp,1
year,fine,1
yellow,fiter,1
yellow,unfair,1
yes,time,1
zone,necessary,1
