distance,nearest_property_index,subscriber_index
0.08591711568691715,170725,2100
0.13664931654910165,170724,2101
0.1429111265770407,170724,2102
0.08052483242505684,170469,2103
0.19347860156230587,170339,2104
0.09935096869624567,170564,2105
0.08474016301830344,170480,2106
0.19226034978940676,170724,2107
0.15378099480635174,170481,2108
0.1382279727747847,170481,2109
0.13419960240177892,170481,2110
0.06544578219778387,170563,2111
0.03050844268759927,170593,2112
0.030201774146299397,170593,2113
0.026478411936097408,170481,2114
0.03442911477579009,170593,2115
0.14765965755807917,169570,2116
0.10437725522618325,170279,2117
0.0746743417013946,170622,2118
0.08680470358027503,170622,2119
0.041218915389803885,170335,2120
0.40513248347337905,167582,2121
0.13076933161252632,170551,2122
0.07268666393436937,170619,2123
0.0573377168405507,170619,2124
0.13382441414733368,170302,2125
0.10314962076184458,170550,2126
0.011010224717992722,165610,2127
0.09659559360177787,165611,2128
0.1259319493261538,165442,2129
0.12156498809222317,165665,2130
0.07462904999729329,165831,2131
0.10039852119625788,165442,2132
0.12043477003523437,165441,2133
0.08219754139649134,165831,2134
0.047882387444530064,165830,2135
0.05141073218208788,165830,2136
0.013412112672658844,165832,2137
0.17772122476550523,165464,2138
0.057422699803802366,165827,2139
0.09900054033544704,165395,2140
0.15745598248032508,165396,2141
0.1835375019349577,165440,2142
0.0927948873588588,165464,2143
0.11360054646478641,165583,2144
0.24719768769466843,165437,2145
0.03871608597474234,165346,2146
0.037248631669717196,165606,2147
0.03883101098353597,165606,2148
0.17339872460024178,273234,2756
0.17339872460024178,273234,2757
0.17339872460024178,273234,2758
0.17339872460024178,273234,2759
0.17339872460024178,273234,2760
0.17339872460024178,273234,2761
0.17339872460024178,273234,2762
0.028837164337533267,314406,2763
0.028837164337533267,314406,2764
0.15661244095660845,332335,2765
0.033184413372734756,286120,2766
0.027073876370652516,288380,2767
0.2048752766724855,280771,2768
0.013633389339889338,286074,2769
0.19128140137141347,288454,2770
0.015954466924219025,286336,2771
0.011962558764500697,286306,2772
0.5429318990405698,280524,2773
0.057498289006505596,286304,2774
0.4108264981777635,275616,2775
0.041139951269446716,280770,2776
0.011349226097737813,288376,2777
0.24368244552003604,278315,2778
0.05136363229930993,278315,2779
0.46185744078798113,275655,2780
0.05087645035551753,275860,2781
0.022493054799193234,275616,2782
0.020438554664706544,280537,2783
0.020488730160142753,278344,2784
0.4387901155443823,288339,2785
0.21496252241894104,286249,2786
0.2696888922135686,285903,2787
0.01411899533615117,280427,2788
0.38806053487624764,278114,2789
0.021413903112351515,288428,2790
0.024573657718171976,288426,2791
0.10440899922293094,285769,2792
0.0466636168755184,288192,2793
0.024067459360426497,288161,2794
0.10637409943624063,285769,2795
0.05141882950473804,280470,2796
0.061300485600873096,275659,2797
0.05149607730118062,285933,2798
0.05852672036723517,278115,2799
0.03496795778105276,285844,2800
0.37906603277312273,280487,2801
0.03180483711784697,288101,2802
0.032315037179289824,288136,2803
0.04884964584889454,280862,2804
0.10337144864268198,285876,2805
0.02699765623753787,285912,2806
0.37602901596995764,288101,2807
0.037013413247288574,285912,2808
0.03545071950213855,285798,2809
0.1149973793041584,285984,2810
0.16167095502663134,275202,2811
0.03811519710210698,285984,2812
0.10429385599499265,280247,2813
0.09529691172312095,275197,2814
0.24510439119600977,275197,2815
0.04488858742618126,285963,2816
0.04493360367237405,285963,2817
0.5791424628536677,280486,2818
0.8616131950379271,275228,2819
0.36114767315065194,275263,2820
0.7304552863345859,285797,2821
0.19041578830367906,288006,2822
0.4826489973141732,285690,2823
0.06794047499531188,275263,2824
0.010374792351647805,285750,2825
0.04106460125622283,280225,2826
0.3356229190901281,285690,2827
0.021574396250710233,285671,2828
0.0816267909465489,275148,2829
0.12574349146173897,285749,2830
0.012760427203377576,280143,2831
0.006143973300694193,275404,2832
0.17601362235496457,285688,2833
0.05139520478833709,285667,2834
0.1296344692381736,285694,2835
0.15211772251293967,287918,2836
0.019646083597789202,288039,2837
0.17777074766141684,285672,2838
0.23033685125157694,285618,2839
0.09727055867995146,280054,2840
0.31040600159120724,275078,2841
0.06139723763223699,285675,2842
0.012613712777255318,287918,2843
0.07772615297666427,287833,2844
0.015505273801097022,285593,2845
0.03530587256216999,285569,2846
0.05904605545718343,285707,2847
0.01431686202945282,285618,2848
0.03672936045144895,285562,2849
0.02505591842988735,279848,2850
0.2521729810000295,287920,2851
0.006153521424641796,285587,2852
0.13264713175570797,274629,2853
0.06843497495177293,285565,2854
0.17537208405754795,285559,2855
0.09756641403379407,287813,2856
0.012917452094675942,287929,2857
0.04468916622903832,275030,2858
0.04963459520744881,279962,2859
0.23534367342163234,280078,2860
0.20384970062365879,280110,2861
0.5394594508082516,285564,2862
0.021508863491685945,287810,2863
0.06520138146955648,287937,2864
0.2890121656187965,285615,2865
0.020805350690562812,287828,2866
0.04055220920999868,285615,2867
0.015392628040604468,287927,2868
0.2010746843445535,261875,2869
0.22855188202523483,282622,2870
0.005944331563852786,267368,2871
0.04063713606452937,267462,2872
0.24758684914319332,261859,2873
0.12006588196824558,282601,2874
0.3475233693910203,270754,2875
0.2810391239555175,282601,2876
0.02359529087318189,282613,2877
0.03660226189143078,282603,2878
0.4460166533091517,282447,2879
0.24114284724089471,270723,2880
0.4180649732114526,261857,2881
0.014586642708894431,270717,2882
0.07887336659084782,270605,2883
0.043168043792775196,282324,2884
0.031134711468351735,282445,2885
0.03276735321444332,282476,2886
0.5332031947587879,262021,2887
0.14441402511034723,262067,2888
0.15684644027305708,282442,2889
0.22222884561882392,262026,2890
0.0695644711757776,262064,2891
0.008582232132761674,282441,2892
0.24594407266979762,282320,2893
0.0270128645140137,262020,2894
0.04809189221590767,261684,2895
0.03954681153470527,261675,2896
0.02152461976648879,261736,2897
0.11543140902102002,261690,2898
0.04490354769479542,261658,2899
0.023137573849958702,282311,2900
0.041845812204172585,261742,2901
0.03685131109340709,261689,2902
0.19470599800636035,261652,2903
0.31555888477186905,270526,2904
0.16757754753057155,270643,2905
0.04315608619251113,270583,2906
0.03555645188569348,270581,2907
0.013691200358921907,261583,2908
0.03438555566303952,261582,2909
0.018806167947308515,262179,2910
0.052822230883173914,261565,2911
0.03978683059371314,261585,2912
0.6512305499033756,261622,2913
0.3121652671241687,282127,2914
0.019295152796203426,270432,2915
0.05121955240387026,270421,2916
0.038287841855000865,275836,2917
0.18992460915090326,282130,2918
0.872909736448564,274046,2919
0.008764083385073089,275681,2920
1.1156819084786618,260859,2921
0.22354736828839872,274078,2922
0.07971145980381004,261242,2923
0.032663453421111696,282132,2924
0.0647681168443673,274046,2925
0.512791940538797,274048,2926
0.0386708599035991,274078,2927
0.04217116222733851,260859,2928
0.08904033028696347,274080,2929
0.02313493527421832,260826,2930
0.16613909590946155,260821,2931
0.13051777569250686,266180,2932
0.0439437316914744,266180,2933
0.060242069642373955,266179,2934
0.031976023824991914,273891,2935
0.06801876178228104,260730,2936
0.10208410399437487,260909,2937
0.30954446210780423,273964,2938
0.04188224166447114,260704,2939
0.054027682924543595,260925,2940
0.04025601267322763,261457,2941
0.02896077200723646,273854,2942
0.029096573667918343,273922,2943
0.04444261563479534,279071,2944
0.035954030371581826,278700,2945
0.04411626099657316,260792,2946
0.021933476633059855,278564,2947
0.06185299676766117,260752,2948
0.01180251756583265,273721,2949
0.02515559913599058,260490,2950
0.026813062135599093,273684,2951
0.2289217319631513,278559,2952
0.04044227167654305,273599,2953
0.08401772165315471,278591,2954
0.028727218543715818,278522,2955
0.11761706189229515,260204,2956
0.30088527719039904,260006,2957
0.13027540549598593,278465,2958
0.1645451182412921,260224,2959
0.014667679924026634,260225,2960
0.026645813261310807,272042,2961
0.07263314023921023,267022,2962
0.025818147953963887,272040,2963
0.07131884435256233,271819,2964
0.0033553383523304684,271819,2965
0.05498485997321306,272064,2966
0.028530413055171726,271798,2967
0.0383230085227431,267043,2968
0.08527488490690514,267043,2969
0.19251273207261482,266975,2970
0.0647370471899384,272062,2971
0.015602274216067817,272039,2972
0.30122664178928404,272061,2973
0.176412184577055,271837,2974
0.11625286143046423,266951,2975
0.2771079258946287,271720,2976
0.047649932377797674,271550,2977
0.06953418556739262,266870,2978
0.009173582704895029,266844,2979
0.02634752647226602,271673,2980
0.04094607061489443,271672,2981
0.07527026214168607,271676,2982
0.20575460501343618,271579,2983
0.04412159070105321,271690,2984
0.03706554009830941,271565,2985
0.31558450517615116,271657,2986
0.30956006815362824,271701,2987
0.028801552824835656,271668,2988
0.05321779017780063,271598,2989
0.7281363033620303,271592,2990
0.026762396023234648,271294,2991
0.025811822816720415,266694,2992
0.07262726743299085,266446,2993
0.2053086393555358,271272,2994
0.03485228441122607,271268,2995
0.02412254419333609,288756,2996
0.850934273020779,288788,2997
0.042347559263685476,288869,2998
0.47415064800017753,288788,2999
0.0350345267772451,288657,3000
0.027208884814345368,288718,3001
0.05746577326887042,288679,3002
0.05912728905944844,288724,3003
0.16330402378982678,288514,3004
0.09446628403694148,288674,3005
0.05242862004499264,339803,3006
0.06606699696023544,316842,3007
0.00688353590084724,320129,3008
0.012406107078052753,320004,3009
0.035203255518004614,320004,3010
0.5684671147096734,319998,3011
0.015406059606344006,318176,3012
0.03659358379581428,318177,3013
0.045127303708798604,318451,3014
0.028480570881176958,321124,3015
0.016517315649870266,320521,3016
0.010419605677974715,320760,3017
0.014241809896001283,320762,3018
0.017418414526457364,320750,3019
0.005044020319457128,320974,3020
0.028859776944508822,321473,3021
0.006456816104439956,320916,3022
1.4863860204186823,317690,3023
1.1488186286942654,317906,3024
0.027981508796823432,317906,3025
0.020148411068944643,320340,3026
0.7667464684348447,317909,3027
1.0085637814310293,317469,3028
0.9601258572880619,317469,3029
1.2758302819483163,313571,3030
0.0005353799930941664,309721,3031
1.0662806797094537,309578,3032
0.9890532668956351,309721,3033
0.013253964708782094,317475,3034
0.026807908556418066,317469,3035
1.9493963517355568,321047,3036
0.7370715225675353,309721,3037
0.7531387246909287,309721,3038
0.22453891411800395,317474,3039
0.1499937557650115,317530,3040
0.18637546255757126,322177,3041
0.09491431592290005,316183,3042
0.15474084190879187,322177,3043
0.027406890122197065,317478,3044
0.7768290920714832,316183,3045
0.9119599927571249,311563,3046
0.1936707090432742,316183,3047
0.03570990169165101,322192,3048
0.030621850688194324,315675,3049
0.044427329647530246,322177,3050
0.043252719207666886,315579,3051
0.8049457001862599,311563,3052
0.07269663500981506,319574,3053
0.018031905005536655,319610,3054
0.03187402545768813,319622,3055
0.020040287499956816,319610,3056
0.015448737794156807,319611,3057
0.018420849334978374,315300,3058
0.009778010401017155,319582,3059
0.03409581780653739,319575,3060
0.32754291561809024,322178,3061
0.000894111111392319,319553,3062
0.01855799885225615,311563,3063
0.13203001705626471,335286,3064
0.03441091688960424,319631,3065
1.196539729347886,311825,3066
0.05860377382658131,315240,3067
0.04685175418704841,319532,3068
1.0208561357264951,322158,3069
0.093582713275359,317728,3070
0.03137903693202773,311472,3071
0.001612820766297372,322181,3072
0.047763940626844435,315395,3073
0.0190257659301181,315395,3074
0.4762734220209094,339346,3075
0.053389498687061276,311634,3076
0.7602399687858922,322158,3077
0.011079319140657625,319564,3078
0.6917251041360007,311825,3079
0.014971007875768933,319563,3080
0.5711749035358716,319632,3081
0.2999828465819255,315393,3082
0.09781891789465826,335770,3083
0.02865516409236764,315425,3084
0.6263621546146522,311634,3085
0.05812032643575616,322158,3086
0.2316196172392302,319491,3087
0.0028453690685368706,319447,3088
0.009605107127892726,319405,3089
0.40068559541148835,321874,3090
0.01171913510347822,319448,3091
0.13208877541585645,311426,3092
0.08853254150773922,311426,3093
0.821239318358291,311391,3094
0.013222485621427544,319434,3095
0.03614015684792527,319435,3096
0.0032518979977981307,319375,3097
0.023915478638960975,319371,3098
0.014494618778132184,311445,3099
0.027223379453907202,319375,3100
0.030091732387984835,319436,3101
0.023688056698714908,319436,3102
0.03412795464446744,319436,3103
0.020287981810993432,311391,3104
0.035577238975956764,319438,3105
0.7253051684489484,334228,3106
0.1996650556082355,319393,3107
0.6291921723954349,315035,3108
0.15339329078847652,319393,3109
0.9754388616120634,311445,3110
0.8444595033459311,316139,3111
0.021441397653236705,311582,3112
0.6139258274885258,334228,3113
0.11003253576568937,319168,3114
0.7859964968274417,334228,3115
0.9544591409906719,311391,3116
0.2831666307557268,314905,3117
0.2669246257170894,315035,3118
0.07378804358503147,316139,3119
0.15217403173247077,319315,3120
0.5364855425631434,321375,3121
0.04198825667670531,321375,3122
0.05524389567730015,318976,3123
0.1561152360163017,311580,3124
0.0055411334947312,314811,3125
0.027660370554551433,314406,3126
0.011036733645820059,314904,3127
0.007246894329158343,314809,3128
0.02456729422077695,314777,3129
0.027745469940428466,314980,3130
0.008162222752314693,314813,3131
0.02891765520633966,314813,3132
0.007318078222117437,314872,3133
0.25324662247908397,311580,3134
0.011783191294426731,314770,3135
0.0281944362621844,314770,3136
0.003438499198062425,314670,3137
0.0036691536130040556,314666,3138
0.0009948091989338951,314668,3139
0.006452098851499068,314665,3140
0.0006569866736307616,314667,3141
0.002305188952783047,314630,3142
0.016538547282901415,314707,3143
0.028955834245823667,314775,3144
0.2698006285924063,321375,3145
0.05412540065845581,314405,3146
0.06912834056500128,314644,3147
0.03293363273388527,314641,3148
0.01421366949109061,314867,3149
0.02040960613892055,314815,3150
0.02881450145566587,314814,3151
0.03561762331020069,314814,3152
0.00832774741750171,314793,3153
0.2827730956755704,314647,3154
0.5000282342053364,314679,3155
0.04086621315342858,318801,3156
0.0732966455333433,314647,3157
0.02009961636427595,321366,3158
0.7385426088133203,314241,3159
0.13036968056126044,311067,3160
0.6773766749086549,314238,3161
0.2529132975535524,318868,3162
0.03801439578577601,314839,3163
0.6212328908367857,315580,3164
0.07074776577587427,318800,3165
0.04136022801322093,318543,3166
0.07895153847216148,318868,3167
0.015372179357047872,311223,3168
0.8124826690644837,318725,3169
0.021160476818178498,318532,3170
0.26205711553376754,334798,3171
0.20156925744967716,334798,3172
0.030238719617748648,314305,3173
0.08416911271800025,314336,3174
0.0007460782337432225,318411,3175
0.039227528111441555,314531,3176
0.006733579876821555,314531,3177
0.024916407718466003,316471,3178
0.023839039376003162,316357,3179
0.14151503976139054,314236,3180
0.10228298116176236,316351,3181
0.09216560281610499,322783,3182
0.20962777514550945,321378,3183
0.058109589387647306,322788,3184
0.05422940979350235,319934,3185
0.03626402971625132,316352,3186
1.1648647283586187,319775,3187
0.009688205056951586,316355,3188
0.021714588954538663,312625,3189
0.009850763404015363,319935,3190
0.05166974195737987,319914,3191
1.1167472917276196,312683,3192
1.1165912141360952,312683,3193
0.002993528991038491,316234,3194
0.04285900470645292,316141,3195
0.10637923069326428,322462,3196
0.27073415520791794,319800,3197
0.04087242161433031,319804,3198
0.8077288399187991,334858,3199
0.7931355909254573,334858,3200
0.013772576533540233,320015,3201
0.00970446852530565,319832,3202
0.6817859918734691,319738,3203
0.004698825533157516,316171,3204
0.031571163439520794,316046,3205
0.04054837174006961,320014,3206
0.02269695456714653,316104,3207
0.012181660461464653,316083,3208
0.05906599931100454,319858,3209
0.002695465004078794,315036,3210
0.12162536909321603,319703,3211
0.01683748860346136,334330,3212
0.05072704416670343,319953,3213
0.030051550245963652,319953,3214
0.03619557099630015,319650,3215
0.008548560145869303,319650,3216
0.009551422879791056,319651,3217
0.029262333509189654,316017,3218
0.1711225861664446,315866,3219
0.017140089704490356,315830,3220
0.8230955276015266,319693,3221
0.5256653789839631,319668,3222
0.8146306927619448,319693,3223
0.06137830815302095,315786,3224
0.39803917073084794,319594,3225
0.01835287568731375,319602,3226
0.7060260628902795,319602,3227
1.2149037240690141,339875,3228
19.281808272443246,428864,3229
19.281808272443246,428864,3230
19.88257806909321,377459,3231
19.88257806909321,377459,3232
20.799993590303014,431209,3233
20.799993590303014,431209,3234
24.943798661579027,431209,3235
24.943798661579027,431209,3236
24.905530932009604,379906,3237
24.905530932009604,379906,3238
25.05313293440525,377459,3239
25.05313293440525,377459,3240
26.160577927856874,431209,3241
26.160577927856874,431209,3242
27.110286678026323,431209,3243
27.110286678026323,431209,3244
29.354359604460218,379906,3245
29.354359604460218,379906,3246
30.280506530727568,424374,3247
30.280506530727568,424374,3248
30.420256904933005,431209,3249
30.420256904933005,431209,3250
31.051958544906018,432935,3251
31.051958544906018,432935,3252
35.12341058796732,431209,3253
35.12341058796732,431209,3254
44.49074164285904,385339,3255
44.49074164285904,385339,3256
47.903857697508954,385339,3257
47.903857697508954,385339,3258
51.72033760052195,385339,3259
51.72033760052195,385339,3260
58.15743231983589,385339,3261
58.15743231983589,385339,3262
51.58634835117738,385339,3263
51.58634835117738,385339,3264
51.45164655584964,385339,3265
51.45164655584964,385339,3266
55.90636721204367,385339,3267
55.90636721204367,385339,3268
57.10941792731975,385339,3269
57.10941792731975,385339,3270
58.383804923141604,385339,3271
58.383804923141604,385339,3272
58.377258456119286,385339,3273
58.377258456119286,385339,3274
58.41183662889129,385339,3275
58.41183662889129,385339,3276
70.906510288,369105,3277
70.906510288,369105,3278
13.513108860094764,427060,3279
16.068472511538737,377459,3280
16.483086297517815,427060,3281
16.514110975905886,377459,3282
17.06121386479813,424374,3283
17.273233630995048,377459,3284
17.250049306509947,424374,3285
17.48803929817395,377459,3286
17.511981243976788,424374,3287
18.0686654682411,424374,3288
18.079439423466834,377459,3289
18.26504908941459,377459,3290
18.418109742557718,431209,3291
18.42598644094422,377459,3292
18.44400441478382,377459,3293
18.50766959203256,424374,3294
18.661402861606227,377459,3295
18.703807839766302,428864,3296
18.850109742028998,377459,3297
19.070235814352422,377459,3298
19.099293079664868,424374,3299
19.093818997787164,377459,3300
19.09930169023132,377459,3301
19.119475547117545,427297,3302
19.152000777532166,428864,3303
19.197188696158992,427297,3304
19.624247099581343,377459,3305
19.810029252855568,431209,3306
19.853420739354007,428864,3307
19.890815114144562,431209,3308
20.01847911444771,431209,3309
20.070461547346405,424374,3310
20.07530732526616,377459,3311
20.108119528820207,427297,3312
20.102487435949726,377459,3313
20.093508919698618,377459,3314
20.116119848181324,428864,3315
20.17326724598244,385229,3316
20.233984475073925,431209,3317
20.25016796712617,379906,3318
20.503400318670472,431209,3319
20.532046928486686,377459,3320
20.642550881177016,431209,3321
20.718273941670333,379906,3322
20.757276918407364,377459,3323
20.791770274491856,377459,3324
21.090804575357343,428864,3325
21.106381095957786,377553,3326
21.13482830641008,377553,3327
21.07003384826407,379906,3328
21.367972043729576,427297,3329
21.500238139586184,431209,3330
21.5786674001017,431209,3331
21.736339496313615,377459,3332
21.768730371688722,431209,3333
21.910159308186202,431209,3334
22.05772614981917,377459,3335
22.06454555545968,427297,3336
22.061463815297508,377459,3337
22.46403209062437,377459,3338
22.502458217037972,428864,3339
22.524029838239624,377459,3340
22.540407585318288,377459,3341
22.600203181556758,377553,3342
22.608174967489987,427297,3343
22.55568567107862,379906,3344
22.605754298124136,427297,3345
22.80426776901585,379906,3346
22.91369248213617,379906,3347
23.035263505860566,428864,3348
23.022341636422933,377459,3349
23.121163357440068,428864,3350
23.058024542158215,379906,3351
23.105163346006524,432935,3352
23.118478802015566,431209,3353
23.086476104174594,379906,3354
23.09106858170648,379906,3355
23.108821450860063,379906,3356
23.159432456037525,431209,3357
23.23808364817418,428864,3358
23.311030165886304,427297,3359
23.506077261371612,377459,3360
23.511790651701357,377459,3361
23.621709338461194,431209,3362
23.608654052837792,431209,3363
23.84433876031316,379906,3364
23.99916483013496,377459,3365
24.02620641487061,431209,3366
24.093190540311955,428864,3367
24.05843894982225,432935,3368
24.063169900311145,432935,3369
24.05441025061918,379906,3370
24.094726361780488,431209,3371
24.073076822239244,379906,3372
24.122697684277483,379906,3373
24.11882647690962,379906,3374
24.241786894088197,379906,3375
24.304520240931392,431209,3376
24.664636503939903,377459,3377
24.63508388172534,379906,3378
24.812797767967634,431209,3379
24.911758051702964,377459,3380
25.043496121429737,377459,3381
25.043326594360693,379906,3382
25.07616028643685,379906,3383
25.05119193395496,379906,3384
25.06717914547025,432935,3385
25.235581106922403,431209,3386
25.281101187554984,377459,3387
25.64448154345126,431209,3388
25.624322251994315,379906,3389
25.810272635452126,431209,3390
25.904776007789145,427297,3391
26.002795616676355,432935,3392
26.055902649303775,431209,3393
26.033770743441643,379906,3394
26.07963980678635,431209,3395
26.053113150836964,379906,3396
26.069159614021654,432935,3397
26.112499928458398,432935,3398
26.163569503114815,427297,3399
26.16493715506464,427297,3400
26.117627775330913,379906,3401
26.17750786362989,431209,3402
26.137058911927635,379906,3403
26.1850187784777,431209,3404
26.31399675461572,379906,3405
26.333649354150527,431209,3406
26.485876367604725,431209,3407
26.63043019164945,424761,3408
26.652742928182544,431209,3409
26.705036643371677,379906,3410
26.945108807591236,424761,3411
27.027156035903516,427297,3412
27.060919984774713,431209,3413
27.071604338402828,431209,3414
27.051636905201203,432935,3415
27.07778834406731,432935,3416
27.07528701726464,379906,3417
27.091125039909315,431209,3418
27.10641625154922,385337,3419
27.092727310850318,431209,3420
27.142824316010856,427297,3421
27.137579082262672,385337,3422
27.154991049046323,424761,3423
27.10545455939146,432935,3424
27.62558445230671,377459,3425
27.77769655669543,379906,3426
27.79999180562894,379906,3427
27.868433218362274,428864,3428
27.844707486884438,431209,3429
27.864507344868,431209,3430
28.00912261948896,432935,3431
28.12988319583183,431209,3432
28.135297754127045,431209,3433
28.144551647387456,426876,3434
28.124385912744568,431209,3435
28.091831464264157,379906,3436
28.12535957931648,424374,3437
28.263999112659413,379906,3438
28.287010119932226,379906,3439
28.499658666810227,377459,3440
28.598209082219114,431209,3441
28.613194269328304,431209,3442
28.71532598283719,427297,3443
28.819210329959063,379906,3444
28.883860276241517,379906,3445
28.940596907765222,379906,3446
29.098270667967427,432935,3447
29.10239379332828,432935,3448
29.093341644530195,379906,3449
29.140377785148278,377459,3450
29.154980854463016,377459,3451
29.34209483222427,377459,3452
29.35727609103364,431209,3453
29.453071301315227,428864,3454
29.600419119701566,431209,3456
29.646196716009236,431209,3457
29.64571699704398,424374,3458
29.741254013670275,377459,3459
29.763716580575537,379906,3460
29.98754631505223,427297,3461
29.967537512519108,431209,3462
29.983141093440864,379906,3463
29.999391555311842,379906,3464
30.10270559607736,428864,3465
30.109757460489124,428864,3466
30.088481745086273,432935,3467
30.14735492006426,427297,3468
30.306918823360498,431209,3469
30.371540396064546,431209,3470
30.364620045478446,379906,3471
30.451790003348897,424374,3472
30.49003083329118,431209,3473
30.670004268920703,377459,3474
30.765114149494988,431209,3475
30.838249198121037,426974,3476
31.01595686201926,432935,3477
31.073642278542767,424374,3478
31.021350973398906,379906,3479
31.099047710206683,427297,3480
31.097581807880186,431209,3481
31.104657816235676,431209,3482
31.1207863884586,379906,3483
31.17143691627578,431209,3484
31.31547761165665,424373,3485
31.300844209858372,379906,3486
31.386547982542506,432935,3487
31.44281494971898,431209,3488
31.44299097623378,431209,3489
31.523701759451914,377459,3490
31.709690777999153,428864,3491
31.72801716598762,427297,3492
31.734384506666903,377459,3493
32.08585611885948,428864,3494
32.032402178602986,432935,3495
32.0310019863067,379906,3496
32.04813844035232,379906,3497
32.077773890517456,431209,3498
32.059177033666636,379906,3499
32.08581681103974,432935,3500
32.091296852372565,379906,3501
32.13073477587382,377459,3502
32.13238966998319,377459,3503
32.130056648605056,377459,3504
32.44998706330215,379906,3505
32.568413519271296,431209,3506
32.634116199920136,428864,3507
32.667543332309194,428864,3508
32.705889172424364,431209,3509
32.73554685433808,431209,3510
32.75385288167371,431209,3511
32.79729013962177,377459,3512
32.86911344003895,431209,3513
32.90864574338631,377459,3514
33.08266737048276,424374,3515
33.05749248139208,432935,3516
33.065666343365635,379906,3517
33.07583954287506,379906,3518
33.075378056144295,432935,3519
33.139621732087704,428864,3520
33.172873580827044,424374,3521
33.203705453354516,424374,3522
33.23577102541123,379906,3523
33.275238658426716,431209,3524
33.35642153677146,379906,3525
33.504741849024974,431209,3526
33.55950128513814,377459,3527
33.59837244651467,377459,3528
33.62465034197764,377459,3529
33.776788635641985,379906,3530
33.89359507733489,428864,3531
34.05011334884023,377459,3532
34.086348991095434,431209,3533
34.10683297699374,431209,3534
34.35816995238151,431209,3535
34.372191349635095,431209,3536
34.444834604950955,377459,3537
35.07523167011714,431209,3538
35.12647431314537,377459,3539
35.399260130306516,428864,3540
35.56684261652194,377459,3541
52.62454377551333,369105,3542
42.06732731081722,385339,3543
42.280150666922594,385339,3544
41.915283669984646,385339,3545
52.739096116782086,369105,3546
52.84268348003082,369105,3547
43.26859724037778,385339,3548
55.49481979362813,369105,3549
47.66314612533924,385339,3550
47.13674922402992,385339,3551
56.04038987655949,369105,3552
48.104212579813236,385339,3553
54.43095214795741,369105,3554
51.21975764007805,385339,3555
50.94004609146613,385339,3556
48.216072564149016,385339,3557
56.554962347186915,369105,3558
43.23230027154513,385339,3559
53.944192725447444,385339,3560
56.62148289597915,369105,3561
55.00667323994695,369105,3562
43.83481680680254,385339,3563
57.03218512178172,369105,3564
49.211092768869484,385339,3565
44.73463420595966,385339,3566
44.374820293078216,385339,3567
54.3305058396874,385339,3568
44.02976405275402,385339,3569
44.56938093162494,385339,3570
49.43231016610722,385339,3571
55.767521382216074,369105,3572
42.46753112397552,385337,3573
44.596756483575206,385339,3574
45.0938217972324,385339,3575
47.73976064203329,385339,3576
45.555542372914616,385339,3577
45.88382640434654,385339,3578
56.820963229263825,369105,3579
45.815076612064495,385339,3580
46.51661165643332,385339,3581
47.88293999980038,385339,3582
46.29460626439196,385339,3583
48.32307815227394,385339,3584
47.633394490761425,385339,3585
47.73025009696876,385339,3586
57.83635917798462,369105,3587
46.7294348519144,385339,3588
47.72683563931469,385339,3589
59.05910820481546,369105,3590
47.902461995726185,385339,3591
48.719647810576056,385339,3592
47.34216862653695,385339,3593
48.23739074640306,385339,3594
46.954975546323666,385339,3595
47.37555103500356,385339,3596
49.782199007648565,385339,3597
46.054966942376325,385339,3598
48.94571574622482,385339,3599
49.17586580430382,385339,3600
49.57418742833263,385339,3601
48.44995521040225,385339,3602
60.26206228260051,369105,3603
47.03979468667725,385339,3604
47.65880516112458,385339,3605
47.29821552850451,385339,3606
50.01831751750755,385339,3607
47.545675165839405,385339,3608
49.03501243597778,385339,3609
48.002916459685935,385339,3610
48.22520068507105,385339,3611
47.82395794006489,385339,3612
47.02688776881938,385339,3613
49.29336873475162,385339,3614
46.989543780495325,385339,3615
48.29389291162771,385339,3616
48.19930431104606,385339,3617
49.70933408285981,385339,3618
50.15841977066102,385339,3619
48.75392582465231,385339,3620
60.60581080089294,369105,3621
48.175335677292225,385339,3622
61.40166016656235,369105,3623
50.44583431544561,385339,3624
60.954016606208924,369105,3625
48.481120256595176,385339,3626
48.7024780825519,385339,3627
47.993745260519844,385339,3628
51.84123134535498,385339,3629
51.5297223654641,385339,3630
50.953209403145074,385339,3631
50.53758895016889,385339,3632
50.897942172656336,385339,3633
54.324519187762306,385339,3634
51.91682226299919,385339,3635
48.02012041084677,385337,3636
60.70698120567127,385339,3637
51.65084661304081,385339,3638
50.164649038501814,385339,3639
50.792818744428395,385339,3640
50.06940863887756,385339,3641
58.10132277865855,385339,3642
48.71339050451429,385339,3643
51.570936858841755,385339,3644
49.54060280749663,385339,3645
58.119017110813544,385339,3646
58.045672602342314,385339,3647
58.24788894349141,385339,3648
59.519844434551786,385339,3649
59.46859176152631,385339,3650
59.55960908839828,385339,3651
59.54335850518554,385339,3652
59.539153494852165,385339,3653
59.60883342382095,385339,3654
59.574886864368544,385339,3655
51.812625511297064,385339,3656
59.64421430297788,385339,3657
59.606695652189245,385339,3658
59.53733681183134,385339,3659
59.589500701830175,385339,3660
59.631448374734816,385339,3661
63.736541201369114,369105,3662
62.91678971309538,369105,3663
53.8498540686023,385339,3664
61.59750026985387,385339,3665
49.39976883414527,385337,3666
54.37666793504719,385339,3667
63.035444749617255,369105,3668
