dpid,full_address
380990012745,"703 BRIGGS AVE S, PARK RIVER, ND, 58270"
380990012746,"722 CODE AVE S, PARK RIVER, ND, 58270"
380990012722,"108 7TH ST E, PARK RIVER, ND, 58270"
380990012724,"110 7TH ST E, PARK RIVER, ND, 58270"
380990012725,"104 7TH ST E, PARK RIVER, ND, 58270"
380990012726,"720 BRIGGS AVE S, PARK RIVER, ND, 58270"
380990012727,"6331 COUNTY ROAD 12B, PARK RIVER, ND, 58270"
380990012751,"439 HONEY AVE S, PARK RIVER, ND, 58270"
380990012752,"439 HONEY AVE S, PARK RIVER, ND, 58270"
380990012729,"724 BRIGGS AVE S, PARK RIVER, ND, 58270"
380990012730,"704 HARRIS AVE S, PARK RIVER, ND, 58270"
380990012731,"705 CODE AVE S, PARK RIVER, ND, 58270"
380990012732,"204 7TH ST W, PARK RIVER, ND, 58270"
380990012734,"712 CODE AVE S, PARK RIVER, ND, 58270"
380990012704,"306 ELM DR, PARK RIVER, ND, 58270"
380990012706,"312 REGINA AVE S, PARK RIVER, ND, 58270"
380990012707,"310 REGINA AVE S, PARK RIVER, ND, 58270"
380990012709,"209 REGINA AVE S, PARK RIVER, ND, 58270"
380990012710,"304 REGINA AVE S, PARK RIVER, ND, 58270"
380990012760,"513 WADGE AVE S, PARK RIVER, ND, 58270"
380990012739,"108 7TH ST W, PARK RIVER, ND, 58270"
380970007743,"416 4TH AVE SE, MAYVILLE, ND, 58257"
380970007744,"420 5TH ST SE, MAYVILLE, ND, 58257"
380970007745,"424 5TH ST SE, MAYVILLE, ND, 58257"
380970007746,"431 5TH AVE SE, MAYVILLE, ND, 58257"
380970007747,"431 3RD ST SE, MAYVILLE, ND, 58257"
380970007748,"425 3RD ST SE, MAYVILLE, ND, 58257"
380970007749,"417 3RD ST SE, MAYVILLE, ND, 58257"
380990015365,"136 N STAR DR, PARK RIVER, ND, 58270"
380990015367,"138 N STAR DR, PARK RIVER, ND, 58270"
380990015368,"142 N STAR DR, PARK RIVER, ND, 58270"
380970007731,"518 1ST ST NE, MAYVILLE, ND, 58257"
380970007734,"526 1ST ST NE, MAYVILLE, ND, 58257"
380990015900,"142 N STAR DR, PARK RIVER, ND, 58270"
380910002125,"14329 5TH ST NE, PORTLAND, ND, 58274"
380970007727,"730 MAIN ST E, MAYVILLE, ND, 58257"
380990012765,"707 5TH ST W, PARK RIVER, ND, 58270"
380990012769,"601 WADGE AVE S, PARK RIVER, ND, 58270"
380990012770,"605 WADGE AVE S, PARK RIVER, ND, 58270"
380990012774,"428 RAILROAD AVE E, PARK RIVER, ND, 58270"
380990012775,"6518 137TH AVE NE, PARK RIVER, ND, 58270"
380990012776,"204 5TH ST W, PARK RIVER, ND, 58270"
380970007739,"417 5TH AVE SE, MAYVILLE, ND, 58257"
380970007740,"411 5TH AVE SE, MAYVILLE, ND, 58257"
380970007741,"419 4TH ST SE, MAYVILLE, ND, 58257"
380970007742,"412 4TH AVE SE, MAYVILLE, ND, 58257"
380990015358,"120 N STAR DR, PARK RIVER, ND, 58270"
380990015359,"122 N STAR DR, PARK RIVER, ND, 58270"
380990015360,"124 N STAR DR, PARK RIVER, ND, 58270"
380990015361,"126 N STAR DR, PARK RIVER, ND, 58270"
380910005936,"691 126TH AVE NE, FINLEY, ND, 58230"
380970007750,"413 3RD ST SE, MAYVILLE, ND, 58257"
380970007752,"414 4TH ST SE, MAYVILLE, ND, 58257"
380970007754,"325 5TH AVE SE, MAYVILLE, ND, 58257"
380970007756,"327 5TH AVE SE, MAYVILLE, ND, 58257"
380970007811,"218 3RD AVE NE, MAYVILLE, ND, 58257"
380970007812,"115 4TH AVE NE, MAYVILLE, ND, 58257"
380970007813,"127 4TH AVE NE, MAYVILLE, ND, 58257"
380970007814,"132 3RD AVE NE, MAYVILLE, ND, 58257"
380970007815,"126 3RD AVE NE, MAYVILLE, ND, 58257"
380970007816,"120 3RD AVE NE, MAYVILLE, ND, 58257"
380970007817,"114 3RD AVE NE, MAYVILLE, ND, 58257"
380970007687,"129 3RD ST SW, MAYVILLE, ND, 58257"
380970007688,"211 3RD ST SE, MAYVILLE, ND, 58257"
380970007689,"129 3RD ST SW, MAYVILLE, ND, 58257"
380910002071,"726 122ND AVE NE, FINLEY, ND, 58230"
380910006223,"12574 7TH ST NE, FINLEY, ND, 58230"
380970007700,"345 3RD ST SW, MAYVILLE, ND, 58257"
380970007701,"340 3RD AVE SW, MAYVILLE, ND, 58257"
380990012788,"220 VETERANS AVE S, PARK RIVER, ND, 58270"
380970007766,"125 4TH AVE SE, MAYVILLE, ND, 58257"
380970007767,"119 4TH AVE SE, MAYVILLE, ND, 58257"
380970007768,"113 4TH AVE SE, MAYVILLE, ND, 58257"
380970007770,"116 3RD AVE SE, MAYVILLE, ND, 58257"
380970007771,"120 3RD AVE SE, MAYVILLE, ND, 58257"
380970007772,"126 3RD AVE SE, MAYVILLE, ND, 58257"
380970007804,"216 4TH AVE NE, MAYVILLE, ND, 58257"
380970007805,"212 4TH AVE NE, MAYVILLE, ND, 58257"
380970007808,"329 3RD ST NE, MAYVILLE, ND, 58257"
380990012783,"219 VETERANS AVE S, PARK RIVER, ND, 58270"
380990012785,"128 VETERANS AVE S, PARK RIVER, ND, 58270"
380970007773,"128 3RD AVE SE, MAYVILLE, ND, 58257"
380970007774,"132 3RD AVE SE, MAYVILLE, ND, 58257"
380970007778,"327 MAIN ST E, MAYVILLE, ND, 58257"
380970007779,"24 3RD AVE SE, MAYVILLE, ND, 58257"
380970007781,"723 RIVERWOOD DR, MAYVILLE, ND, 58257"
380970007758,"214 3RD AVE SE, MAYVILLE, ND, 58257"
380970007782,"32 4TH AVE NE, MAYVILLE, ND, 58257"
380970007797,"215 5TH AVE NE, MAYVILLE, ND, 58257"
380970007798,"219 5TH AVE NE, MAYVILLE, ND, 58257"
380970007799,"223 5TH AVE NE, MAYVILLE, ND, 58257"
380970007800,"231 5TH AVE NE, MAYVILLE, ND, 58257"
380970007801,"232 4TH AVE NE, MAYVILLE, ND, 58257"
380970007802,"224 4TH AVE NE, MAYVILLE, ND, 58257"
380970007803,"220 4TH AVE NE, MAYVILLE, ND, 58257"
380970007759,"219 4TH AVE SE, MAYVILLE, ND, 58257"
380970007760,"220 3RD AVE SE, MAYVILLE, ND, 58257"
380970007761,"223 4TH AVE SE, MAYVILLE, ND, 58257"
380970007762,"232 3RD AVE SE, MAYVILLE, ND, 58257"
380970007763,"236 3RD AVE SE, MAYVILLE, ND, 58257"
380970007764,"224 3RD AVE SE, MAYVILLE, ND, 58257"
380970007765,"131 4TH AVE SE, MAYVILLE, ND, 58257"
380970007787,"425 2ND ST NE, MAYVILLE, ND, 58257"
380970007788,"428 1ST ST NE, MAYVILLE, ND, 58257"
380970007789,"430 1ST ST NE, MAYVILLE, ND, 58257"
380970007790,"132 4TH AVE NE, MAYVILLE, ND, 58257"
380970007791,"126 4TH AVE NE, MAYVILLE, ND, 58257"
380970007792,"122 4TH AVE NE, MAYVILLE, ND, 58257"
380970007793,"114 4TH AVE NE, MAYVILLE, ND, 58257"
380970007796,"211 5TH AVE NE, MAYVILLE, ND, 58257"
380990012832,"104 EVERETT AVE, PARK RIVER, ND, 58270"
380990012833,"102 EVERETT AVE, PARK RIVER, ND, 58270"
380990012837,"109 EVERETT AVE, PARK RIVER, ND, 58270"
380990012839,"110 EUGENE AVE, PARK RIVER, ND, 58270"
380990012840,"108 EUGENE AVE, PARK RIVER, ND, 58270"
380990012841,"106 EUGENE AVE, PARK RIVER, ND, 58270"
380990012843,"102 EUGENE AVE, PARK RIVER, ND, 58270"
380990012844,"101 EUGENE AVE, PARK RIVER, ND, 58270"
380990012845,"103 EUGENE AVE, PARK RIVER, ND, 58270"
380990012846,"105 EUGENE AVE, PARK RIVER, ND, 58270"
380990012848,"404 PARK AVE S, PARK RIVER, ND, 58270"
380990012849,"111 EVERETT AVE, PARK RIVER, ND, 58270"
380990012850,"112 EVERETT AVE, PARK RIVER, ND, 58270"
380990012854,"111 EUGENE AVE, PARK RIVER, ND, 58270"
380990012855,"112 EUGENE AVE, PARK RIVER, ND, 58270"
380990012834,"101 EVERETT AVE, PARK RIVER, ND, 58270"
380990012835,"103 EVERETT AVE, PARK RIVER, ND, 58270"
380990012836,"105 EVERETT AVE, PARK RIVER, ND, 58270"
380990012830,"110 EVERETT AVE, PARK RIVER, ND, 58270"
380990012831,"106 EVERETT AVE, PARK RIVER, ND, 58270"
380970007847,"23 3RD AVE NE, MAYVILLE, ND, 58257"
380970007825,"22 3RD AVE NE, MAYVILLE, ND, 58257"
380970007826,"318 MAIN ST E, MAYVILLE, ND, 58257"
380970007827,"214 3RD AVE NE, MAYVILLE, ND, 58257"
380970007830,"253 3RD AVE NE, MAYVILLE, ND, 58257"
380970007831,"240 2ND AVE NE, MAYVILLE, ND, 58257"
380970007854,"33 3RD AVE SE, MAYVILLE, ND, 58257"
380970007856,"23 3RD AVE SE, MAYVILLE, ND, 58257"
380970007857,"21 3RD AVE SE, MAYVILLE, ND, 58257"
380970007858,"15 3RD AVE SE, MAYVILLE, ND, 58257"
380970007859,"223 MAIN ST E, MAYVILLE, ND, 58257"
380970007860,"18 2ND AVE SE, MAYVILLE, ND, 58257"
380970007861,"18 2ND AVE SE, MAYVILLE, ND, 58257"
380970007863,"54 2ND AVE SE, MAYVILLE, ND, 58257"
380970007864,"133 3RD AVE SE, MAYVILLE, ND, 58257"
380970007865,"129 3RD AVE SE, MAYVILLE, ND, 58257"
380970007866,"123 3RD AVE SE, MAYVILLE, ND, 58257"
380970007867,"119 3RD AVE SE, MAYVILLE, ND, 58257"
380970007868,"115 3RD AVE SE, MAYVILLE, ND, 58257"
380970007869,"116 2ND AVE SE, MAYVILLE, ND, 58257"
380970007870,"154 2ND AVE SE, MAYVILLE, ND, 58257"
380970007873,"154 2ND AVE SE, MAYVILLE, ND, 58257"
380970007874,"154 2ND AVE SE, MAYVILLE, ND, 58257"
380970007819,"324 MAIN ST E, MAYVILLE, ND, 58257"
380970007820,"25 4TH AVE NE, MAYVILLE, ND, 58257"
380970007821,"29 4TH AVE NE, MAYVILLE, ND, 58257"
380970007822,"33 4TH AVE NE, MAYVILLE, ND, 58257"
380970007823,"32 3RD AVE NE, MAYVILLE, ND, 58257"
380970007824,"26 3RD AVE NE, MAYVILLE, ND, 58257"
380970007833,"230 2ND AVE NE, MAYVILLE, ND, 58257"
380970007834,"216 2ND AVE NE, MAYVILLE, ND, 58257"
380970007835,"113 3RD AVE NE, MAYVILLE, ND, 58257"
380970007836,"119 3RD AVE NE, MAYVILLE, ND, 58257"
380970007837,"125 3RD AVE NE, MAYVILLE, ND, 58257"
380970007838,"133 3RD AVE NE, MAYVILLE, ND, 58257"
380970007839,"152 2ND AVE NE, MAYVILLE, ND, 58257"
380970007840,"142 2ND AVE NE, MAYVILLE, ND, 58257"
380970007841,"128 2ND AVE NE, MAYVILLE, ND, 58257"
380970007842,"118 2ND AVE NE, MAYVILLE, ND, 58257"
380970007843,"228 MAIN ST E, MAYVILLE, ND, 58257"
380970007844,"220 MAIN ST E, MAYVILLE, ND, 58257"
380970007845,"224 MAIN ST E, MAYVILLE, ND, 58257"
380970007846,"19 3RD AVE NE, MAYVILLE, ND, 58257"
380970007875,"227 3RD AVE SE, MAYVILLE, ND, 58257"
380970007876,"231 3RD AVE SE, MAYVILLE, ND, 58257"
380970007848,"29 3RD AVE NE, MAYVILLE, ND, 58257"
380970007849,"33 3RD AVE NE, MAYVILLE, ND, 58257"
380970007850,"48 2ND AVE NE, MAYVILLE, ND, 58257"
380970007851,"36 2ND AVE NE, MAYVILLE, ND, 58257"
380970007852,"26 2ND AVE NE, MAYVILLE, ND, 58257"
380970007853,"214 MAIN ST E, MAYVILLE, ND, 58257"
380990012877,"119 KENSINGTON AVE, PARK RIVER, ND, 58270"
380990012880,"13773 73RD ST NE, HOOPLE, ND, 58243"
380990012881,"118 KENSINGTON AVE, PARK RIVER, ND, 58270"
380990012882,"116 KENSINGTON AVE, PARK RIVER, ND, 58270"
380990012883,"112 KENSINGTON AVE, PARK RIVER, ND, 58270"
380990012884,"110 KENSINGTON AVE, PARK RIVER, ND, 58270"
380990012885,"108 KENSINGTON AVE, PARK RIVER, ND, 58270"
380990012886,"106 KENSINGTON AVE, PARK RIVER, ND, 58270"
380990012887,"104 KENSINGTON AVE, PARK RIVER, ND, 58270"
380990012890,"208 EVERETT AVE, PARK RIVER, ND, 58270"
380990012891,"210 EVERETT AVE, PARK RIVER, ND, 58270"
380990012894,"104 OAK LN, PARK RIVER, ND, 58270"
380990012895,"107 OAK LN, PARK RIVER, ND, 58270"
380990012897,"108 OAK LN, PARK RIVER, ND, 58270"
380990012898,"101 OAK LN, PARK RIVER, ND, 58270"
380990012899,"103 ASH LN, PARK RIVER, ND, 58270"
380990012900,"101 ASH LN, PARK RIVER, ND, 58270"
380970007912,"331 CENTER AVE S, MAYVILLE, ND, 58257"
380970007915,"315 CENTER AVE S, MAYVILLE, ND, 58257"
380990012946,"222 HODSON AVE, MINTO, ND, 58261"
380990012947,"222 HODSON AVE, MINTO, ND, 58261"
380990012948,"222 HODSON AVE, MINTO, ND, 58261"
380990012949,"222 3RD ST, MINTO, ND, 58261"
380990012951,"245 MAJOR AVE, MINTO, ND, 58261"
380990012856,"114 EUGENE AVE, PARK RIVER, ND, 58270"
380990012859,"109 EUGENE AVE, PARK RIVER, ND, 58270"
380990012861,"118 EVERETT AVE, PARK RIVER, ND, 58270"
380990012862,"115 EVERETT AVE, PARK RIVER, ND, 58270"
380970007877,"219 3RD AVE SE, MAYVILLE, ND, 58257"
380970007878,"215 3RD AVE SE, MAYVILLE, ND, 58257"
380970007879,"213 3RD AVE SE, MAYVILLE, ND, 58257"
380970007880,"216 2ND AVE SE, MAYVILLE, ND, 58257"
380970007881,"224 2ND AVE SE, MAYVILLE, ND, 58257"
380970007882,"232 2ND AVE SE, MAYVILLE, ND, 58257"
380970007927,"115 1ST AVE SE, MAYVILLE, ND, 58257"
380970007928,"53 1ST AVE SE, MAYVILLE, ND, 58257"
380970007929,"45 1ST AVE SE, MAYVILLE, ND, 58257"
380970007931,"37 1ST AVE SE, MAYVILLE, ND, 58257"
380990012940,"337 MAJOR AVE, MINTO, ND, 58261"
380990012942,"313 MAJOR AVE, MINTO, ND, 58261"
380990012943,"275 3RD ST, MINTO, ND, 58261"
380970007899,"352 CENTER AVE S, MAYVILLE, ND, 58257"
380970007900,"332 CENTER AVE S, MAYVILLE, ND, 58257"
380970007903,"354 1ST AVE SE, MAYVILLE, ND, 58257"
380990012972,"322 3RD ST, MINTO, ND, 58261"
380990012973,"249 WILSON AVE, MINTO, ND, 58261"
380990012974,"237 WILSON AVE, MINTO, ND, 58261"
380990012975,"229 WILSON AVE, MINTO, ND, 58261"
380970007906,"11 3RD ST SE, MAYVILLE, ND, 58257"
380970007907,"332 CENTER AVE S, MAYVILLE, ND, 58257"
380970007908,"355 CENTER AVE S, MAYVILLE, ND, 58257"
380970007909,"351 CENTER AVE S, MAYVILLE, ND, 58257"
380970007910,"343 CENTER AVE S, MAYVILLE, ND, 58257"
380970007911,"339 CENTER AVE S, MAYVILLE, ND, 58257"
380990012962,"126 MAJOR AVE, MINTO, ND, 58261"
380990012965,"330 2ND ST, MINTO, ND, 58261"
380990012863,"117 EVERETT AVE, PARK RIVER, ND, 58270"
380990012864,"116 EUGENE AVE, PARK RIVER, ND, 58270"
380990012866,"118 EUGENE AVE, PARK RIVER, ND, 58270"
380990012867,"113 EUGENE AVE, PARK RIVER, ND, 58270"
380990012868,"115 EUGENE AVE, PARK RIVER, ND, 58270"
380990012917,"243 HODSON AVE, MINTO, ND, 58261"
380970007891,"327 4TH AVE SE, MAYVILLE, ND, 58257"
380970007893,"333 4TH AVE SE, MAYVILLE, ND, 58257"
380970007895,"421 4TH AVE SE, MAYVILLE, ND, 58257"
380970007896,"215 2ND AVE SE, MAYVILLE, ND, 58257"
380970007897,"215 2ND AVE SE, MAYVILLE, ND, 58257"
380970007898,"431 4TH AVE SE, MAYVILLE, ND, 58257"
380970007919,"12 3RD ST SE, MAYVILLE, ND, 58257"
380970007920,"130 CENTER AVE S, MAYVILLE, ND, 58257"
380970007921,"136 CENTER AVE S, MAYVILLE, ND, 58257"
380970007923,"131 1ST AVE SE, MAYVILLE, ND, 58257"
380970007924,"121 1ST AVE SE, MAYVILLE, ND, 58257"
380990012927,"118 4TH ST, MINTO, ND, 58261"
380990012870,"105 KENSINGTON AVE, PARK RIVER, ND, 58270"
380990012871,"107 KENSINGTON AVE, PARK RIVER, ND, 58270"
380990012872,"109 KENSINGTON AVE, PARK RIVER, ND, 58270"
380990012873,"111 KENSINGTON AVE, PARK RIVER, ND, 58270"
380990012876,"117 KENSINGTON AVE, PARK RIVER, ND, 58270"
380990012921,"117 3RD ST, MINTO, ND, 58261"
380990012922,"145 3RD ST, MINTO, ND, 58261"
380990012923,"325 HODSON AVE, MINTO, ND, 58261"
380990012924,"148 4TH ST, MINTO, ND, 58261"
380990012926,"134 4TH ST, MINTO, ND, 58261"
380990012986,"321 4TH ST, MINTO, ND, 58261"
380990012988,"446 MAJOR AVE, MINTO, ND, 58261"
380990012989,"15944 COUNTY ROAD 15, MINTO, ND, 58261"
380990012995,"421 4TH ST, MINTO, ND, 58261"
380990012997,"6080 153RD AVE NE, MINTO, ND, 58261"
380990012998,"449 HARVEY AVE, MINTO, ND, 58261"
380990013008,"354 WILSON AVE, MINTO, ND, 58261"
380990013009,"15363 COUNTY ROAD 15, MINTO, ND, 58261"
380990013015,"118 WILSON AVE, MINTO, ND, 58261"
380990012901,"115 VIVIAN ST W, PARK RIVER, ND, 58270"
380970007934,"27 1ST AVE SE, MAYVILLE, ND, 58257"
380970007935,"45 MAIN ST E, MAYVILLE, ND, 58257"
380970007936,"37 MAIN ST E, MAYVILLE, ND, 58257"
380970007937,"27 MAIN ST E, MAYVILLE, ND, 58257"
380970007938,"21 MAIN ST E, MAYVILLE, ND, 58257"
380970007939,"19 MAIN ST E, MAYVILLE, ND, 58257"
380990012952,"229 MAJOR AVE, MINTO, ND, 58261"
380990012956,"224 2ND ST, MINTO, ND, 58261"
380970007955,"156 CENTER AVE N, MAYVILLE, ND, 58257"
380970007956,"148 CENTER AVE N, MAYVILLE, ND, 58257"
380970007957,"140 CENTER AVE S, MAYVILLE, ND, 58257"
380970007959,"20 1ST ST NE, MAYVILLE, ND, 58257"
380970007963,"42 2ND ST NE, MAYVILLE, ND, 58257"
380970007964,"20 2ND ST NW, MAYVILLE, ND, 58257"
380970008002,"39 MAIN ST W, MAYVILLE, ND, 58257"
380970008003,"34 1ST AVE SW, MAYVILLE, ND, 58257"
380970008004,"21 1ST ST SW, MAYVILLE, ND, 58257"
380990013023,"229 HARVEY AVE, MINTO, ND, 58261"
380990012981,"333 WILSON AVE, MINTO, ND, 58261"
380990012982,"333 WILSON AVE, MINTO, ND, 58261"
380990012983,"321 WILSON AVE, MINTO, ND, 58261"
380970007973,"112 1ST AVE NW, MAYVILLE, ND, 58257"
380970007974,"14 MAIN ST W, MAYVILLE, ND, 58257"
380970007975,"20 MAIN ST W, MAYVILLE, ND, 58257"
380970007978,"32 MAIN ST W, MAYVILLE, ND, 58257"
380970007979,"36 MAIN ST W, MAYVILLE, ND, 58257"
380970007980,"40 MAIN ST W, MAYVILLE, ND, 58257"
380970007995,"21 MAIN ST W, MAYVILLE, ND, 58257"
380970007996,"21 1/2 MAIN ST W, MAYVILLE, ND, 58257"
380970007997,"29 MAIN ST W, MAYVILLE, ND, 58257"
380970007998,"35 MAIN ST W, MAYVILLE, ND, 58257"
380970007999,"39 MAIN ST W, MAYVILLE, ND, 58257"
380970008000,"39 MAIN ST W, MAYVILLE, ND, 58257"
380970008001,"39 MAIN ST W, MAYVILLE, ND, 58257"
380970007940,"15 MAIN ST E, MAYVILLE, ND, 58257"
380970007941,"34 CENTER AVE S, MAYVILLE, ND, 58257"
380970007942,"46 MAIN ST E, MAYVILLE, ND, 58257"
380970007943,"27 1ST AVE NE, MAYVILLE, ND, 58257"
380970007944,"37 1ST AVE NE, MAYVILLE, ND, 58257"
380970007945,"39 1ST AVE NE, MAYVILLE, ND, 58257"
380970007947,"21 1ST AVE NE, MAYVILLE, ND, 58257"
380970007981,"44 MAIN ST W, MAYVILLE, ND, 58257"
380970007982,"37 CENTER AVE N, MAYVILLE, ND, 58257"
380970007985,"48 1ST AVE NW, MAYVILLE, ND, 58257"
380970007986,"38 1ST AVE NW, MAYVILLE, ND, 58257"
380970007948,"42 CENTER AVE N, MAYVILLE, ND, 58257"
380970007949,"30 MAIN ST E, MAYVILLE, ND, 58257"
380970007950,"24 MAIN ST E, MAYVILLE, ND, 58257"
380970007951,"18 MAIN ST E, MAYVILLE, ND, 58257"
380970007952,"40 1ST ST NE, MAYVILLE, ND, 58257"
380970007953,"40 1ST ST NE, MAYVILLE, ND, 58257"
380990013058,"145 BROUGHTON AVE, MINTO, ND, 58261"
380990013002,"429 4TH ST, MINTO, ND, 58261"
380970007967,"145 CENTER AVE N, MAYVILLE, ND, 58257"
380970007968,"15 2ND ST NW, MAYVILLE, ND, 58257"
380970007969,"132 1ST AVE NW, MAYVILLE, ND, 58257"
380970007970,"130 1ST AVE NW, MAYVILLE, ND, 58257"
380970007971,"124 1ST AVE NW, MAYVILLE, ND, 58257"
380970007972,"116 1ST AVE NW, MAYVILLE, ND, 58257"
380970008015,"11 1ST AVE NW, MAYVILLE, ND, 58257"
380970008016,"118 MAIN ST W, MAYVILLE, ND, 58257"
380970008017,"120 MAIN ST W, MAYVILLE, ND, 58257"
380970008018,"124 MAIN ST W, MAYVILLE, ND, 58257"
380970008020,"134 MAIN ST W, MAYVILLE, ND, 58257"
380970008021,"39 1ST AVE NW, MAYVILLE, ND, 58257"
380990013106,"238 BROUGHTON AVE, MINTO, ND, 58261"
380990013111,"229 GILLESPIE AVE, MINTO, ND, 58261"
380990013113,"114 BROUGHTON AVE, MINTO, ND, 58261"
380970007989,"37 MAIN ST W, MAYVILLE, ND, 58257"
380970007991,"41 CENTER AVE S, MAYVILLE, ND, 58257"
380970007992,"35 CENTER AVE S, MAYVILLE, ND, 58257"
380970007993,"11 MAIN ST W, MAYVILLE, ND, 58257"
380970007994,"11 MAIN ST W, MAYVILLE, ND, 58257"
380970008032,"129 1ST AVE NW, MAYVILLE, ND, 58257"
380970008033,"119 2ND ST NW, MAYVILLE, ND, 58257"
380970008034,"125 2ND ST NW, MAYVILLE, ND, 58257"
380970008035,"126 2ND AVE NW, MAYVILLE, ND, 58257"
380970008037,"115 1/2 1ST AVE NW, MAYVILLE, ND, 58257"
380970008038,"124 2ND AVE NW, MAYVILLE, ND, 58257"
380990013130,"42 GILLESPIE AVE, MINTO, ND, 58261"
380970008007,"117 MAIN ST W, MAYVILLE, ND, 58257"
380970008008,"119 MAIN ST W, MAYVILLE, ND, 58257"
380970008009,"123 MAIN ST W, MAYVILLE, ND, 58257"
380970008010,"129 MAIN ST W, MAYVILLE, ND, 58257"
380970008011,"133 MAIN ST W, MAYVILLE, ND, 58257"
380970008012,"134 1ST ST SW, MAYVILLE, ND, 58257"
380990013119,"137 GILLESPIE AVE, MINTO, ND, 58261"
380970008025,"32 2ND AVE NW, MAYVILLE, ND, 58257"
380970008026,"28 2ND AVE NW, MAYVILLE, ND, 58257"
380970008027,"24 2ND AVE NW, MAYVILLE, ND, 58257"
380970008028,"100 1ST ST NW, MAYVILLE, ND, 58257"
380970008029,"115 1ST AVE NW, MAYVILLE, ND, 58257"
380990013082,"333 BROUGHTON AVE, MINTO, ND, 58261"
380990013084,"529 3RD ST, MINTO, ND, 58261"
380990013086,"438 HARVEY AVE, MINTO, ND, 58261"
380990013087,"529 4TH ST, MINTO, ND, 58261"
380990013069,"241 BROUGHTON AVE, MINTO, ND, 58261"
380990013074,"529 2ND ST, MINTO, ND, 58261"
380990013077,"330 HARVEY AVE, MINTO, ND, 58261"
380970008046,"214 4TH AVE SE, MAYVILLE, ND, 58257"
380970008047,"218 4TH AVE SE, MAYVILLE, ND, 58257"
380970008048,"224 4TH AVE SE, MAYVILLE, ND, 58257"
380970008049,"228 4TH AVE SE, MAYVILLE, ND, 58257"
380970008050,"230 4TH AVE SE, MAYVILLE, ND, 58257"
380970008051,"230 5TH AVE SE, MAYVILLE, ND, 58257"
380990013124,"49 GILLESPIE AVE, MINTO, ND, 58261"
380990013129,"34 GILLESPIE AVE, MINTO, ND, 58261"
380970008039,"118 2ND AVE NW, MAYVILLE, ND, 58257"
380970008040,"122 1ST ST NW, MAYVILLE, ND, 58257"
380970008042,"229 5TH AVE SE, MAYVILLE, ND, 58257"
380970008043,"225 5TH AVE SE, MAYVILLE, ND, 58257"
380970008044,"217 5TH AVE SE, MAYVILLE, ND, 58257"
380970008045,"213 5TH AVE SE, MAYVILLE, ND, 58257"
380970008061,"530 2ND ST SE, MAYVILLE, ND, 58257"
380970008062,"126 6TH AVE SE, MAYVILLE, ND, 58257"
380970008063,"121 6TH AVE SE, MAYVILLE, ND, 58257"
380970008064,"115 6TH AVE SE, MAYVILLE, ND, 58257"
380970008065,"115 6TH AVE SE, MAYVILLE, ND, 58257"
380970008066,"114 5TH AVE SE, MAYVILLE, ND, 58257"
380990013095,"342 BROUGHTON AVE, MINTO, ND, 58261"
380970008053,"231 6TH AVE SE, MAYVILLE, ND, 58257"
380970008054,"225 6TH AVE SE, MAYVILLE, ND, 58257"
380970008055,"219 6TH AVE SE, MAYVILLE, ND, 58257"
380970008056,"215 6TH AVE SE, MAYVILLE, ND, 58257"
380970008057,"216 5TH AVE SE, MAYVILLE, ND, 58257"
380970008058,"222 5TH AVE SE, MAYVILLE, ND, 58257"
380970008059,"226 5TH AVE SE, MAYVILLE, ND, 58257"
380970008068,"126 5TH AVE SE, MAYVILLE, ND, 58257"
380970008069,"132 4TH AVE SE, MAYVILLE, ND, 58257"
380970008070,"131 5TH AVE SE, MAYVILLE, ND, 58257"
380970008071,"424 2ND ST SE, MAYVILLE, ND, 58257"
380970008072,"123 5TH AVE SE, MAYVILLE, ND, 58257"
380970008073,"119 5TH AVE SE, MAYVILLE, ND, 58257"
380990013154,"752 1ST ST, MINTO, ND, 58261"
380990013103,"230 BROUGHTON AVE, MINTO, ND, 58261"
380990013174,"845 1ST ST, MINTO, ND, 58261"
380990013177,"854 2ND ST, MINTO, ND, 58261"
380990013181,"842 1ST ST, MINTO, ND, 58261"
380990013206,"301 COUNTY ROAD 12B, PARK RIVER, ND, 58270"
380990013162,"744 2ND ST, MINTO, ND, 58261"
380990013166,"825 2ND ST, MINTO, ND, 58261"
380990013192,"242 GILLESPIE AVE, MINTO, ND, 58261"
380990013193,"942 1ST ST, MINTO, ND, 58261"
380990013195,"921 1ST ST, MINTO, ND, 58261"
380990013219,"49 DIVISION AVE, MINTO, ND, 58261"
380990013187,"942 1ST ST, MINTO, ND, 58261"
380990013189,"38 JOHNSON AVE, MINTO, ND, 58261"
380990013140,"226 GILLESPIE AVE, MINTO, ND, 58261"
380990013225,"110 ORDWAY AVE, MINTO, ND, 58261"
380990013228,"100 ORDWAY AVE, MINTO, ND, 58261"
380990013169,"845 2ND ST, MINTO, ND, 58261"
380970008074,"113 5TH AVE SE, MAYVILLE, ND, 58257"
380970008075,"427 1ST ST SE, MAYVILLE, ND, 58257"
380970008076,"114 4TH AVE SE, MAYVILLE, ND, 58257"
380970008077,"114 4TH AVE SE, MAYVILLE, ND, 58257"
380970008078,"120 4TH AVE SE, MAYVILLE, ND, 58257"
380970008079,"124 4TH AVE SE, MAYVILLE, ND, 58257"
380970008080,"130 4TH AVE SE, MAYVILLE, ND, 58257"
380970008105,"315 MAIN ST W, MAYVILLE, ND, 58257"
