dpid,total_numberof_rooms,numberof_bedrooms,numberof_baths,full_address
290790004263,0,0,100,"1103 GILMORE ST, TRENTON, MO, 64683"
290790004264,0,0,100,"507 W 10TH ST, TRENTON, MO, 64683"
290790004265,0,0,100,"512 W 11TH ST, TRENTON, MO, 64683"
290790004266,0,0,100,"1015 CLARK ST, TRENTON, MO, 64683"
290790004273,0,0,100,"314 W 11TH ST, TRENTON, MO, 64683"
290790004274,0,0,100,"315 W 10TH ST, TRENTON, MO, 64683"
290790004275,0,0,100,"311 W 10TH ST, TRENTON, MO, 64683"
290790004278,0,0,100,"214 W 11TH ST, TRENTON, MO, 64683"
290790004255,0,0,100,"415 W 11TH ST, TRENTON, MO, 64683"
290790004256,0,0,100,"409 W 11TH ST, TRENTON, MO, 64683"
290790004257,0,0,100,"407 W 11TH ST, TRENTON, MO, 64683"
290790004258,0,0,100,"401 W 11TH ST, TRENTON, MO, 64683"
290790004259,0,0,100,"1109 MERRILL ST, TRENTON, MO, 64683"
290790004260,0,0,100,"500 W 12TH ST, TRENTON, MO, 64683"
290790004291,0,0,100,"214 E 11TH ST, TRENTON, MO, 64683"
290790004292,0,0,100,"212 E 11TH ST, TRENTON, MO, 64683"
290790004308,0,0,100,"413 E 10TH CT, TRENTON, MO, 64683"
290790004310,0,0,100,"1022 LACLEDE ST, TRENTON, MO, 64683"
290790004311,0,0,100,"1020 LACLEDE ST, TRENTON, MO, 64683"
290790004313,0,0,100,"1012 LACLEDE ST, TRENTON, MO, 64683"
290790004314,0,0,100,"1004 LACLEDE ST, TRENTON, MO, 64683"
290790004315,0,0,100,"1000 LACLEDE ST, TRENTON, MO, 64683"
290790004316,0,0,100,"1015 LACLEDE ST, TRENTON, MO, 64683"
290790004317,0,0,100,"1014 MCPHERSON ST, TRENTON, MO, 64683"
290790004296,0,0,100,"1023 CUSTER ST, TRENTON, MO, 64683"
290790004298,0,0,100,"1030 CUSTER ST, TRENTON, MO, 64683"
290790004299,0,0,100,"1026 CUSTER ST, TRENTON, MO, 64683"
290790004300,0,0,100,"1022 CUSTER ST, TRENTON, MO, 64683"
290790004301,0,0,100,"1025 MCPHERSON ST, TRENTON, MO, 64683"
290790004304,0,0,100,"1030 MCPHERSON ST, TRENTON, MO, 64683"
290790004305,0,0,100,"1026 MCPHERSON ST, TRENTON, MO, 64683"
290790004318,0,0,100,"1008 MCPHERSON ST, TRENTON, MO, 64683"
290790004319,0,0,100,"1004 MCPHERSON ST, TRENTON, MO, 64683"
290790004320,0,0,100,"1002 MCPHERSON ST, TRENTON, MO, 64683"
290790004321,0,0,100,"1001 LACLEDE ST, TRENTON, MO, 64683"
290790004322,0,0,100,"1003 LACLEDE ST, TRENTON, MO, 64683"
290790004323,0,0,100,"1005 LACLEDE ST, TRENTON, MO, 64683"
290790004330,0,0,100,"208 E 10TH CT, TRENTON, MO, 64683"
290790004332,0,0,100,"1006 HALIBURTON ST, TRENTON, MO, 64683"
290790004333,0,0,100,"1004 HALIBURTON ST, TRENTON, MO, 64683"
290790004334,0,0,100,"1002 HALIBURTON ST, TRENTON, MO, 64683"
290790004335,0,0,100,"1001 CUSTER ST, TRENTON, MO, 64683"
290790004336,0,0,100,"209 E 10TH ST, TRENTON, MO, 64683"
290790004337,0,0,100,"1011 CUSTER ST, TRENTON, MO, 64683"
290790004338,0,0,100,"1013 CUSTER ST, TRENTON, MO, 64683"
290790004324,0,0,100,"1013 MCPHERSON ST, TRENTON, MO, 64683"
290790004325,0,0,100,"306 E 10TH CT, TRENTON, MO, 64683"
290790004326,0,0,100,"302 E 10TH CT, TRENTON, MO, 64683"
290790004327,0,0,100,"305 E 10TH ST, TRENTON, MO, 64683"
290790004328,0,0,100,"309 E 10TH ST, TRENTON, MO, 64683"
290790004369,0,0,100,"13144 W CROWDER CT, TRENTON, MO, 64683"
290790004370,0,0,100,"1314 W CROWDER RD, TRENTON, MO, 64683"
290790004372,0,0,100,"13150 W CROWDER CT, TRENTON, MO, 64683"
290790004374,0,0,100,"13154 W CROWDER CT, TRENTON, MO, 64683"
290790004354,0,0,100,"215 NW 3RD ST, TRENTON, MO, 64683"
290790004363,0,0,100,"13147 W CROWDER CT, TRENTON, MO, 64683"
290790004366,0,0,100,"13135 W CROWDER CT, TRENTON, MO, 64683"
290790004368,0,0,100,"13142 W CROWDER CT, TRENTON, MO, 64683"
290790004358,0,0,100,"285 NW 5TH ST, TRENTON, MO, 64683"
290790004350,0,0,100,"224 NW 3RD ST, TRENTON, MO, 64683"
290790004375,0,0,100,"13161 W CROWDER CT, TRENTON, MO, 64683"
290790004377,0,0,100,"13157 W CROWDER CT, TRENTON, MO, 64683"
290790004379,0,0,100,"13144 W CROWDER CT, TRENTON, MO, 64683"
290790004380,0,0,100,"13151 W CROWDER CT, TRENTON, MO, 64683"
290790004422,0,0,100,"414 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004424,0,0,100,"504 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004427,0,0,100,"614 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004428,0,0,100,"620 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004429,0,0,100,"702 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004430,0,0,100,"710 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004417,0,0,100,"210 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004446,0,0,100,"503 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004442,0,0,100,"313 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004443,0,0,100,"325 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004444,0,0,100,"407 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004445,0,0,100,"419 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004437,0,0,100,"105 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004438,0,0,100,"115 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004439,0,0,100,"129 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004440,0,0,100,"213 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004433,0,0,100,"109 COUNTRY CLUB PL, TRENTON, MO, 64683"
290790004434,0,0,100,"107 COUNTRY CLUB PL, TRENTON, MO, 64683"
290790004435,0,0,100,"105 COUNTRY CLUB PL, TRENTON, MO, 64683"
290790004459,0,0,100,"80 S MAIN ST, TRENTON, MO, 64683"
290790004461,0,0,100,"108 W 1ST ST, TRENTON, MO, 64683"
290790004462,0,0,100,"103 S MAIN ST, TRENTON, MO, 64683"
290790004451,0,0,100,"701 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004475,0,0,100,"515 E 9TH CT, TRENTON, MO, 64683"
290790004476,0,0,100,"412 E 10TH ST, TRENTON, MO, 64683"
290790004477,0,0,100,"410 E 10TH ST, TRENTON, MO, 64683"
290790004478,0,0,100,"932 MCPHERSON ST, TRENTON, MO, 64683"
290790004479,0,0,100,"922 MCPHERSON ST, TRENTON, MO, 64683"
290790004480,0,0,100,"921 LACLEDE ST, TRENTON, MO, 64683"
290790004470,0,0,100,"932 LACLEDE ST, TRENTON, MO, 64683"
290790004471,0,0,100,"928 LACLEDE ST, TRENTON, MO, 64683"
290790004472,0,0,100,"920 LACLEDE ST, TRENTON, MO, 64683"
290790004473,0,0,100,"511 E 9TH CT, TRENTON, MO, 64683"
290790004474,0,0,100,"513 E 9TH CT, TRENTON, MO, 64683"
290790004447,0,0,100,"515 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004448,0,0,100,"525 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004450,0,0,100,"619 TOWN AND COUNTRY LN, TRENTON, MO, 64683"
290790004481,0,0,100,"923 LACLEDE ST, TRENTON, MO, 64683"
290790004482,0,0,100,"312 E 10TH ST, TRENTON, MO, 64683"
290790004483,0,0,100,"308 E 10TH ST, TRENTON, MO, 64683"
290790004484,0,0,100,"304 E 10TH ST, TRENTON, MO, 64683"
290790004485,0,0,100,"302 E 10TH ST, TRENTON, MO, 64683"
290790004486,0,0,100,"303 E 9TH CT, TRENTON, MO, 64683"
290790004487,0,0,100,"309 E 9TH CT, TRENTON, MO, 64683"
290790004488,0,0,100,"311 E 9TH CT, TRENTON, MO, 64683"
290790004490,0,0,100,"212 E 10TH ST, TRENTON, MO, 64683"
290790004582,0,0,100,"601 JACKSON ST, TRENTON, MO, 64683"
290790004543,0,0,100,"131 E 8TH ST, TRENTON, MO, 64683"
290790004553,0,0,100,"152 E 8TH ST, TRENTON, MO, 64683"
290790004554,0,0,100,"150 E 8TH ST, TRENTON, MO, 64683"
290790004555,0,0,100,"144 E 8TH ST, TRENTON, MO, 64683"
290790004556,0,0,100,"140 E 8TH ST, TRENTON, MO, 64683"
290790004557,0,0,100,"141 E 7TH ST, TRENTON, MO, 64683"
290790004570,0,0,100,"708 VAN BUREN ST, TRENTON, MO, 64683"
290790004571,0,0,100,"704 VAN BUREN ST, TRENTON, MO, 64683"
290790004572,0,0,100,"703 JACKSON ST, TRENTON, MO, 64683"
290790004574,0,0,100,"426 W 10TH ST, TRENTON, MO, 64683"
290790004575,0,0,100,"428 W 10TH ST, TRENTON, MO, 64683"
290790004568,0,0,100,"300 W 8TH ST, TRENTON, MO, 64683"
290790004569,0,0,100,"306 W 8TH ST, TRENTON, MO, 64683"
290790004547,0,0,100,"147 E 8TH ST, TRENTON, MO, 64683"
290790004548,0,0,100,"809 HALIBURTON ST, TRENTON, MO, 64683"
290790004549,0,0,100,"160 E 8TH ST, TRENTON, MO, 64683"
290790004550,0,0,100,"161 E 7TH ST, TRENTON, MO, 64683"
290790004551,0,0,100,"163 E 7TH ST, TRENTON, MO, 64683"
290790004526,0,0,100,"320 W 10TH ST, TRENTON, MO, 64683"
290790004591,0,0,100,"109 W 6TH ST, TRENTON, MO, 64683"
290790004576,0,0,100,"400 W 7TH ST, TRENTON, MO, 64683"
290790004577,0,0,100,"408 W 7TH ST, TRENTON, MO, 64683"
290790004578,0,0,100,"412 W 7TH ST, TRENTON, MO, 64683"
290790004579,0,0,100,"510 W 10TH ST, TRENTON, MO, 64683"
290790004580,0,0,100,"300 W 7TH ST, TRENTON, MO, 64683"
290790004581,0,0,100,"302 W 7TH ST, TRENTON, MO, 64683"
290790004583,0,0,100,"200 W 7TH ST, TRENTON, MO, 64683"
290790004584,0,0,100,"208 W 7TH ST, TRENTON, MO, 64683"
290790004585,0,0,100,"212 W 7TH ST, TRENTON, MO, 64683"
290790004586,0,0,100,"213 W 6TH ST, TRENTON, MO, 64683"
290790004587,0,0,100,"601 JEFFERSON ST, TRENTON, MO, 64683"
290790004681,0,0,100,"158 E 4TH ST, TRENTON, MO, 64683"
290790004648,0,0,100,"509 JACKSON ST, TRENTON, MO, 64683"
290790004649,0,0,100,"315 W 5TH ST, TRENTON, MO, 64683"
290790004651,0,0,100,"200 W 5TH ST, TRENTON, MO, 64683"
290790004600,0,0,100,"605 MONROE ST, TRENTON, MO, 64683"
290790004612,0,0,100,"162 E 7TH ST, TRENTON, MO, 64683"
290790004613,0,0,100,"604 GRUNDY ST, TRENTON, MO, 64683"
290790004615,0,0,100,"601 PLEASANT VW, TRENTON, MO, 64683"
290790004616,0,0,100,"603 PLEASANT VW, TRENTON, MO, 64683"
290790004617,0,0,100,"513 PLEASANT VW, TRENTON, MO, 64683"
290790004688,6,0,100,"302 S MAIN ST, TRENTON, MO, 64683"
290790004690,0,0,100,"325 S MAIN ST, TRENTON, MO, 64683"
290790004680,0,0,100,"164 E 4TH ST, TRENTON, MO, 64683"
290790004631,0,0,100,"509 MONROE ST, TRENTON, MO, 64683"
290790004633,0,0,100,"512 MAIN ST, TRENTON, MO, 64683"
290790004634,0,0,100,"510 MAIN ST, TRENTON, MO, 64683"
290790004635,0,0,100,"500 MAIN ST, TRENTON, MO, 64683"
290790004685,0,0,100,"308 S MAIN ST, TRENTON, MO, 64683"
290790004686,0,0,100,"310 S MAIN ST, TRENTON, MO, 64683"
290790004687,0,0,100,"314 S MAIN ST, TRENTON, MO, 64683"
290790004618,0,0,100,"178 E 6TH ST, TRENTON, MO, 64683"
290790004619,0,0,100,"506 GRUNDY ST, TRENTON, MO, 64683"
290790004620,0,0,100,"505 PLEASANT VW, TRENTON, MO, 64683"
290790004643,0,0,100,"200 W 6TH ST, TRENTON, MO, 64683"
290790004644,0,0,100,"212 NW 60TH ST, TRENTON, MO, 64683"
290790004645,0,0,100,"506 JACKSON ST, TRENTON, MO, 64683"
290790004646,0,0,100,"502 JACKSON ST, TRENTON, MO, 64683"
290790004647,0,0,100,"201 W 5TH ST, TRENTON, MO, 64683"
290790004606,0,0,100,"142 E 7TH ST, TRENTON, MO, 64683"
290790004607,0,0,100,"140 E 7TH ST, TRENTON, MO, 64683"
290790004608,0,0,100,"604 MONROE ST, TRENTON, MO, 64683"
290790004609,0,0,100,"603 GRUNDY ST, TRENTON, MO, 64683"
290790004610,0,0,100,"172 E 7TH ST, TRENTON, MO, 64683"
290790004624,0,0,100,"141 E 5TH ST, TRENTON, MO, 64683"
290790004625,0,0,100,"501 GRUNDY ST, TRENTON, MO, 64683"
290790004626,0,0,100,"515 MONROE ST, TRENTON, MO, 64683"
290790004627,0,0,100,"124 E 6TH ST, TRENTON, MO, 64683"
290790004628,0,0,100,"120 E 6TH ST, TRENTON, MO, 64683"
290790004629,0,0,100,"500 WASHINGTON ST, TRENTON, MO, 64683"
290790004708,0,0,100,"208 S MAIN ST, TRENTON, MO, 64683"
290790004636,0,0,100,"501 WASHINGTON ST, TRENTON, MO, 64683"
290790004641,0,0,100,"505 MAIN ST, TRENTON, MO, 64683"
290790004655,0,0,100,"403 JEFFERSON ST, TRENTON, MO, 64683"
290790004657,0,0,100,"110 W 5TH ST, TRENTON, MO, 64683"
290790004658,0,0,100,"114 W 5TH ST, TRENTON, MO, 64683"
290790004659,0,0,100,"105 W 4TH ST, TRENTON, MO, 64683"
290790004702,0,0,100,"307 S MAIN ST, TRENTON, MO, 64683"
290790004703,0,0,100,"311 S MAIN ST, TRENTON, MO, 64683"
290790004704,0,0,100,"317 S MAIN ST, TRENTON, MO, 64683"
290790004705,0,0,100,"321 S MAIN ST, TRENTON, MO, 64683"
290790004706,0,0,100,"220 S MAIN ST, TRENTON, MO, 64683"
290790004711,0,0,100,"171 S MAIN ST, TRENTON, MO, 64683"
290790004713,0,0,100,"163 S MAIN ST, TRENTON, MO, 64683"
290790004729,0,0,100,"201 PLEASANT VW, TRENTON, MO, 64683"
290790004674,0,0,100,"140 E 5TH ST, TRENTON, MO, 64683"
290790004675,0,0,100,"404 MONROE ST, TRENTON, MO, 64683"
290790004676,0,0,100,"404 MONROE ST, TRENTON, MO, 64683"
290790004677,0,0,100,"413 PLEASANT VW, TRENTON, MO, 64683"
290790004679,0,0,100,"403 PLEASANT VW, TRENTON, MO, 64683"
290790004722,0,0,100,"138 S MAIN ST, TRENTON, MO, 64683"
290790004723,0,0,100,"144 S MAIN ST, TRENTON, MO, 64683"
290790004724,0,0,100,"142 S MAIN ST, TRENTON, MO, 64683"
290790004725,0,0,100,"128 S MAIN ST, TRENTON, MO, 64683"
290790004726,0,0,100,"114 S MAIN ST, TRENTON, MO, 64683"
290790004727,0,0,100,"112 S MAIN ST, TRENTON, MO, 64683"
290790004740,0,0,100,"304 E 7TH ST, TRENTON, MO, 64683"
290790004741,0,0,100,"302 E 7TH ST, TRENTON, MO, 64683"
290790004742,0,0,100,"216 E 7TH ST, TRENTON, MO, 64683"
290790004743,0,0,100,"214 E 7TH ST, TRENTON, MO, 64683"
290790004745,0,0,100,"210 E 7TH ST, TRENTON, MO, 64683"
290790004697,0,0,100,"205 S MAIN ST, TRENTON, MO, 64683"
290790004698,0,0,100,"209 S MAIN ST, TRENTON, MO, 64683"
290790004700,0,0,100,"217 S MAIN ST, TRENTON, MO, 64683"
290790004701,0,0,100,"221 S MAIN ST, TRENTON, MO, 64683"
290790004746,0,0,100,"608 PLEASANT VW, TRENTON, MO, 64683"
290790004668,0,0,100,"412 WASHINGTON ST, TRENTON, MO, 64683"
290790004669,0,0,100,"410 WASHINGTON ST, TRENTON, MO, 64683"
290790004671,0,0,100,"400 WASHINGTON ST, TRENTON, MO, 64683"
290790004672,0,0,100,"401 MONROE ST, TRENTON, MO, 64683"
290790004673,0,0,100,"156 E 5TH ST, TRENTON, MO, 64683"
290790004666,0,0,100,"126 E 5TH ST, TRENTON, MO, 64683"
290790004667,0,0,100,"405 MONROE ST, TRENTON, MO, 64683"
290790004716,0,0,100,"141 S MAIN ST, TRENTON, MO, 64683"
290790004717,0,0,100,"139 S MAIN ST, TRENTON, MO, 64683"
290790004721,0,0,100,"164 S MAIN ST, TRENTON, MO, 64683"
290790004734,0,0,100,"205 MILL POINT ST, TRENTON, MO, 64683"
290790004735,0,0,100,"312 PLEASANT VW, TRENTON, MO, 64683"
290790004737,0,0,100,"611 RIDGEWAY ST, TRENTON, MO, 64683"
290790004738,0,0,100,"310 E 7TH ST, TRENTON, MO, 64683"
290790004739,0,0,100,"308 E 7TH ST, TRENTON, MO, 64683"
290790004682,0,0,100,"320 MONROE ST, TRENTON, MO, 64683"
290790004683,0,0,100,"318 MONROE ST, TRENTON, MO, 64683"
290790004684,0,0,100,"124 E 4TH ST, TRENTON, MO, 64683"
290790004759,0,0,100,"201 RIDGEWAY ST, TRENTON, MO, 64683"
290790004753,0,0,100,"217 E 5TH ST, TRENTON, MO, 64683"
290790004754,0,0,100,"219 E 5TH ST, TRENTON, MO, 64683"
290790004756,0,0,100,"206 ORCHARD ST, TRENTON, MO, 64683"
290790004747,0,0,100,"604 PLEASANT VW, TRENTON, MO, 64683"
290790004748,0,0,100,"602 PLEASANT VW, TRENTON, MO, 64683"
290790004749,0,0,100,"514 PLEASANT VW, TRENTON, MO, 64683"
290790004750,0,0,100,"512 PLEASANT VW, TRENTON, MO, 64683"
290790004751,0,0,100,"504 PLEASANT VW, TRENTON, MO, 64683"
290790004752,0,0,100,"500 PLEASANT VW, TRENTON, MO, 64683"
290790004761,0,0,100,"303 RIDGEWAY ST, TRENTON, MO, 64683"
290790004763,0,0,100,"313 RIDGEWAY ST, TRENTON, MO, 64683"
290790004764,0,0,100,"315 RIDGEWAY ST, TRENTON, MO, 64683"
290790004783,0,0,100,"307 DEBOLT ST, TRENTON, MO, 64683"
290790004784,0,0,100,"302 RIDGEWAY ST, TRENTON, MO, 64683"
290790004785,0,0,100,"305 DEBOLT ST, TRENTON, MO, 64683"
290790004786,0,0,100,"413 DEBOLT ST, TRENTON, MO, 64683"
290790004787,0,0,100,"412 RIDGEWAY ST, TRENTON, MO, 64683"
290790004788,0,0,100,"402 RIDGEWAY ST, TRENTON, MO, 64683"
290790004777,0,0,100,"207 DEBOLT ST, TRENTON, MO, 64683"
290790004778,0,0,100,"208 RIDGEWAY ST, TRENTON, MO, 64683"
290790004779,0,0,100,"206 RIDGEWAY ST, TRENTON, MO, 64683"
290790004780,0,0,100,"201 DEBOLT ST, TRENTON, MO, 64683"
290790004781,0,0,100,"203 DEBOLT ST, TRENTON, MO, 64683"
290790004782,0,0,100,"315 DEBOLT ST, TRENTON, MO, 64683"
290790004789,0,0,100,"401 DEBOLT ST, TRENTON, MO, 64683"
290790004790,0,0,100,"405 DEBOLT ST, TRENTON, MO, 64683"
290790004791,0,0,100,"418 E 7TH ST, TRENTON, MO, 64683"
290790004792,0,0,100,"502 RIDGEWAY ST, TRENTON, MO, 64683"
290790004793,0,0,100,"515 DEBOLT ST, TRENTON, MO, 64683"
290790004794,0,0,100,"514 E 8TH ST, TRENTON, MO, 64683"
290790004807,0,0,100,"314 E 8TH ST, TRENTON, MO, 64683"
290790004808,0,0,100,"308 E 8TH ST, TRENTON, MO, 64683"
290790004809,0,0,100,"302 E 8TH ST, TRENTON, MO, 64683"
290790004810,0,0,100,"303 E 7TH ST, TRENTON, MO, 64683"
290790004811,0,0,100,"307 E 7TH ST, TRENTON, MO, 64683"
290790004771,0,0,100,"501 RIDGEWAY ST, TRENTON, MO, 64683"
290790004772,0,0,100,"503 RIDGEWAY ST, TRENTON, MO, 64683"
290790004773,0,0,100,"505 RIDGEWAY ST, TRENTON, MO, 64683"
290790004774,0,0,100,"509 RIDGEWAY ST, TRENTON, MO, 64683"
290790004775,0,0,100,"601 RIDGEWAY ST, TRENTON, MO, 64683"
290790004776,0,0,100,"607 RIDGEWAY ST, TRENTON, MO, 64683"
290790004795,0,0,100,"504 E 8TH ST, TRENTON, MO, 64683"
290790004801,0,0,100,"401 E 7TH ST, TRENTON, MO, 64683"
290790004802,0,0,100,"403 E 7TH ST, TRENTON, MO, 64683"
290790004803,0,0,100,"405 E 7TH ST, TRENTON, MO, 64683"
290790004804,0,0,100,"409 E 7TH ST, TRENTON, MO, 64683"
290790004805,0,0,100,"413 E 7TH ST, TRENTON, MO, 64683"
290790004768,0,0,100,"405 RIDGEWAY ST, TRENTON, MO, 64683"
290790004769,0,0,100,"411 RIDGEWAY ST, TRENTON, MO, 64683"
290790004770,0,0,100,"413 RIDGEWAY ST, TRENTON, MO, 64683"
290790004846,0,0,100,"500 E 8TH CT, TRENTON, MO, 64683"
290790004847,0,0,100,"802 LACLEDE ST, TRENTON, MO, 64683"
290790004821,0,0,100,"712 HALIBURTON ST, TRENTON, MO, 64683"
290790004822,0,0,100,"710 HALIBURTON ST, TRENTON, MO, 64683"
290790004823,0,0,100,"708 HALIBURTON ST, TRENTON, MO, 64683"
290790004824,0,0,100,"702 HALIBURTON ST, TRENTON, MO, 64683"
290790004825,0,0,100,"813 CUSTER ST, TRENTON, MO, 64683"
290790004826,0,0,100,"810 HALIBURTON ST, TRENTON, MO, 64683"
290790004841,0,0,100,"405 E 8TH ST, TRENTON, MO, 64683"
290790004842,0,0,100,"415 E 8TH ST, TRENTON, MO, 64683"
290790004844,0,0,100,"813 GRANT ST, TRENTON, MO, 64683"
290790004836,0,0,100,"315 E 8TH ST, TRENTON, MO, 64683"
290790004837,0,0,100,"414 E 8TH CT, TRENTON, MO, 64683"
290790004828,0,0,100,"800 HALIBURTON ST, TRENTON, MO, 64683"
290790004829,0,0,100,"801 CUSTER ST, TRENTON, MO, 64683"
290790004830,0,0,100,"312 E 8TH CT, TRENTON, MO, 64683"
290790004831,5,0,100,"308 E 8TH CT, TRENTON, MO, 64683"
290790004851,0,0,100,"503 E 8TH CT, TRENTON, MO, 64683"
290790004852,0,0,100,"509 E 8TH CT, TRENTON, MO, 64683"
290790004904,0,0,100,"802 W 10TH ST, TRENTON, MO, 64683"
290790004905,0,0,100,"804 W 10TH ST, TRENTON, MO, 64683"
290790004888,0,0,100,"511 E 9TH ST, TRENTON, MO, 64683"
290790004889,0,0,100,"911 GRANT ST, TRENTON, MO, 64683"
290790004892,0,0,100,"608 W 10TH ST, TRENTON, MO, 64683"
290790004882,0,0,100,"415 E 9TH ST, TRENTON, MO, 64683"
290790004883,0,0,100,"911 LACLEDE ST, TRENTON, MO, 64683"
290790004884,0,0,100,"913 GRANT ST, TRENTON, MO, 64683"
290790004885,0,0,100,"908 LACLEDE ST, TRENTON, MO, 64683"
290790004887,0,0,100,"507 E 9TH ST, TRENTON, MO, 64683"
290790004876,0,0,100,"915 LACLEDE ST, TRENTON, MO, 64683"
290790004877,0,0,100,"410 E 9TH CT, TRENTON, MO, 64683"
290790004878,0,0,100,"914 MCPHERSON ST, TRENTON, MO, 64683"
290790004879,0,0,100,"908 MCPHERSON ST, TRENTON, MO, 64683"
290790004880,0,0,100,"403 E 9TH ST, TRENTON, MO, 64683"
290790004881,0,0,100,"413 E 9TH ST, TRENTON, MO, 64683"
290790004908,0,0,100,"1000 LAWN ST, TRENTON, MO, 64683"
290790004867,0,0,100,"205 E 8TH CT, TRENTON, MO, 64683"
290790004868,0,0,100,"209 E 8TH CT, TRENTON, MO, 64683"
290790004869,0,0,100,"215 E 8TH CT, TRENTON, MO, 64683"
290790004862,0,0,100,"920 CUSTER ST, TRENTON, MO, 64683"
290790004863,0,0,100,"827 MCPHERSON ST, TRENTON, MO, 64683"
290790004864,0,0,100,"829 MCPHERSON ST, TRENTON, MO, 64683"
290790004866,0,0,100,"812 HALIBURTON ST, TRENTON, MO, 64683"
290790004854,0,0,100,"825 GRANT ST, TRENTON, MO, 64683"
290790004855,0,0,100,"412 E 9TH ST, TRENTON, MO, 64683"
290790004857,0,0,100,"403 E 8TH CT, TRENTON, MO, 64683"
290790004858,0,0,100,"409 E 8TH CT, TRENTON, MO, 64683"
290790004859,0,0,100,"812 MCPHERSON ST, TRENTON, MO, 64683"
290790004861,0,0,100,"824 CUSTER ST, TRENTON, MO, 64683"
290790004870,0,0,100,"212 E 9TH CT, TRENTON, MO, 64683"
290790004873,0,0,100,"311 E 9TH ST, TRENTON, MO, 64683"
290790004874,0,0,100,"908 CUSTER ST, TRENTON, MO, 64683"
290790004895,0,0,100,"601 WIGGINS ST, TRENTON, MO, 64683"
290790004896,0,0,100,"603 WIGGINS ST, TRENTON, MO, 64683"
290790004920,0,0,100,"709 W 5TH ST, TRENTON, MO, 64683"
290790004922,0,0,100,"505 WIGGINS ST, TRENTON, MO, 64683"
290790004947,0,0,100,"3610 E 28TH ST, TRENTON, MO, 64683"
290790004953,0,0,100,"3406 E 28TH ST, TRENTON, MO, 64683"
290790004955,0,0,100,"2127 FISHERMAN RD, TRENTON, MO, 64683"
290790004936,0,0,100,"610 W 4TH TER, TRENTON, MO, 64683"
290790004939,0,0,100,"615 W 4TH ST, TRENTON, MO, 64683"
290790004940,0,0,100,"611 W 4TH ST, TRENTON, MO, 64683"
290790004941,0,0,100,"607 W 4TH ST, TRENTON, MO, 64683"
290790004942,0,0,100,"405 TINDALL AVE, TRENTON, MO, 64683"
290790004943,0,0,100,"708 W 4TH CT, TRENTON, MO, 64683"
290790004944,0,0,100,"401 TINDALL AVE, TRENTON, MO, 64683"
290790004928,0,0,100,"704 W 5TH ST, TRENTON, MO, 64683"
290790004949,0,0,100,"3602 E 28TH ST, TRENTON, MO, 64683"
290790004994,0,0,100,"3403 LAKE TRENTON DR, TRENTON, MO, 64683"
290790004995,0,0,100,"3313 LAKE TRENTON DR, TRENTON, MO, 64683"
290790004996,0,0,100,"3311 LAKE TRENTON DR, TRENTON, MO, 64683"
290790004997,0,0,100,"3309 LAKE TRENTON DR, TRENTON, MO, 64683"
290790004998,3,0,100,"3307 LAKE TRENTON DR, TRENTON, MO, 64683"
290790004999,0,0,100,"3305 LAKE TRENTON DR, TRENTON, MO, 64683"
290790004987,0,0,100,"3619 LAKE TRENTON DR, TRENTON, MO, 64683"
290790004988,0,0,100,"3609 LAKE TRENTON DR, TRENTON, MO, 64683"
290790004990,0,0,100,"3511 LAKE TRENTON DR, TRENTON, MO, 64683"
290790005006,0,0,100,"1743 LAKESIDE TER, TRENTON, MO, 64683"
290790005007,0,0,100,"1739 LAKESIDE TER, TRENTON, MO, 64683"
290790005008,0,0,100,"1735 LAKESIDE TER, TRENTON, MO, 64683"
290790005011,0,0,100,"1723 LAKESIDE TER, TRENTON, MO, 64683"
290790005012,0,0,100,"1719 LAKESIDE TER, TRENTON, MO, 64683"
290790005013,0,0,100,"1715 LAKESIDE TER, TRENTON, MO, 64683"
290790005014,0,0,100,"1707 LAKESIDE TER, TRENTON, MO, 64683"
290790005015,0,0,100,"1755 LAKE TRENTON DR, TRENTON, MO, 64683"
290790005017,0,0,100,"1745 LAKE TRENTON DR, TRENTON, MO, 64683"
290790005018,0,0,100,"1735 LAKE TRENTON DR, TRENTON, MO, 64683"
290790005019,0,0,100,"1725 LAKE TRENTON DR, TRENTON, MO, 64683"
