"id","gender","degree_highest","date_enter_job_market"
6736544,"male",NA,1976-01-01
6715878,"female","bachelor",1984-01-01
6716769,"female","master",2000-11-01
6718467,"male","master",2000-10-01
6735386,"female",NA,1990-12-01
6715783,"male","bachelor",1997-01-01
6759203,"male","master",2003-11-01
6757432,"male","bachelor",2005-04-01
6758353,"male","master",2004-05-01
6736642,"female","master",1987-01-01
6716744,"male","master",1975-05-19
6736516,NA,"others",1997-07-01
1960763,"female","bachelor",2001-12-01
2034781,"female",NA,1988-01-01
3534578,"female",NA,1995-01-01
6736679,"male","bachelor",2007-05-01
6755764,"female","bachelor",2008-08-01
6756458,"male","master",1990-06-01
6715864,"male","others",2005-10-01
6735431,"male",NA,1993-01-01
6718477,"male","master",1985-01-01
6756417,"male",NA,NA
6718468,"male","master",1976-01-01
6736464,"female",NA,1993-01-01
6757516,NA,NA,1995-01-01
6715834,NA,"bachelor",2000-01-01
6734896,"male","master",1997-01-01
90394810,"male",NA,2005-01-01
90396784,"female","others",NA
90430124,"male","doctor",2012-05-01
133387050,"male","master",1997-01-01
90401956,"male","highschool",2001-03-01
136916376,"male","master",2001-01-01
90435986,"male",NA,2001-08-01
90389350,"male","bachelor",2010-11-01
140872363,"male","bachelor",2008-08-01
140857342,"male","bachelor",2003-02-01
140775089,"male","certificate",1991-04-01
108472087,"male","master",1960-11-01
140889235,"female",NA,1997-01-01
108542199,"female","master",2005-11-01
140770171,"male","bachelor",1982-02-01
140859619,NA,NA,2002-01-01
108519685,NA,"bachelor",NA
140846485,"female","master",2001-01-01
108520035,NA,"bachelor",2000-07-01
108520657,"male","master",2007-01-01
140850174,"male","associate",2003-03-01
140859075,"female","certificate",1986-01-01
108544052,"male",NA,1982-01-01
133417160,"female","master",2002-03-01
105245064,"female",NA,2007-06-01
141219176,"male","master",2011-02-01
108538802,"male","master",1988-01-01
108535995,"male","doctor",1986-01-01
108545227,"male",NA,1977-10-01
105172687,NA,NA,2006-05-01
141216167,"female","bachelor",1999-08-01
108545882,"male","master",1974-01-01
105257937,NA,NA,2005-03-01
108540357,"male",NA,2000-02-01
108538212,"male","doctor",2001-01-01
140917411,"male",NA,1998-02-01
108538777,"male","master",2009-01-01
141220814,"female",NA,1998-02-01
105265744,NA,"master",1992-01-01
108536459,"male",NA,2003-02-01
108530914,"male",NA,2002-03-01
105232294,"male","master",1996-08-01
141725148,"female","master",1999-01-01
93740697,"male",NA,2011-08-01
108544675,"male","master",2005-01-01
108546400,"female","master",1983-06-01
108549062,"male",NA,1979-06-01
140921664,"male",NA,2003-01-01
105162476,"male",NA,2008-10-01
108550622,NA,NA,1995-01-01
141036038,"female","bachelor",NA
141332213,"female","master",2012-01-01
140966993,"female","others",1997-05-01
108546957,"male",NA,1988-01-01
108544440,"female","master",2011-07-01
108546818,NA,NA,1984-01-01
108538533,"female","master",1991-05-01
140967112,NA,"highschool",2005-01-01
141275758,"male","master",1990-01-01
141727692,"male","bachelor",2011-01-01
141198765,"male",NA,1996-01-01
108545973,"male",NA,1985-11-01
105163911,"male",NA,1983-09-01
141697285,"male","master",1992-02-22
141775232,"male",NA,1993-01-01
141764520,"female","master",2000-01-01
108547034,"male",NA,1966-01-01
108538576,"male",NA,1974-10-01
140984438,"female","master",2002-03-01
141220657,"female","others",2006-06-01
141046247,"female",NA,2014-10-01
140971672,"male","others",2012-01-01
108541959,"male","master",1993-01-01
141756329,"female","bachelor",2004-09-01
141758399,"female","doctor",2001-01-01
93740906,NA,NA,2008-08-01
141378804,"male","master",2006-01-01
141259194,NA,NA,2007-05-01
141816345,NA,"certificate",2011-01-01
141341881,"male",NA,1999-06-01
140986503,"male",NA,2008-01-01
141351700,"female",NA,1984-01-01
141717066,NA,"master",2011-06-01
141764895,"female",NA,2015-01-01
141331656,"male",NA,2008-09-01
141814178,"male","master",2006-01-01
105122243,"male",NA,1977-07-01
141037295,"male","bachelor",1992-06-15
141724985,"male",NA,1998-01-01
141725017,"male",NA,1998-01-01
141827013,"male","bachelor",2006-09-01
141110917,"male","master",2005-11-07
141725403,"male","bachelor",1990-01-01
141783861,"male","bachelor",2005-10-01
141882717,"male","master",1985-01-01
141273368,"male","master",2004-10-01
141457069,"male","master",1980-01-01
141899207,NA,NA,1980-01-01
141548483,"male","master",1996-08-01
141389885,"male","bachelor",2001-06-01
141475864,"male",NA,1993-03-01
141768032,"female",NA,1992-01-01
141396795,NA,NA,2007-01-01
141597775,"male",NA,2001-01-01
141842271,"female",NA,1981-01-01
141871849,"male","bachelor",2014-05-01
141839417,NA,"master",2001-01-01
141885479,"male","bachelor",2003-05-01
141207095,"male","master",2008-06-01
141296099,"male","bachelor",2009-06-01
141396418,"male","bachelor",1986-04-01
141759824,"female","master",2000-05-01
141725659,"male","doctor",1999-05-01
141446254,NA,"master",1993-08-01
141885962,"female",NA,2008-01-01
141599013,NA,"highschool",2005-04-01
141345751,"male","master",2003-05-01
141899089,"male","master",1993-01-01
141329479,NA,NA,2014-10-01
141823468,"male",NA,2007-03-01
141885359,"male",NA,2001-05-01
141281217,"male",NA,2015-09-01
141611398,NA,NA,2007-09-01
108541367,"male","bachelor",1986-10-01
108547289,"female",NA,1988-01-01
141539345,"female","master",1997-11-01
141281573,"male",NA,1985-01-01
141459820,"female",NA,2005-01-01
141567265,"male","bachelor",1993-01-01
108548274,"male","master",1980-01-01
141322695,NA,"master",2010-01-01
141610463,"male",NA,1994-01-01
141879805,"female",NA,1997-04-01
108547709,NA,"doctor",1977-01-01
141475019,NA,NA,2007-09-01
140912116,"male","master",1988-08-01
141650928,"female","master",1996-01-01
144469624,NA,"others",1997-12-01
144480345,"female",NA,2008-04-01
144546158,"male","bachelor",1997-01-01
144493665,"female","master",1991-06-01
141318863,"male",NA,1989-01-01
141716672,"male","master",2008-04-01
141342777,"male","bachelor",2009-01-01
141287294,"male",NA,2003-04-01
144485140,"female","master",1987-08-01
144474275,NA,"associate",2002-01-01
141464854,"female","others",2014-04-01
144459748,"male","master",2007-01-01
144489389,"male",NA,2001-06-01
141536774,"male","associate",2012-01-01
146163413,"male","bachelor",2006-04-01
146161472,"male",NA,1998-01-01
146167287,"female",NA,2006-01-01
144593623,"male",NA,2013-06-01
146204217,"female","bachelor",2006-02-01
146182397,"male","master",2004-08-01
146170186,"male",NA,1986-01-01
73414881,NA,"master",2004-01-01
144574235,"male",NA,2015-03-01
144593793,"male","bachelor",2008-07-01
144565317,"female","bachelor",2006-02-01
6755721,"male",NA,1996-01-01
5110617,"male",NA,1990-01-01
5112596,"male","master",1998-03-01
5114396,"male","master",1976-01-01
5112774,"female",NA,1981-01-01
6757375,"male","others",1987-05-01
3548202,"male",NA,1982-12-01
3543771,"female",NA,1984-10-01
3543378,"female",NA,1983-03-01
5110399,"female","master",1998-05-01
6756490,"male","bachelor",1992-08-01
6759196,NA,NA,2001-03-01
115221760,"female","bachelor",2006-01-01
123821024,"male","master",1986-01-01
123845315,"female","certificate",1989-07-01
146215910,"male",NA,1982-04-01
123830090,"male","master",2008-01-01
128438687,"female",NA,1998-09-01
123879049,"female",NA,2004-05-01
128737455,NA,NA,NA
128831549,"male","bachelor",2014-09-01
128417815,NA,"bachelor",2002-02-01
128417326,"female","bachelor",2015-05-01
141093194,"male","master",2011-01-01
141117178,"male",NA,1996-07-01
141087049,"male",NA,1999-06-01
126776041,NA,NA,2010-01-01
105267176,"male",NA,2010-06-01
70506152,"female","master",2006-01-01
95502569,"male","others",1982-04-01
70472853,"male","master",2001-06-01
92021076,NA,"bachelor",2001-11-01
91206434,NA,"master",1974-01-01
141119186,"male",NA,2001-01-01
141932552,"male","bachelor",2009-10-01
128722890,"female",NA,2005-03-01
193468538,"male","highschool",1991-02-01
193476190,"male","highschool",2005-10-01
193480350,"male",NA,2005-09-01
114489690,"male",NA,1979-01-01
193505975,"female",NA,1980-01-01
193496554,"female",NA,2001-01-01
193495566,"female",NA,2003-01-01
193482474,"male","others",1996-01-01
141691277,"female","bachelor",2006-08-01
169319209,"female","others",2002-07-01
193487499,"male",NA,1986-01-01
119813088,"male","master",1990-01-01
193507510,NA,"associate",NA
128828352,"male","master",2001-06-01
141654328,"female","bachelor",2004-06-01
193487604,"male","master",1978-05-01
193485857,"male","master",1992-07-01
193470939,"female","bachelor",1976-09-13
153509913,"female","master",1999-04-01
193507773,"male",NA,1987-01-01
193501917,"male","others",2002-08-01
193636479,"male",NA,NA
193511238,"male","associate",2012-08-01
193528526,"male","bachelor",2005-07-01
193673723,"male","master",NA
193532500,"male","associate",2009-10-01
193467291,"male",NA,1987-01-01
193547826,"male",NA,2003-01-01
193507502,NA,"associate",NA
193520818,"female","master",2001-04-01
193503836,"male","associate",1995-01-01
193651176,NA,"master",1988-01-01
193638886,"male",NA,1985-03-01
193504240,"male","master",1999-05-01
193558325,NA,"master",NA
193686376,"male","master",1999-01-01
193756810,"male","master",2006-06-01
105264922,NA,"bachelor",1991-01-01
193726865,NA,"master",2010-07-01
105245405,"male","others",2001-07-01
193677212,NA,NA,2014-01-01
193724196,"male",NA,2010-06-01
193655753,"male",NA,1997-04-01
141900154,"male","bachelor",2001-07-01
141934939,NA,NA,2013-01-01
193705300,"male","master",1993-07-01
193673725,NA,"bachelor",2008-07-01
193739085,"female",NA,2005-01-01
193705491,NA,"bachelor",2004-08-01
193744942,"male","doctor",1983-01-01
193746242,"male",NA,2001-01-01
195836390,NA,"bachelor",2004-08-01
195853948,"male",NA,1986-01-01
186581008,"male","bachelor",1975-01-01
195800917,"male",NA,2015-08-01
113181783,"male","bachelor",1996-01-01
113191060,"male","master",1977-01-01
195879002,NA,NA,1993-05-01
171644496,NA,"bachelor",1999-01-01
193770862,"male",NA,1997-01-01
196096601,"male","bachelor",1998-01-01
197355999,"male","associate",NA
196121374,"male","master",2000-07-01
196128501,"male","master",1988-08-01
196121670,"male","bachelor",1984-01-01
197492147,"female",NA,2003-01-01
196132671,"male",NA,2000-02-01
195928994,"male",NA,1985-12-01
196073055,"male",NA,1986-01-01
196199502,"female","master",2013-07-01
197544817,"male","master",2005-07-01
196154168,"male","master",1986-01-01
197673553,"male","master",1991-04-01
197503169,"male","bachelor",1974-01-01
197457570,"male",NA,1994-09-01
196171099,"female",NA,2002-01-01
197484845,NA,"certificate",1984-01-01
197509704,"female","bachelor",2006-02-01
197366664,NA,NA,1995-05-01
197503319,"male","master",1985-01-01
197445950,"female","master",1981-06-01
197611946,"female",NA,1999-01-01
197627424,"male","doctor",2010-01-01
197411947,"female","bachelor",1988-01-01
197658212,"male",NA,1975-12-08
192643680,"female",NA,2001-01-01
197699280,"female","master",1996-01-01
101509667,NA,NA,1982-05-01
197637379,"female","bachelor",2006-08-01
192669943,"male","doctor",1983-01-01
192677633,"male","associate",1992-06-01
146235334,"male","master",1985-01-01
197702593,"male",NA,1985-05-01
192674536,"male","bachelor",1991-01-01
192702917,"male",NA,1994-01-01
192672266,"male",NA,1983-08-01
192666220,"male",NA,2005-01-01
192674372,"male",NA,2004-08-01
192680538,"male","highschool",2009-12-01
192654443,"male","bachelor",2003-01-01
197697919,"male",NA,2003-03-01
192658358,"male",NA,2004-12-01
146228089,"male",NA,2007-01-01
146235501,"male","master",1983-01-01
192666059,"male",NA,2002-07-01
192670656,"male","master",1984-02-01
197704662,"female",NA,1998-05-01
5633800,"male","master",1986-08-01
5618242,"male","bachelor",2001-01-01
5614655,NA,NA,1998-08-01
5649588,"male","master",2001-03-01
5631689,"male","bachelor",1976-03-01
5642419,"male","bachelor",2002-07-01
5622914,"male","master",1982-01-01
5648964,"male",NA,2005-07-01
5645539,"female",NA,2006-08-01
5645579,"male",NA,2003-01-01
5612388,"male",NA,1999-01-01
5625890,"male","others",2005-04-01
5645503,"female","associate",2000-05-01
5656985,"male","master",1998-06-01
5626925,"male",NA,2002-05-01
5645309,NA,"others",2005-12-01
5646466,"male","master",2004-10-01
5616753,NA,"highschool",2003-12-01
5637964,"male","master",2006-10-01
5644507,"male","master",1987-01-01
5637356,"female","certificate",1993-01-01
5642241,"male",NA,1983-01-01
5642322,"male",NA,1992-06-01
5640533,NA,NA,2000-04-01
5614619,NA,NA,1992-08-01
5645790,"male","master",2004-01-01
5636065,NA,NA,2000-11-01
5614921,"female",NA,2005-11-01
5640814,"male","bachelor",2001-01-01
5640832,"male",NA,1992-01-01
5638257,NA,NA,2006-08-01
5623513,"male","master",1982-01-01
5634232,"male",NA,2004-12-01
5649605,NA,"associate",2008-02-01
5638101,"male","bachelor",2004-06-01
5618274,"male","others",2003-04-01
5646354,"female","bachelor",2003-01-01
5623386,"male",NA,2000-02-01
192735804,"male",NA,2009-05-01
192737627,NA,NA,2005-08-01
192743009,NA,NA,2010-06-01
192735738,"male","associate",NA
192432555,"male","master",1978-11-01
192723317,"male",NA,1980-12-01
192418758,"male","others",1978-01-01
192691496,"male","bachelor",2003-10-01
192798484,"male","master",2000-08-01
192375919,"female",NA,1997-05-01
192270358,"male","bachelor",1990-06-01
192333317,"male","bachelor",2008-09-01
192739335,"male",NA,1994-05-01
192750765,NA,NA,2002-01-01
175917285,"male",NA,1974-03-01
192830618,"male",NA,2012-01-01
192265208,"female","master",1998-07-01
192387820,"male","bachelor",2002-11-01
192794523,NA,NA,1984-01-01
192729679,"male","others",2000-06-01
192784113,NA,"highschool",1984-12-01
192749732,"male","associate",1991-01-01
192579743,"female","master",1979-10-01
192545013,"male",NA,2005-09-01
192572524,"male","master",1997-01-01
192487149,NA,NA,1997-01-01
192792601,NA,NA,1983-01-01
192545656,"male",NA,1986-01-01
192466339,"male","master",1991-08-01
192472417,"male",NA,1993-01-01
192551364,"male",NA,1988-01-01
192375093,"male","bachelor",1990-01-01
192475814,NA,"doctor",1996-01-01
192548365,"male",NA,1982-01-01
192880092,"male",NA,1980-10-01
192858588,NA,"master",2012-01-01
192523937,"male","certificate",1996-12-01
192596308,NA,"master",1990-01-01
192857977,"male","doctor",1995-01-01
192883515,"male","master",1977-12-12
192917413,"male","highschool",2001-10-01
192548490,"male",NA,2007-06-01
192584444,NA,"bachelor",1989-02-01
192862513,"female",NA,2000-05-01
192543684,"male",NA,1994-07-01
192911386,"male",NA,2005-05-01
192889100,"male","bachelor",1995-05-01
192558058,"male",NA,NA
192541953,"male",NA,2010-05-01
192524315,"male",NA,1996-01-01
192555298,"female","master",2001-02-07
192875477,"female","bachelor",2008-06-01
192865259,"male","bachelor",1998-10-01
192913272,"male",NA,2002-01-01
192548579,"male","bachelor",1997-01-01
192584846,"male","master",1990-06-01
192532532,"male",NA,1980-09-01
192851133,"female","others",2002-02-01
192864375,"male","master",2002-01-01
141128983,"male","others",1996-07-01
192641595,"male",NA,1988-01-01
192595065,"male",NA,2013-09-01
198643719,"male",NA,1997-06-01
198674242,"male",NA,1991-12-01
198665264,"female",NA,2002-10-01
192623248,"male",NA,2012-06-01
192928059,"female","doctor",1992-11-01
192611853,"male","bachelor",1989-03-01
192589386,"male","bachelor",2008-07-01
198646715,"male",NA,1999-09-01
192930485,"male","master",1980-12-01
192518324,"male","bachelor",1997-08-01
193907496,"male","bachelor",1995-01-01
192637687,"female",NA,1989-01-01
193905635,"male","master",1990-01-01
95411579,"male",NA,2003-05-01
193946289,"male","master",1976-05-01
193905526,NA,"master",2012-09-01
193905702,"female","bachelor",2006-06-01
198669769,"male",NA,2004-05-01
194006335,"male","highschool",1977-01-01
193905286,"male",NA,2005-04-01
194009823,"male","master",2000-01-01
193955719,"male",NA,1985-01-01
193908170,"male",NA,2001-04-01
193914884,"female","bachelor",1976-09-13
193905198,"female",NA,2000-09-01
193923001,NA,NA,2000-03-01
193998541,NA,"bachelor",1992-01-01
194075987,NA,NA,1974-01-01
193990420,"male","master",1980-01-01
194133708,"male","bachelor",1981-01-01
194096501,NA,"bachelor",2005-01-01
198728472,"male",NA,1970-01-01
198799383,"male",NA,2007-10-01
198932300,NA,NA,1983-01-01
194055466,"male",NA,2001-01-01
194023753,"male","master",2005-09-01
198810224,"male",NA,1983-08-01
198934437,"male",NA,2008-06-01
198942963,"female",NA,2001-07-01
198960989,"female",NA,2005-02-01
198924109,"male","master",1984-07-01
194046936,"male","master",1996-01-01
198959448,"male",NA,1990-06-01
194303673,"male","master",1989-01-01
199000047,"female",NA,2006-12-01
194692059,"male",NA,2010-06-01
199113754,"female","master",1986-01-01
86311256,"female",NA,1994-01-01
198966811,"male","master",2005-01-01
97403860,"male",NA,1992-06-01
97591888,"male","bachelor",1990-03-01
194746983,"male","master",1987-07-01
194730240,"male","bachelor",1999-05-01
194789701,"male","master",1998-06-01
195368127,"male",NA,2012-01-01
147727955,"male",NA,2015-04-01
97401033,"male",NA,1981-01-01
196168208,"male",NA,1979-07-01
194756425,"male",NA,1992-05-01
194660930,"female",NA,1994-05-01
196136171,"male",NA,1976-01-01
196208655,"male",NA,2010-02-01
151537697,NA,"doctor",NA
196241289,"female",NA,1984-01-01
196265930,"male","master",2006-05-01
147576970,"male",NA,2006-01-01
147525730,"female",NA,2009-10-01
188023460,"male",NA,1988-01-01
151513048,"male","master",2001-01-01
151511276,NA,NA,2011-10-01
151484595,"female",NA,2001-08-01
195382667,"male","certificate",2003-10-01
151462232,"male","bachelor",NA
195331210,NA,NA,1987-10-01
197641061,"female",NA,2005-06-01
196680841,"male","others",1981-04-01
196614261,NA,NA,1976-01-01
171049213,NA,"master",1994-01-01
135058783,"male","bachelor",2014-05-01
196207076,"male",NA,2016-05-01
196655825,"male","bachelor",1998-06-01
196220861,"male","bachelor",2009-07-01
197700729,"male","master",2000-08-01
196666400,"female","bachelor",1981-01-01
196326274,"male",NA,1988-04-01
196662110,"male","master",1987-01-01
135051624,"male","bachelor",2002-05-01
135072284,NA,"master",2007-03-01
196205280,"female",NA,2006-12-01
196234879,"male","master",1984-01-01
136933175,"male",NA,1990-01-01
196616610,"male",NA,1993-03-01
196633707,NA,"master",1999-01-01
5158639,"male","master",2001-01-01
5154426,"male",NA,1980-01-01
4740237,"male",NA,1994-01-01
4736005,"male","master",2007-01-01
4735971,"male",NA,1998-01-01
5153816,"male",NA,1999-08-01
1316582,"male","bachelor",1974-03-01
1325682,"male","doctor",1984-01-01
2141826,"male",NA,1978-01-01
2814275,"male",NA,2004-10-01
2798351,"female",NA,1993-10-01
195502981,"male","master",1992-11-01
191165836,"male",NA,1998-10-01
171304949,"male",NA,1993-03-01
195476995,"male",NA,1998-01-01
196657936,"male","master",1985-11-01
196613448,"male","bachelor",2001-01-01
135061505,"male","associate",2006-01-01
196657171,"male",NA,2000-01-01
195420164,"male","bachelor",2001-09-01
198177150,"female","bachelor",1990-11-01
135052040,"male",NA,1991-10-01
198157678,NA,"master",2012-01-01
197029835,"male",NA,2006-06-01
196945810,NA,NA,2009-01-01
195529590,"male",NA,2005-01-01
197890103,"female",NA,1998-04-01
198202600,"male","others",1982-06-01
197920471,"female","bachelor",1999-02-01
195616112,"male",NA,1995-07-01
197002096,"male","others",2010-01-01
197846179,"male","bachelor",2012-06-01
195599032,"male","bachelor",1995-09-01
197928277,"female",NA,1980-07-01
197845033,NA,"bachelor",2008-05-01
197849549,NA,"master",2009-11-01
197106794,NA,NA,2005-07-01
197025569,NA,NA,2014-10-01
195472629,"male","bachelor",2004-08-01
135070179,"female","others",1996-11-01
171162349,"female",NA,2010-08-01
196200118,"male","master",1987-07-01
197154933,"male","master",2005-03-01
197923498,"male","master",1988-01-01
196368420,"male",NA,2003-01-01
196322838,"male","master",2000-08-01
196455936,NA,"master",1975-01-01
197153468,NA,"master",1995-01-01
197843905,"male",NA,2007-01-01
197872824,"male","master",1973-01-01
196491965,"male","bachelor",2005-01-01
197178504,"male",NA,1981-01-01
195573243,"male",NA,2001-05-01
197066017,"male","bachelor",2012-11-01
197103240,"male","master",2006-01-01
196978420,"male","bachelor",1974-01-01
195634203,"female","bachelor",1988-01-01
195446612,NA,"master",1999-04-01
196332373,"female","associate",2009-01-01
197156263,"male",NA,1997-01-01
196744376,"male",NA,2002-05-01
196418287,"male",NA,1980-01-01
198381091,"male",NA,2007-09-01
196369877,"female",NA,2011-05-01
196462703,"male","bachelor",1995-01-01
195600880,NA,"master",2000-09-01
198083745,"male",NA,2008-05-01
198352345,"male","others",1980-12-01
198269402,"male",NA,1994-01-01
196543377,"male","others",1988-06-01
135071870,"male",NA,2003-11-01
196546239,NA,NA,2007-10-01
195588755,"male",NA,2009-10-01
197797471,"male",NA,1988-12-01
197927754,"male","highschool",1998-01-01
198386845,"male",NA,NA
198239349,"male","highschool",2002-12-01
196373595,NA,NA,1998-05-01
198354841,"male",NA,2014-08-01
198311233,"male",NA,2013-01-01
197927249,"male",NA,2015-01-01
197112004,"male","master",1995-01-01
194037857,"male","master",2009-09-01
198069200,"male",NA,1991-06-01
194118160,"female","master",2012-11-01
197157974,"male",NA,1978-01-01
198358257,"male","highschool",2011-11-01
197990852,"male",NA,2012-02-01
198336405,NA,NA,2013-02-01
196454807,"male","master",2016-01-01
198079435,"female",NA,1988-01-01
198392821,"male",NA,2001-01-01
198241022,NA,"bachelor",1999-01-01
197967494,"male",NA,2008-06-01
197920156,"male",NA,1993-12-01
198314152,"female",NA,2000-01-01
198293405,"male","master",2007-01-01
194131791,"female","bachelor",1976-09-13
194096637,"male","bachelor",1988-05-01
198262377,"male","associate",2002-04-01
194102340,"male","master",1987-01-01
192941593,"male","bachelor",2001-08-01
198369561,"female",NA,2007-02-01
194138501,"male",NA,2008-07-01
194131573,"male",NA,2001-06-01
192949171,"male",NA,1999-04-01
198249674,NA,"master",2012-01-01
192962569,"male",NA,2012-05-01
192996643,"male","bachelor",1998-06-01
194032228,"male",NA,2002-03-01
194099759,NA,"master",1992-01-01
198296146,"male","master",2007-01-01
198267120,"male","master",2002-05-01
194053188,"male","master",1998-08-01
194161979,"male",NA,1989-02-01
198335424,"male",NA,1992-01-01
194069073,"male","master",1998-01-01
194144960,"female",NA,2007-01-01
197203865,"male",NA,1997-07-01
198017042,NA,NA,2001-01-01
193010736,"male",NA,2004-09-01
193008543,NA,NA,2005-10-01
196508592,"male",NA,1982-06-01
193018285,"male",NA,1980-10-01
192943887,"male","master",1989-02-01
193011343,"male",NA,1982-01-01
192953487,"male","others",2010-04-01
192988784,"male",NA,2005-01-01
194134684,"male","master",1989-02-01
196504931,"female","master",1985-12-01
141906850,"male",NA,2004-04-01
194155229,"male",NA,1975-01-01
212752655,"male",NA,NA
212762230,"male",NA,2010-01-01
212750953,"male","master",2002-03-01
212796528,"male","bachelor",2001-06-01
194280528,"male","master",1985-01-01
194284786,"female","master",2002-01-01
212780601,"female","master",2001-08-01
194187987,"male","bachelor",1987-01-01
194277420,"female","others",1996-11-01
212769426,"male",NA,1993-01-01
199309615,"male",NA,1974-03-01
194210901,"male",NA,2009-06-01
212786967,"male","bachelor",1986-09-01
199230519,"male","bachelor",1994-07-01
199310661,"male","bachelor",1974-01-01
212787461,"female",NA,1989-09-01
199151530,"male","certificate",1997-01-01
212849747,NA,"bachelor",2002-02-01
199211124,"male",NA,1968-01-01
199296592,"male",NA,1991-01-01
199452803,"male","master",1995-09-01
212853038,"male","bachelor",2003-01-01
199278642,"male",NA,1997-01-01
199290240,"male","doctor",2008-01-01
199380562,"male",NA,2010-03-01
199217832,"male",NA,2012-07-01
199317660,"male",NA,1994-10-01
199274383,"male",NA,2002-09-01
199276907,"male",NA,2013-08-01
199392409,NA,"others",1992-01-01
199407151,"female","bachelor",2007-01-01
212864744,NA,NA,2009-06-01
212976446,NA,NA,2009-01-01
199525100,"female","bachelor",2007-01-01
212895098,NA,"others",1986-09-01
199472539,"male",NA,2011-01-01
212836989,"male","master",1997-03-01
213012019,"male","highschool",1998-01-14
199526806,"male","master",2012-01-01
199507900,"male","others",1980-12-01
212999303,"male","bachelor",2006-01-01
212982913,NA,NA,1996-05-01
199500382,"male","bachelor",NA
199387804,NA,NA,2002-05-01
212930658,"male","bachelor",2005-03-01
199473206,"male","master",2006-05-01
5671392,"male","bachelor",2005-05-01
5698173,"male",NA,1996-01-01
5687264,"male","associate",1983-01-01
5668231,"male",NA,1979-04-01
5665190,NA,"others",1995-10-01
5671123,"female",NA,1994-01-01
5666422,NA,"master",2003-05-04
5979953,"male",NA,1993-07-01
5708005,NA,"doctor",1999-08-01
5687942,"male",NA,1996-12-01
5701038,"female",NA,1986-01-01
3130241,"male","bachelor",2003-01-01
213154989,"male",NA,2009-12-01
212940118,"male","bachelor",2006-06-01
213094819,"male","associate",1968-01-01
213020361,"male",NA,2002-01-01
213192833,"female","certificate",1998-04-01
213117146,"male","highschool",2002-01-01
213038197,NA,"master",NA
213211037,"male","master",1990-01-01
213121216,"male","master",1983-01-01
213128252,NA,NA,2000-01-01
213053169,"male","associate",2004-01-01
199645684,"male","master",1984-03-01
212998047,"male","master",2006-01-01
213026411,"male",NA,2003-01-01
213045401,"male","bachelor",2003-06-01
213072787,NA,"certificate",NA
213037546,"female",NA,2008-06-01
213144111,"female",NA,2006-07-01
213095919,"female","bachelor",1989-06-01
213116896,"female",NA,2003-01-01
212988165,"male","bachelor",1967-03-01
199630845,"male","master",2002-01-01
213213746,"male",NA,2013-06-01
213042366,"male","bachelor",1995-12-01
194864485,"male","master",2004-12-01
213128872,"female","bachelor",2006-01-01
193873470,"male","master",1999-01-01
213331223,"male","master",2011-05-01
86309679,"male","bachelor",1993-03-01
194303689,"male","master",1983-01-01
86305512,"male",NA,2005-01-01
86284529,"male","master",1997-01-01
86317970,"male",NA,1999-05-01
213278530,"female","master",1976-04-01
194864249,"female",NA,2003-07-01
194383065,"male",NA,2002-06-01
193856728,"male","bachelor",1984-09-01
194412111,"male",NA,2005-07-01
86284007,"male","bachelor",2014-01-01
194355140,"male","highschool",2001-10-01
86305143,"male","bachelor",2007-12-01
194421078,NA,NA,2003-08-01
194755844,"male",NA,1980-10-01
194983239,"male",NA,2002-11-01
213167286,NA,"bachelor",1997-12-01
194312513,"male","master",1992-01-01
193772170,"male","master",1992-01-01
193877903,"male","master",1979-01-01
194416486,NA,"master",1988-11-01
95400243,NA,NA,2002-01-01
207907733,"male","master",2007-06-01
95409832,"male","master",2004-07-01
195012386,NA,NA,2003-02-01
95478261,"male","master",2002-06-01
194850423,"male",NA,2000-01-01
185733204,"male",NA,1989-01-01
198993325,"male",NA,NA
194888161,"male",NA,NA
194962461,"male","master",1968-01-01
194859263,"male","master",1980-01-01
193791973,"male",NA,1984-10-01
207868720,NA,"bachelor",2003-11-01
195035029,"male","bachelor",2004-01-01
169466734,NA,"certificate",1998-02-01
207448719,"male","others",2007-01-01
194412578,"male",NA,2001-01-01
194908298,"male",NA,1983-01-01
194977113,"male","master",2008-01-01
193202263,"male","highschool",2000-01-01
193812550,"male","bachelor",1991-01-01
194876818,"male","master",2007-03-01
207914434,"male","others",1986-01-01
194482319,"male",NA,1992-01-01
194944102,"male","bachelor",2001-03-01
194911855,"male",NA,2001-01-01
193044100,"male",NA,1995-01-01
193044529,"male","master",1999-01-01
131352578,"male","master",1981-01-01
194507403,"female",NA,1984-08-01
194930123,NA,"master",NA
193054630,NA,NA,2000-04-01
193871024,"female","bachelor",1993-07-01
193112576,"female","bachelor",2006-01-01
194879572,"male","master",1995-01-01
214062388,"male",NA,1992-02-01
194876107,"male",NA,NA
193078101,"male",NA,1994-01-01
207412387,"female",NA,2007-08-01
193082511,"male",NA,1995-04-01
207957295,"male","master",2013-03-01
193079318,"male","master",1979-01-01
214120846,"male",NA,1999-01-01
194417755,"male","others",2004-01-01
207392547,"female",NA,1992-01-01
214166632,"female",NA,2016-10-01
193209903,"male","master",1995-05-01
193078849,"male",NA,1990-06-01
193204840,"male","master",1997-03-01
194575598,"male",NA,2011-12-01
194798859,"male","bachelor",2004-01-01
207424432,"male","master",1989-01-01
214139883,NA,"bachelor",2001-11-01
207615711,NA,"bachelor",2006-07-01
