"state","year","per_change","11","13","15","17","19","21","23","25","27","29","31","33","35","37","39","41","43","45","47","49","51","53","55","<NA>"
"Minnesota",2018,-67.4,"10.23","6.75","10.49","3.08","0.91","1.16","0.53","2.87","2.38","9.09","1.99","0.87","4.04","1.52","2.51","10.90","10.94","0.12","0.99","2.86","4.41","8.38","0.07","2.90"
"Minnesota",2019,-60.39,"10.15","6.73","9.59","2.98","0.86","1.45","0.55","3.16","2.46","7.86","2.44","0.85","4.54","1.87","2.21","9.68","10.85","0.11","1.06","3.15","4.08","10.29","0.10","2.97"
"Mississippi",2010,-77.59,"11.71","3.49","4.56","2.64","0.78","1.05","0.55","1.19","2.72","18.20","2.75","0.94","3.34","1.12","1.72","17.26","9.26","0.06","1.37","5.03","1.90","6.22","0.06","2.08"
"Mississippi",2011,-78.47,"13.32","3.93","4.96","3.23","0.85","1.12","0.36","1.66","1.94","15.82","2.13","1.07","2.84","1.08","1.51","16.31","9.75","0.07","1.62","4.46","2.37","7.02","0.16","2.42"
"Mississippi",2012,-83.81,"11.35","4.62","5.71","3.98","0.99","1.23","0.51","2.44","1.92","15.13","2.11","1.30","3.81","1.13","2.15","12.78","10.32","0.09","1.72","4.61","3.14","6.48","0.34","2.15"
"Mississippi",2013,-72.71,"11.08","3.99","3.90","3.13","0.73","1.19","0.63","1.82","2.20","11.80","2.02","1.16","5.40","1.17","2.36","16.63","10.17","0.12","1.90","4.60","3.17","7.62","0.42","2.77"
"Mississippi",2014,-69.51,"10.04","3.59","4.00","2.88","0.80","1.34","0.45","1.67","2.14","11.76","2.02","1.24","5.25","1.25","2.09","18.04","9.74","0.12","1.54","4.53","3.24","9.26","0.50","2.53"
"Mississippi",2015,-74.54,"9.26","3.72","3.60","2.65","0.66","1.34","0.23","1.76","1.89","16.08","2.60","1.50","4.51","1.27","1.46","14.82","10.01","0.16","1.28","4.21","2.62","11.67","0.33","2.38"
"Mississippi",2016,-70.66,"8.82","3.64","3.59","2.36","0.66","1.11","0.20","1.56","1.77","16.35","2.82","1.31","4.84","1.24","1.10","14.51","9.62","0.08","1.28","3.60","2.84","13.77","0.34","2.59"
"Mississippi",2017,-75,"8.51","3.20","3.47","2.29","0.60","0.99","0.15","1.72","1.85","17.24","2.16","1.18","4.87","1.28","1.21","13.60","8.60","0.12","1.27","3.55","2.88","16.47","0.40","2.35"
"Mississippi",2018,-75.62,"8.81","3.73","3.58","2.40","0.66","1.10","0.26","2.16","1.69","16.75","1.92","1.14","5.11","1.65","2.15","12.55","8.24","0.10","1.07","3.28","2.76","16.12","0.33","2.45"
"Mississippi",2019,-75.71,"7.95","3.51","3.77","2.31","0.66","1.44","0.22","2.03","1.57","11.75","2.21","1.21","5.42","1.83","1.65","10.16","7.53","0.11","1.17","3.75","2.72","23.94","0.47","2.63"
"Missouri",2010,-67.41,"11.43","5.95","12.72","2.39","1.07","1.08","0.82","1.65","2.38","14.40","2.50","0.80","2.87","1.30","1.58","14.33","9.46","0.05","0.89","3.58","1.83","4.46","0.04","2.42"
"Missouri",2011,-60.33,"11.93","6.39","12.25","3.28","1.18","1.07","0.86","1.85","2.01","11.68","2.11","0.95","2.48","1.31","1.42","13.10","11.19","0.08","1.11","3.50","2.67","5.15","0.04","2.39"
"Missouri",2012,-66.08,"11.61","6.53","11.45","3.26","1.25","1.12","0.97","1.72","2.15","12.63","2.20","1.04","2.77","1.52","1.77","11.84","10.55","0.09","1.17","3.69","2.98","5.15","0.06","2.46"
"Missouri",2013,-66.56,"11.07","6.55","10.67","2.89","0.92","1.10","1.03","2.05","2.69","10.15","2.19","0.94","4.10","1.44","2.32","13.36","10.94","0.12","1.01","3.43","2.59","5.37","0.11","2.97"
"Missouri",2014,-67.49,"10.35","5.93","10.04","2.55","1.03","1.04","0.68","2.12","2.42","10.33","2.00","0.86","4.37","1.46","2.57","14.38","10.64","0.09","0.98","3.39","2.67","7.28","0.06","2.77"
"Missouri",2015,-76.49,"10.44","6.27","10.37","2.49","1.11","1.28","0.58","1.89","2.09","16.01","2.39","1.10","3.22","1.00","1.34","12.67","9.89","0.09","0.67","3.13","2.08","7.40","0.07","2.43"
"Missouri",2016,-71.76,"9.78","6.04","8.43","2.22","1.06","1.08","0.47","1.62","2.01","15.36","2.30","1.25","3.96","1.22","1.04","12.02","9.91","0.09","0.80","3.12","2.59","11.04","0.06","2.51"
"Missouri",2017,-74.3,"9.65","5.75","9.64","2.22","0.96","0.91","0.45","1.56","1.87","15.07","2.25","1.05","4.17","1.42","1.13","11.29","10.10","0.09","0.72","2.94","2.72","11.53","0.08","2.45"
"Missouri",2018,-71.7,"9.91","5.75","10.12","2.46","0.93","0.98","0.48","2.69","1.94","13.46","2.00","1.20","4.69","1.86","2.29","11.06","9.81","0.09","0.93","3.07","2.81","8.66","0.09","2.72"
"Missouri",2019,-66.57,"9.19","5.13","8.48","2.25","0.87","1.07","0.47","2.54","1.88","11.99","2.32","1.18","4.86","2.09","1.92","10.04","8.94","0.11","0.94","3.02","2.49","15.64","0.10","2.50"
"Montana",2010,-79.73,"11.47","3.49","4.51","2.05","1.32","1.40","0.94","1.69","2.66","25.10","2.95","0.81","2.86","1.31","1.77","13.41","9.24","0.20","1.13","4.24","1.36","4.11","0.15","1.82"
"Montana",2011,-78.03,"12.24","3.89","4.47","2.54","1.61","1.43","0.47","1.85","2.38","22.00","2.30","1.11","2.88","1.45","1.62","13.72","8.87","0.23","1.52","4.46","1.45","5.72","0.09","1.69"
"Montana",2012,-73.91,"11.04","4.89","5.78","3.10","1.79","1.61","0.57","2.21","2.66","19.62","2.67","1.08","3.55","1.47","2.34","11.13","9.71","0.21","1.33","4.19","1.59","5.06","0.16","2.25"
"Montana",2013,-66.61,"8.98","3.87","4.00","2.13","1.27","1.36","0.64","2.26","3.02","12.82","2.88","0.94","5.44","2.24","3.39","12.85","12.12","0.47","2.75","4.60","2.08","6.59","0.26","3.04"
"Montana",2014,-72.09,"8.93","4.09","4.56","2.45","2.38","1.40","0.54","1.82","2.68","13.14","2.58","1.00","4.77","2.34","3.00","13.28","11.66","0.26","2.41","4.21","2.12","7.43","0.29","2.66"
"Montana",2015,-71.86,"7.72","3.59","3.77","2.24","1.56","1.79","0.51","1.86","2.35","18.43","3.21","1.41","4.20","2.03","2.23","11.88","11.76","0.49","1.88","3.91","2.27","8.15","0.16","2.59"
"Montana",2016,-70.31,"7.85","3.84","3.36","1.69","1.45","1.87","0.55","2.05","2.19","20.93","2.85","1.23","3.81","2.24","2.00","12.26","11.10","0.39","2.26","3.45","2.68","7.29","0.15","2.51"
"Montana",2017,-75.41,"7.81","3.70","2.76","1.58","1.15","1.28","0.40","1.90","1.92","27.20","2.48","1.02","3.30","1.70","1.94","13.91","9.37","0.17","1.58","3.25","1.99","7.54","0.15","1.91"
"Montana",2018,-74.28,"7.49","3.64","3.23","2.00","1.58","1.29","0.49","2.67","1.94","23.61","2.23","1.12","3.43","2.27","3.19","11.42","8.25","0.52","1.71","3.53","1.75","10.59","0.12","1.93"
"Montana",2019,-76.57,"7.96","3.92","3.77","2.28","1.59","1.93","0.57","2.51","2.20","15.62","2.69","1.19","4.35","2.29","2.58","10.15","8.80","0.46","1.84","4.25","2.17","14.41","0.21","2.24"
"Nebraska",2010,-51.07,"10.85","5.72","8.90","2.52","1.14","1.23","0.57","1.92","2.20","13.25","2.96","0.96","3.10","1.72","1.60","13.11","11.22","0.21","1.88","4.05","3.32","4.77","0.03","2.77"
"Nebraska",2011,-64.72,"12.32","6.58","11.22","3.01","1.17","1.24","0.58","2.81","1.80","12.29","2.55","0.85","2.18","1.22","1.17","12.53","11.61","0.05","1.10","3.69","2.69","4.32","0.03","2.98"
"Nebraska",2012,-70.37,"11.18","6.54","11.15","3.36","1.53","1.24","0.65","2.80","2.16","13.08","2.42","0.85","2.15","1.17","1.40","10.85","10.82","0.16","1.36","4.20","3.35","4.56","0.04","2.97"
"Nebraska",2013,-61.11,"9.99","5.86","9.34","3.07","1.09","1.52","0.90","3.04","3.70","9.79","2.29","0.89","3.65","1.44","1.77","12.03","11.28","0.14","1.73","4.11","3.45","5.73","0.07","3.13"
"Nebraska",2014,-62.93,"9.52","5.64","7.94","2.46","0.98","1.53","0.62","2.58","2.35","11.74","2.57","0.94","3.78","1.80","1.68","11.55","11.80","0.18","2.08","4.24","4.07","6.86","0.07","3.01"
"Nebraska",2015,-71.04,"9.29","6.02","8.48","2.31","1.06","1.66","0.38","2.71","2.15","16.78","3.04","1.11","3.04","1.24","1.15","11.36","10.70","0.16","1.03","3.65","3.04","6.72","0.08","2.83"
"Nebraska",2016,-64.76,"7.99","4.63","6.58","1.87","0.87","1.02","0.27","2.13","1.75","15.92","2.75","1.04","2.96","1.16","0.82","11.82","8.91","0.09","1.34","3.17","3.18","17.02","0.10","2.62"
"Nebraska",2017,-70.94,"8.80","5.17","7.24","2.14","0.83","1.15","0.33","2.86","2.04","17.12","2.31","1.02","3.53","1.09","0.93","11.90","9.37","0.12","1.21","3.25","3.21","11.67","0.09","2.64"
"Nebraska",2018,-66.09,"9.51","5.66","8.28","2.37","0.86","1.17","0.43","3.07","2.23","12.87","2.23","1.21","4.74","1.77","2.28","11.50","10.54","0.08","1.50","3.75","3.04","7.64","0.11","3.13"
"Nebraska",2019,-61.68,"8.95","5.07","7.23","2.14","0.81","1.15","0.37","2.79","2.10","10.15","2.45","1.13","5.13","2.04","1.83","10.12","9.63","0.13","1.71","4.00","3.05","15.08","0.15","2.80"
"Nevada",2010,-67.07,"12.05","5.20","5.93","2.19","0.83","1.01","1.32","2.25","2.45","15.19","2.41","1.31","5.59","1.80","3.52","14.68","10.33","0.07","1.11","3.59","1.85","2.99","0.06","2.25"
"Nevada",2011,-65.36,"13.33","5.24","6.48","2.36","0.93","1.01","0.96","2.21","2.35","14.83","2.14","1.35","5.82","1.91","3.54","13.73","9.92","0.07","0.95","3.56","1.74","3.20","0.07","2.30"
"Nevada",2012,-62.46,"12.48","5.96","6.87","2.20","0.91","1.08","1.12","2.08","2.30","12.56","1.87","1.59","7.59","2.24","4.03","12.24","10.81","0.04","0.76","3.66","1.67","3.13","0.09","2.71"
"Nevada",2013,-68.37,"11.08","5.33","6.06","2.22","0.78","0.98","1.09","2.21","2.56","11.11","2.00","1.64","7.67","2.15","3.69","13.09","12.26","0.06","1.12","3.89","1.97","4.17","0.11","2.75"
"Nevada",2014,-72.31,"11.00","5.00","5.40","2.11","0.90","1.08","0.77","2.07","2.32","11.68","2.15","1.90","8.30","2.40","3.84","12.37","11.26","0.07","1.39","3.98","2.39","4.77","0.11","2.75"
"Nevada",2015,-73.89,"11.29","5.74","6.50","2.22","0.93","1.22","0.44","2.27","2.28","15.20","2.08","1.83","6.52","1.69","2.82","12.20","11.25","0.07","0.88","3.28","1.77","5.00","0.09","2.42"
"Nevada",2016,-70.02,"10.49","5.66","5.44","2.18","0.90","1.29","0.38","2.82","1.96","16.04","1.94","1.72","6.62","1.72","2.24","12.52","11.13","0.11","1.08","3.43","2.07","5.45","0.06","2.75"
"Nevada",2017,-71.24,"9.74","5.76","5.58","2.18","0.77","0.87","0.39","2.79","1.69","19.18","1.75","1.56","6.39","1.80","2.14","11.87","10.52","0.07","1.06","3.41","1.99","5.88","0.09","2.52"
"Nevada",2018,-61.56,"10.56","5.36","5.47","2.20","0.73","1.07","0.53","2.86","1.97","12.80","1.80","1.72","7.57","2.37","3.70","12.08","11.42","0.07","1.22","3.68","2.33","5.63","0.10","2.76"
"Nevada",2019,-53.88,"10.43","5.49","5.68","2.27","0.75","1.17","0.56","3.08","2.00","11.37","1.86","1.72","8.32","2.41","3.37","12.11","11.55","0.08","1.28","3.77","2.22","5.66","0.12","2.72"
"New Hampshire",2010,-72.05,"10.82","5.52","10.63","4.36","0.59","1.32","0.54","2.98","2.30","15.43","2.54","0.65","2.88","1.28","2.22","12.59","9.81","0.05","0.97","3.34","3.43","3.83","0.11","1.81"
"New Hampshire",2011,-72.12,"12.30","6.02","12.88","5.14","0.70","1.06","0.60","3.01","2.14","12.51","2.05","0.61","1.79","1.08","1.91","13.11","10.08","0.05","0.76","2.75","4.01","3.55","0.05","1.83"
"New Hampshire",2012,-76.26,"11.89","6.19","11.14","4.59","0.76","1.36","0.83","4.90","2.22","12.79","1.96","0.71","2.27","1.13","2.42","12.62","9.71","0.04","0.79","2.75","3.37","3.44","0.06","2.06"
"New Hampshire",2013,-66.74,"10.59","5.11","8.38","4.07","0.68","1.28","0.55","3.78","2.67","11.39","2.35","0.76","3.90","1.45","2.56","13.70","10.82","0.09","0.90","3.11","5.06","4.18","0.08","2.53"
"New Hampshire",2014,-64.15,"9.57","4.97","8.33","4.21","0.86","1.33","0.33","3.55","2.79","10.77","2.50","0.62","3.95","1.52","2.87","12.70","10.36","0.07","1.06","3.08","7.22","4.79","0.07","2.49"
"New Hampshire",2015,-72.76,"8.70","5.13","9.46","2.94","0.75","1.42","0.23","3.47","2.32","16.21","2.35","1.20","2.74","1.15","1.37","13.64","11.16","0.10","0.98","2.80","3.76","5.84","0.06","2.25"
"New Hampshire",2016,-64.79,"7.55","4.89","6.87","2.69","0.83","1.36","0.22","3.12","2.32","19.39","2.21","1.03","3.19","1.08","1.12","14.11","10.42","0.04","1.05","2.32","4.42","7.30","0.07","2.40"
"New Hampshire",2017,-65.76,"7.60","4.58","6.23","2.82","0.71","1.07","0.24","3.26","2.00","25.57","1.77","0.88","2.61","0.96","1.19","12.99","9.74","0.03","0.86","1.87","4.14","6.57","0.06","2.27"
"New Hampshire",2018,-71.13,"7.83","3.98","7.16","3.79","0.86","0.88","0.28","5.22","2.10","19.92","1.84","0.86","3.39","1.52","3.66","11.59","8.70","0.03","1.08","2.51","4.27","6.29","0.04","2.19"
"New Hampshire",2019,-71.86,"8.59","4.78","7.55","3.10","0.71","1.34","0.33","4.20","2.33","13.20","2.21","0.97","3.82","1.95","2.18","12.90","9.93","0.16","1.28","2.78","4.23","8.68","0.09","2.69"
"New Jersey",2010,-61.19,"13.84","7.78","20.51","2.63","1.17","0.85","0.97","1.57","2.02","10.64","2.32","0.84","1.88","0.81","1.28","10.85","9.96","0.03","0.54","2.45","1.76","2.86","0.03","2.42"
"New Jersey",2011,-59.05,"15.51","8.66","19.49","2.75","1.36","0.87","1.00","1.66","1.96","8.58","2.00","0.89","1.82","0.86","1.35","11.33","9.84","0.04","0.53","2.32","1.70","2.88","0.01","2.58"
"New Jersey",2012,-58.52,"14.97","8.64","17.54","2.68","1.43","0.91","1.42","1.70","2.05","9.35","2.12","0.77","2.50","0.96","1.59","11.33","10.10","0.03","0.49","2.35","1.66","2.63","0.02","2.76"
"New Jersey",2013,-60.4,"14.58","8.42","16.41","2.62","1.21","0.93","1.34","2.72","2.30","7.43","1.91","0.87","3.09","0.93","1.75","12.55","10.20","0.04","0.51","2.53","1.69","3.00","0.05","2.92"
"New Jersey",2014,-62.5,"13.50","7.77","13.98","2.43","1.34","1.05","0.99","2.89","2.39","8.48","2.16","0.89","4.10","0.99","2.61","12.15","10.02","0.05","0.53","2.61","2.17","4.24","0.06","2.60"
"New Jersey",2015,-62.43,"13.53","8.29","14.79","2.54","1.29","1.02","0.67","2.49","2.30","10.73","2.02","1.07","2.71","0.80","1.13","12.28","10.23","0.04","0.55","2.62","1.65","4.55","0.04","2.66"
"New Jersey",2016,-62.96,"12.76","7.55","12.55","2.32","1.28","0.92","0.59","1.89","2.00","11.27","2.14","1.14","2.85","0.88","0.97","12.39","9.96","0.04","0.58","3.24","1.95","7.75","0.04","2.94"
"New Jersey",2017,-63.87,"12.20","7.86","14.73","2.46","1.14","0.82","0.53","1.63","1.96","11.56","1.94","1.04","3.29","0.88","0.99","11.74","10.18","0.05","0.54","2.43","1.84","7.37","0.03","2.79"
"New Jersey",2018,-66.04,"11.93","7.08","14.51","2.30","1.11","0.97","0.58","2.74","1.94","10.12","2.11","1.06","3.77","1.31","2.32","10.86","10.60","0.06","0.68","2.56","1.91","6.54","0.04","2.92"
"New Jersey",2019,-61.99,"11.02","6.81","12.11","2.02","1.01","1.18","0.65","2.63","2.03","10.40","2.66","1.18","3.81","1.40","2.00","10.51","11.22","0.05","0.68","2.62","2.07","8.99","0.06","2.89"
"New Mexico",2010,-71.5,"11.42","4.48","5.91","2.89","1.20","1.21","0.67","3.37","2.47","21.36","3.12","1.03","2.93","1.21","2.46","12.68","9.60","0.06","1.28","3.79","1.54","3.22","0.08","2.04"
"New Mexico",2011,-60.57,"11.06","4.09","5.36","3.00","1.01","1.34","0.67","3.40","2.10","18.33","2.94","1.24","3.00","1.40","2.40","12.71","11.65","0.08","1.77","4.09","1.94","4.14","0.06","2.23"
"New Mexico",2012,-71.04,"11.13","4.38","5.77","3.35","1.22","1.44","0.76","5.11","2.40","17.73","2.74","1.44","3.22","1.49","2.19","10.80","10.04","0.07","1.82","4.43","2.04","4.15","0.09","2.20"
"New Mexico",2013,-63.68,"10.52","4.69","5.83","2.89","1.04","1.64","0.98","4.24","3.81","15.42","2.75","1.21","3.53","1.31","2.27","11.65","11.20","0.07","1.61","4.03","1.85","4.62","0.11","2.71"
"New Mexico",2014,-66.72,"10.36","4.61","5.55","2.97","1.68","1.96","0.76","4.58","2.57","17.35","2.71","1.50","2.99","1.28","1.67","11.58","10.86","0.08","1.35","3.46","1.70","5.70","0.14","2.58"
"New Mexico",2015,-73.12,"10.48","4.07","5.09","3.21","1.59","1.93","0.42","3.83","2.34","22.24","2.76","1.91","2.94","1.05","1.21","10.50","10.41","0.07","1.07","3.00","1.47","6.10","0.11","2.18"
"New Mexico",2016,-71.25,"9.99","3.79","4.83","2.83","1.70","1.74","0.34","3.27","2.20","25.37","3.00","1.45","3.21","0.99","1.18","10.41","9.53","0.04","1.02","2.69","1.67","6.27","0.12","2.39"
"New Mexico",2017,-71.34,"9.13","3.44","5.23","2.97","1.23","1.43","0.36","2.97","2.05","27.21","2.59","1.37","3.86","1.18","1.21","9.92","9.05","0.03","1.01","2.74","1.68","7.24","0.10","1.99"
"New Mexico",2018,-68.16,"9.57","4.17","5.88","3.28","1.45","1.46","0.58","3.55","2.06","21.09","2.35","1.45","4.62","1.76","2.53","10.02","9.62","0.04","1.41","3.50","1.67","5.48","0.13","2.33"
"New Mexico",2019,-65.16,"9.57","4.20","6.13","3.47","1.21","1.65","0.50","3.48","1.97","16.87","2.74","1.68","5.15","1.83","2.31","9.40","9.28","0.05","1.50","3.88","1.81","8.86","0.16","2.28"
"New York",2010,-65.02,"16.26","9.26","18.77","2.68","0.97","1.19","1.66","2.04","3.77","8.00","1.41","0.66","1.84","0.79","1.26","10.96","9.09","0.04","0.68","2.04","1.49","1.93","0.03","3.16"
"New York",2011,-67.33,"17.08","9.80","17.14","2.64","0.89","1.01","1.95","2.14","3.71","7.69","1.20","0.70","1.56","0.75","1.31","11.67","9.13","0.04","0.64","2.03","1.57","2.16","0.02","3.15"
"New York",2012,-70.12,"16.97","10.27","16.11","2.70","0.91","1.15","2.52","2.34","3.79","7.55","1.08","0.67","1.83","0.79","1.41","11.55","9.29","0.03","0.50","1.85","1.47","1.79","0.04","3.39"
"New York",2013,-64.98,"15.59","9.55","13.93","2.34","0.84","1.22","2.22","2.38","4.16","7.45","1.37","0.80","2.45","0.83","1.63","12.63","9.88","0.05","0.70","2.15","1.53","2.48","0.06","3.76"
"New York",2014,-66.83,"15.64","9.19","12.99","2.18","1.00","1.28","1.98","2.27","3.95","7.95","1.43","0.77","2.73","0.88","1.97","12.28","10.11","0.05","0.69","2.18","1.82","2.94","0.08","3.65"
"New York",2015,-64.89,"15.45","9.57","15.62","2.73","0.94","1.21","1.35","2.33","3.39","10.28","1.33","0.89","2.33","0.60","0.89","11.58","9.25","0.03","0.63","1.97","1.53","2.84","0.06","3.21"
"New York",2016,-70.03,"14.61","8.73","11.18","2.44","0.92","1.21","1.08","2.22","3.32","12.15","1.47","0.98","2.92","0.70","1.10","11.96","9.78","0.05","0.72","2.41","1.67","4.99","0.05","3.33"
"New York",2017,-70.4,"14.32","8.70","12.98","2.54","0.86","1.16","1.03","2.31","3.61","11.78","1.36","1.03","3.10","0.75","0.96","11.21","10.03","0.04","0.64","1.89","1.57","4.74","0.06","3.32"
"New York",2018,-71.12,"14.37","8.37","13.50","2.39","0.80","1.31","1.13","2.93","3.75","10.31","1.57","0.99","3.20","0.99","2.07","10.29","10.23","0.04","0.67","1.91","1.65","3.79","0.05","3.69"
"New York",2019,-64.61,"13.48","8.07","13.62","2.46","0.76","1.38","1.09","2.62","3.68","9.35","1.81","0.97","3.46","1.12","1.71","9.69","10.43","0.06","0.72","2.11","1.75","6.04","0.07","3.55"
"North Carolina",2010,-61.02,"11.17","6.14","14.09","3.08","1.01","1.39","0.77","2.59","2.10","11.82","2.76","0.88","2.68","1.25","1.70","12.38","8.95","0.07","1.62","4.00","2.98","3.86","0.04","2.64"
"North Carolina",2011,-66.21,"12.93","6.60","16.98","4.34","1.05","1.08","0.82","2.03","1.99","11.97","2.24","0.74","1.97","0.85","1.40","12.37","8.21","0.03","1.00","2.99","2.44","3.55","0.05","2.37"
"North Carolina",2012,-71.79,"12.06","6.88","15.07","3.79","1.32","1.00","1.13","2.77","2.06","11.75","2.03","0.87","2.54","1.02","1.98","11.20","9.27","0.04","0.95","3.09","2.69","3.76","0.06","2.67"
"North Carolina",2013,-67.61,"11.84","6.57","13.13","3.33","1.04","1.07","1.14","2.82","2.68","9.94","2.00","0.93","3.51","1.07","1.99","12.48","9.59","0.07","1.24","3.18","2.75","4.45","0.09","3.10"
"North Carolina",2014,-68.92,"11.20","5.84","12.14","3.15","1.08","1.13","0.70","3.68","2.23","10.06","2.24","0.80","3.87","1.28","2.03","13.41","9.12","0.07","1.37","3.31","2.92","5.40","0.09","2.88"
"North Carolina",2015,-73.57,"11.63","6.95","13.61","3.30","1.05","0.97","0.46","2.15","2.08","13.59","2.21","0.92","2.99","0.87","1.12","12.39","9.29","0.09","0.88","3.11","2.41","5.32","0.07","2.54"
"North Carolina",2016,-73.69,"11.15","6.43","12.55","2.94","1.02","0.81","0.38","1.96","1.97","14.51","2.34","0.83","3.56","0.87","0.81","11.87","8.92","0.10","0.97","3.19","2.80","7.14","0.08","2.80"
"North Carolina",2017,-76.31,"10.58","6.58","12.96","3.21","0.99","0.73","0.38","2.10","2.10","14.73","2.06","0.80","3.77","0.97","0.85","11.54","8.70","0.11","1.01","3.10","2.87","7.14","0.08","2.66"
"North Carolina",2018,-68.37,"10.75","6.55","13.36","2.90","0.98","0.82","0.45","2.46","2.00","11.14","2.00","0.90","4.45","1.67","2.18","10.83","8.90","0.09","1.47","3.63","2.94","6.62","0.06","2.85"
"North Carolina",2019,-66.09,"10.54","6.16","12.30","2.71","0.92","0.94","0.48","2.43","1.95","10.04","1.94","0.94","4.74","1.83","1.86","10.71","8.51","0.13","1.62","3.69","2.85","9.75","0.10","2.87"
"North Dakota",2010,-74.29,"9.75","3.45","4.22","2.93","1.50","1.25","0.66","1.44","2.55","18.05","2.75","0.87","1.89","1.19","1.52","15.55","9.56","0.12","2.31","5.83","2.79","7.32","0.09","2.39"
"North Dakota",2011,-74.46,"10.18","3.76","4.75","4.02","1.24","1.33","0.44","1.62","2.10","14.54","2.11","0.97","2.07","1.34","1.01","13.27","9.14","0.23","3.49","6.65","3.86","9.64","0.05","2.18"
"North Dakota",2012,-74.35,"9.79","4.86","5.95","4.88","1.51","1.09","0.57","1.92","2.32","13.98","1.98","0.91","2.07","1.24","1.20","10.29","10.37","0.22","3.18","6.43","4.47","8.18","0.08","2.50"
"North Dakota",2013,-58.69,"9.20","4.53","4.51","4.14","1.16","1.24","0.96","2.01","2.84","9.13","2.05","0.92","3.39","1.74","1.77","12.49","12.09","0.24","3.08","6.09","4.04","8.66","0.19","3.53"
"North Dakota",2014,-65.69,"8.72","4.12","4.79","5.00","1.30","1.01","0.51","2.05","2.61","8.94","1.73","0.84","2.97","1.79","1.55","11.83","11.35","0.57","3.86","7.17","4.57","9.58","0.17","2.97"
"North Dakota",2015,-75.5,"8.72","4.28","4.52","4.98","1.21","1.18","0.30","1.79","2.68","15.20","1.97","1.66","2.69","1.16","1.04","13.05","10.04","0.34","3.26","6.16","3.10","7.82","0.22","2.61"
"North Dakota",2016,-67.6,"7.66","3.85","4.64","3.15","1.27","1.04","0.30","2.13","2.50","19.22","2.45","1.00","3.04","1.26","1.05","14.12","8.78","0.37","2.91","4.36","4.26","7.82","0.22","2.60"
"North Dakota",2017,-73.83,"7.27","4.45","3.49","3.15","0.89","0.67","0.15","1.47","2.29","23.49","1.80","0.95","2.54","0.93","0.68","15.03","7.91","0.16","2.44","4.50","3.76","9.58","0.19","2.20"
"North Dakota",2018,-69.7,"7.95","4.07","6.37","3.37","0.99","0.86","0.37","2.70","2.12","20.56","1.69","0.79","2.47","1.15","1.87","12.73","6.70","0.06","2.09","3.86","3.04","11.91","0.11","2.17"
"North Dakota",2019,-80.08,"7.84","4.00","4.78","3.24","1.19","1.02","0.34","2.13","2.09","16.33","2.61","0.87","2.86","1.44","1.15","9.90","7.61","0.10","2.90","4.74","3.41","16.61","0.28","2.57"
"Ohio",2010,-67.38,"12.27","6.62","14.15","3.61","0.78","0.79","0.69","1.90","2.19","11.28","2.15","0.67","2.38","1.08","1.38","13.91","9.98","0.03","0.98","3.23","3.18","4.33","0.04","2.39"
"Ohio",2011,-65.1,"12.79","6.80","14.68","4.75","0.84","0.77","0.72","1.67","1.90","10.64","1.88","0.67","1.92","0.94","1.28","13.05","9.71","0.03","0.91","3.17","3.68","4.77","0.04","2.37"
"Ohio",2012,-73.64,"12.00","7.12","13.87","5.16","1.00","0.93","1.02","2.06","1.89","11.13","2.00","0.86","2.18","1.03","1.72","11.03","9.91","0.04","0.91","3.22","3.74","4.58","0.06","2.54"
"Ohio",2013,-70.31,"11.68","6.94","10.69","4.58","0.88","1.03","1.07","2.21","2.36","9.51","2.06","0.87","2.93","1.08","1.75","12.68","11.16","0.06","0.94","3.37","3.70","5.52","0.07","2.86"
"Ohio",2014,-68.41,"10.56","6.19","9.73","3.98","0.91","1.08","0.73","2.03","2.18","10.01","2.28","0.89","3.10","1.22","1.95","12.95","10.41","0.05","1.13","3.53","3.74","8.58","0.06","2.69"
"Ohio",2015,-67.63,"10.71","6.90","9.55","3.81","0.86","1.10","0.45","1.82","1.95","13.65","2.43","0.91","3.22","0.93","1.22","11.92","10.25","0.06","0.90","3.40","2.92","8.71","0.04","2.29"
"Ohio",2016,-70.34,"9.88","6.23","8.22","3.14","0.89","0.93","0.36","1.62","1.78","15.31","2.09","0.91","3.84","0.92","1.15","12.04","9.98","0.05","0.84","3.04","3.12","11.17","0.04","2.45"
"Ohio",2017,-74.97,"9.49","6.03","8.55","3.35","0.77","0.84","0.32","1.52","1.74","15.44","2.11","0.81","3.78","1.03","1.11","11.38","10.19","0.06","0.94","2.86","3.50","11.89","0.04","2.26"
"Ohio",2018,-69.99,"9.70","5.79","9.44","3.26","0.77","0.88","0.39","2.31","1.76","11.23","2.17","0.85","4.46","1.80","2.27","11.00","9.93","0.08","1.21","3.59","4.22","10.23","0.04","2.60"
"Ohio",2019,-64.24,"9.48","5.79","10.67","3.36","0.76","1.02","0.43","2.20","1.77","11.60","2.66","0.95","4.80","2.23","2.16","10.68","9.73","0.10","1.31","3.71","3.65","8.22","0.07","2.66"
"Oklahoma",2010,-65,"10.11","4.92","6.22","3.47","0.71","1.05","0.55","2.28","2.28","14.00","3.05","0.88","2.95","1.53","1.44","14.11","11.24","0.08","2.11","4.97","3.82","5.34","0.10","2.79"
