"maj_occ_code","year","state","bgt","per_bgt","tot_emp","per_oes","abb","region"
27,2018,"Wyoming",844,2.08642341540591,2730,1.01366404277439,"WY","West"
27,2019,"Alabama",7333,1.82597349561995,18240,0.923932589391998,"AL","South"
27,2019,"Alaska",1269,1.70548469902025,3330,1.05017502917153,"AK","West"
27,2019,"Arizona",17992,2.0192452296566,32160,1.12180046183576,"AZ","West"
27,2019,"Arkansas",3138,1.96385210403785,9060,0.744196743933893,"AR","South"
27,2019,"California",134170,2.72605845309745,327840,1.88604565537555,"CA","West"
27,2019,"Colorado",21633,2.29130368008812,42270,1.57812797509044,"CO","West"
27,2019,"Connecticut",6422,2.13178423236515,20900,1.25517986907693,"CT","Northeast"
27,2019,"Delaware",1262,1.64218142070814,4310,0.953750829829608,"DE","South"
27,2019,"District of Columbia",11480,4.18306369333916,39110,5.40559218255449,"DC","South"
27,2019,"Florida",36592,1.9691708946726,105470,1.19933364035911,"FL","South"
27,2019,"Georgia",20994,2.08300673697997,64000,1.431171816649,"GA","South"
27,2019,"Hawaii",2302,1.90888435577226,9350,1.47128245476003,"HI","West"
27,2019,"Idaho",3048,2.31435079726651,8400,1.15517905275318,"ID","West"
27,2019,"Illinois",28994,2.23022363003241,77420,1.28481078829498,"IL","Midwest"
27,2019,"Indiana",11458,1.83894689876323,34580,1.12503578772026,"IN","Midwest"
27,2019,"Iowa",6928,2.23757432473895,18630,1.20235436861874,"IA","Midwest"
27,2019,"Kansas",5802,1.9196855447877,17380,1.24813282776054,"KS","Midwest"
27,2019,"Kentucky",7062,1.72426001118254,16340,0.861405450998998,"KY","South"
27,2019,"Louisiana",5448,1.65344939042711,18630,0.969328026223367,"LA","South"
27,2019,"Maine",1873,2.17350941119131,7690,1.25824238755175,"ME","Northeast"
27,2019,"Maryland",15463,2.36605537576411,32820,1.21510101776743,"MD","South"
27,2019,"Massachusetts",25985,2.59112565638194,52440,1.44876286039496,"MA","Northeast"
27,2019,"Michigan",21889,2.312962692923,54050,1.24417906050094,"MI","Midwest"
27,2019,"Minnesota",16746,2.46371587674064,38540,1.33789248954229,"MN","Midwest"
27,2019,"Mississippi",2450,1.57140932968168,8420,0.746268656716418,"MS","South"
27,2019,"Missouri",11605,1.88036625419052,34650,1.22845767404923,"MO","Midwest"
27,2019,"Montana",1668,2.20451211292177,6400,1.36752136752137,"MT","West"
27,2019,"Nebraska",5070,2.10359478208916,11050,1.12520874913445,"NE","Midwest"
27,2019,"Nevada",7415,1.99716652840474,20360,1.46192951718988,"NV","West"
27,2019,"New Hampshire",2703,2.33149895630272,7180,1.08708817829457,"NH","Northeast"
27,2019,"New Jersey",16988,2.02676745623266,49130,1.20182487554887,"NJ","Northeast"
27,2019,"New Mexico",3656,1.96853361475754,9020,1.09523173500735,"NM","West"
27,2019,"New York",61090,3.67810860083761,221800,2.32910286485953,"NY","Northeast"
27,2019,"North Carolina",22368,1.94581503622306,44330,0.993322577753876,"NC","South"
27,2019,"North Dakota",1290,2.08896733761922,5110,1.20941020543406,"ND","Midwest"
27,2019,"Ohio",20961,1.76990627374821,65480,1.20195749461248,"OH","Midwest"
27,2019,"Oklahoma",6642,1.82159753171066,15250,0.942877104470783,"OK","South"
27,2019,"Oregon",11733,2.50064471578158,31330,1.64387730473382,"OR","West"
27,2019,"Pennsylvania",24343,2.11654150701094,61200,1.03700867054472,"PA","Northeast"
27,2019,"Rhode Island",2620,2.68795141168746,7640,1.57988336986641,"RI","Northeast"
27,2019,"South Carolina",5922,1.72905614322962,19520,0.926101643450867,"SC","South"
27,2019,"South Dakota",1329,2.32509316118197,5430,1.27722632544574,"SD","Midwest"
27,2019,"Tennessee",12356,1.82993565012626,31840,1.05861269869768,"TN","South"
27,2019,"Texas",58324,2.03255630791534,141300,1.13665615547976,"TX","South"
27,2019,"Utah",6347,2.26866546567156,23580,1.5677461820261,"UT","West"
27,2019,"Vermont",1456,2.73411826563762,5370,1.75318315377081,"VT","Northeast"
27,2019,"Virginia",22496,2.21557104433013,50020,1.28958406917657,"VA","South"
27,2019,"Washington",21573,2.51485153131645,49860,1.50248153538787,"WA","West"
27,2019,"West Virginia",1766,2.05177061065155,5050,0.719270759151118,"WV","South"
27,2019,"Wisconsin",11711,1.89291631308846,31750,1.10625250431177,"WI","Midwest"
27,2019,"Wyoming",770,2.06417714392944,2780,1.01704836467403,"WY","West"
29,2010,"Alabama",20797,13.5801179289945,115430,6.38623940513865,"AL","South"
29,2010,"Alaska",14463,19.6214896214896,15070,4.89206297678948,"AK","West"
29,2010,"Arizona",46349,16.2256871998096,126740,5.35418567710974,"AZ","West"
29,2010,"Arkansas",14249,16.5401402238009,70500,6.2083905738138,"AR","South"
29,2010,"California",133919,9.17089479209539,681250,4.8654701954687,"CA","West"
29,2010,"Colorado",31630,11.8651061595018,114240,5.29455111716697,"CO","West"
29,2010,"Connecticut",22007,11.3541736532816,94190,5.89188310063554,"CT","Northeast"
29,2010,"Delaware",7025,13.2247740963855,25370,6.37869911749176,"DE","South"
29,2010,"District of Columbia",6934,5.53696768372048,27070,4.23372276701231,"DC","South"
29,2010,"Florida",87979,16.1387308260967,433280,6.09914202661899,"FL","South"
29,2010,"Georgia",38776,11.9391955760686,197890,5.2844790292517,"GA","South"
29,2010,"Hawaii",7519,14.2952203505837,24920,4.35946328919056,"HI","West"
29,2010,"Idaho",7132,15.1047292288794,31380,5.27616645649432,"ID","West"
29,2010,"Illinois",44239,9.77899502197229,320770,5.80220026698406,"IL","Midwest"
29,2010,"Indiana",23875,13.0517971846385,171680,6.30053030442043,"IN","Midwest"
29,2010,"Iowa",16328,12.6823357618877,79000,5.49179359198059,"IA","Midwest"
29,2010,"Kansas",18958,15.9666484187476,74660,5.72203743159766,"KS","Midwest"
29,2010,"Kentucky",18087,16.3867145031529,112830,6.57494493199538,"KY","South"
29,2010,"Louisiana",18500,15.0864002218109,117510,6.41139658342563,"LA","South"
29,2010,"Maine",12794,20.2558500364143,38460,6.66077830311217,"ME","Northeast"
29,2010,"Maryland",28106,10.1703624363131,150520,6.11256177740236,"MD","South"
29,2010,"Massachusetts",36124,10.0040432685118,222830,7.1440479625533,"MA","Northeast"
29,2010,"Michigan",36060,11.9229472097129,243030,6.47063678648736,"MI","Midwest"
29,2010,"Minnesota",22976,10.6151187825139,152680,5.95836016312513,"MN","Midwest"
29,2010,"Mississippi",11098,18.2029917333683,71710,6.69673707999477,"MS","South"
29,2010,"Missouri",29613,14.4013188929469,173950,6.72023798025846,"MO","Midwest"
29,2010,"Montana",7531,25.1008232510082,24810,5.84727786943201,"MT","West"
29,2010,"Nebraska",14460,13.2526807808633,52050,5.77249387261697,"NE","Midwest"
29,2010,"Nevada",17955,15.1899697977209,45210,4.06006124666601,"NV","West"
29,2010,"New Hampshire",8797,15.4257557690959,36850,6.10685757846939,"NH","Northeast"
29,2010,"New Jersey",48022,10.6394480656153,198940,5.27615334632879,"NJ","Northeast"
29,2010,"New Mexico",15275,21.3552734593446,41780,5.37321878697464,"NM","West"
29,2010,"New York",56007,7.9974582684811,473700,5.67711966174578,"NY","Northeast"
29,2010,"North Carolina",42083,11.8234254584482,229720,6.08887875783905,"NC","South"
29,2010,"North Dakota",4642,18.0538270068451,20490,5.76031036518512,"ND","Midwest"
29,2010,"Ohio",42813,11.2771438505547,324310,6.58940323344217,"OH","Midwest"
29,2010,"Oklahoma",19801,14.0021497164354,90190,6.0784763034453,"OK","South"
29,2010,"Oregon",23931,12.3373476584249,85150,5.42460342740651,"OR","West"
29,2010,"Pennsylvania",83679,15.1578935927789,350090,6.38475202526982,"PA","Northeast"
29,2010,"Rhode Island",6944,14.4672694695612,30510,6.80798839674216,"RI","Northeast"
29,2010,"South Carolina",23400,15.9146863990642,105630,6.04698824149025,"SC","South"
29,2010,"South Dakota",4893,16.128819593236,25340,6.53783637348745,"SD","Midwest"
29,2010,"Tennessee",33179,17.1796199451147,175480,6.82955686497342,"TN","South"
29,2010,"Texas",110457,13.7928494008701,538890,5.34090131983861,"TX","South"
29,2010,"Utah",9612,11.9789135230119,54460,4.74175460592763,"UT","West"
29,2010,"Vermont",5780,17.8175092478422,17220,6.000209066518,"VT","Northeast"
29,2010,"Virginia",36286,10.3082591638282,180980,5.13076388790452,"VA","South"
29,2010,"Washington",39209,13.8626078348183,141650,5.2595034939589,"WA","West"
29,2010,"West Virginia",10910,21.5132214619526,50400,7.32377174244736,"WV","South"
29,2010,"Wisconsin",27980,15.044952036822,152670,5.8522505117413,"WI","Midwest"
29,2010,"Wyoming",5862,25.4041170097508,13130,4.86458449112667,"WY","West"
29,2011,"Alabama",22706,11.5593341139337,116460,6.43631660974235,"AL","South"
29,2011,"Alaska",12184,20.3354752566135,15150,4.83762812529936,"AK","West"
29,2011,"Arizona",56005,13.5342179732868,128840,5.41299050499958,"AZ","West"
29,2011,"Arkansas",13813,14.3722232049028,70960,6.22636377196908,"AR","South"
29,2011,"California",150435,8.8977359229342,703190,5.00885037698688,"CA","West"
29,2011,"Colorado",38921,11.0022473180591,114970,5.27612823878186,"CO","West"
29,2011,"Connecticut",21848,9.65772710997556,97170,6.03983043472856,"CT","Northeast"
29,2011,"Delaware",7182,12.7058823529412,26150,6.48191755694916,"DE","South"
29,2011,"District of Columbia",6637,5.37108821791873,29200,4.52902765498736,"DC","South"
29,2011,"Florida",117183,17.5354350975064,444830,6.21991973936267,"FL","South"
29,2011,"Georgia",49831,10.0543160256488,202080,5.34709267711848,"GA","South"
29,2011,"Hawaii",8660,10.357736607303,26350,4.56498388829216,"HI","West"
29,2011,"Idaho",8468,12.6199701937407,32300,5.44936142931858,"ID","West"
29,2011,"Illinois",54407,9.37639486088013,326920,5.86489851422093,"IL","Midwest"
29,2011,"Indiana",29195,12.2485368463007,175230,6.35328668286139,"IN","Midwest"
29,2011,"Iowa",20231,11.0736473357235,82040,5.66140596642077,"IA","Midwest"
29,2011,"Kansas",19036,11.5368298566078,75190,5.74816332459272,"KS","Midwest"
29,2011,"Kentucky",18999,14.6648141715874,112740,6.50596986502161,"KY","South"
29,2011,"Louisiana",23262,15.2188420019627,117170,6.36869625716118,"LA","South"
29,2011,"Maine",11187,17.1885563272079,39320,6.83065805017024,"ME","Northeast"
29,2011,"Maryland",31183,9.52111970785982,154160,6.21445012839273,"MD","South"
29,2011,"Massachusetts",34476,8.73703737493538,227900,7.2188329500605,"MA","Northeast"
29,2011,"Michigan",41548,10.3082705834191,252190,6.58631496474275,"MI","Midwest"
29,2011,"Minnesota",28302,10.1504891974866,153140,5.90032556974706,"MN","Midwest"
29,2011,"Mississippi",11141,15.8221376430823,73960,6.8921815301463,"MS","South"
29,2011,"Missouri",38145,11.6823574810577,175850,6.78690245540366,"MO","Midwest"
29,2011,"Montana",8025,22.0049905399106,25240,5.93728681988191,"MT","West"
29,2011,"Nebraska",13179,12.2867371482911,53040,5.86317057802638,"NE","Midwest"
29,2011,"Nevada",20038,14.8317567467543,45810,4.11671669152932,"NV","West"
29,2011,"New Hampshire",7325,12.5106746370623,36080,5.94702401555984,"NH","Northeast"
29,2011,"New Jersey",38736,8.57611590686182,203390,5.39317202519059,"NJ","Northeast"
29,2011,"New Mexico",20096,18.3342608727386,43860,5.64014196800576,"NM","West"
29,2011,"New York",59400,7.68890235094014,489900,5.81307044980991,"NY","Northeast"
29,2011,"North Carolina",45222,11.9723604786614,232330,6.09013174795405,"NC","South"
29,2011,"North Dakota",5459,14.5422094355204,22580,6.07593574253962,"ND","Midwest"
29,2011,"Ohio",50457,10.6448244216833,332730,6.68413048849819,"OH","Midwest"
29,2011,"Oklahoma",19279,14.0105956992217,92450,6.17049110301283,"OK","South"
29,2011,"Oregon",25866,10.4076804223267,83820,5.28292848949339,"OR","West"
29,2011,"Pennsylvania",66434,11.2174497414891,350850,6.3224874036805,"PA","Northeast"
29,2011,"Rhode Island",7425,9.42354553761803,30920,6.85617987493902,"RI","Northeast"
29,2011,"South Carolina",24010,12.8484355517978,110760,6.24746175714092,"SC","South"
29,2011,"South Dakota",5958,14.96496119358,26020,6.62642931723839,"SD","Midwest"
29,2011,"Tennessee",33405,14.9960944163622,177160,6.80777152694519,"TN","South"
29,2011,"Texas",133512,12.7672270354008,555780,5.39363396306616,"TX","South"
29,2011,"Utah",12157,10.1977133366327,56850,4.87572685637833,"UT","West"
29,2011,"Vermont",5395,13.7228468230147,18130,6.23388233676031,"VT","Northeast"
29,2011,"Virginia",40718,9.71794614771431,183890,5.17510187540806,"VA","South"
29,2011,"Washington",36755,11.3703507778737,147940,5.43765115817485,"WA","West"
29,2011,"West Virginia",8494,15.9323241986007,51430,7.34451981435202,"WV","South"
29,2011,"Wisconsin",29656,12.1464819191245,157260,5.94515307086852,"WI","Midwest"
29,2011,"Wyoming",3779,16.1633875106929,13280,4.87214293575962,"WY","West"
29,2012,"Alabama",24007,12.9696760147163,118100,6.47336110502083,"AL","South"
29,2012,"Alaska",14755,19.7082826879667,15730,4.93567618449953,"AK","West"
29,2012,"Arizona",43318,13.6921525677132,134010,5.55058525311265,"AZ","West"
29,2012,"Arkansas",19849,17.750532095652,72970,6.31763952139357,"AR","South"
29,2012,"California",142384,7.73371731064521,721930,5.04718033114671,"CA","West"
29,2012,"Colorado",41892,11.3197452435831,117610,5.28308836741294,"CO","West"
29,2012,"Connecticut",22397,9.94295354154181,99270,6.12543347607706,"CT","Northeast"
29,2012,"Delaware",8684,11.9490884072927,26620,6.56069008009858,"DE","South"
29,2012,"District of Columbia",6430,5.19604357242137,29850,4.56589574155653,"DC","South"
29,2012,"Florida",88869,15.1390845580281,459410,6.31591248101074,"FL","South"
29,2012,"Georgia",50610,9.84394784905558,209410,5.48835941533679,"GA","South"
29,2012,"Hawaii",8163,8.30518476314504,26990,4.58849730538413,"HI","West"
29,2012,"Idaho",11437,12.0264145784919,33270,5.55852574598189,"ID","West"
29,2012,"Illinois",48885,8.79313601165583,323310,5.73169477763556,"IL","Midwest"
29,2012,"Indiana",26739,11.5357734520605,178640,6.35295456485249,"IN","Midwest"
29,2012,"Iowa",20766,10.749337419248,83190,5.65633626609734,"IA","Midwest"
29,2012,"Kansas",17711,12.8304319793682,74730,5.65742058565242,"KS","Midwest"
29,2012,"Kentucky",22477,14.3740567365001,116370,6.59413514662133,"KY","South"
29,2012,"Louisiana",19882,13.7191040697755,121810,6.52014495158467,"LA","South"
29,2012,"Maine",9941,16.7452750732743,40270,6.92984116604429,"ME","Northeast"
29,2012,"Maryland",26329,8.89237887768715,154920,6.1704398808291,"MD","South"
29,2012,"Massachusetts",31560,8.43448839856966,227840,7.11537500624594,"MA","Northeast"
29,2012,"Michigan",45149,9.71591875030935,259910,6.63353853378661,"MI","Midwest"
29,2012,"Minnesota",26014,10.2578459864117,153280,5.80362044746338,"MN","Midwest"
29,2012,"Mississippi",9846,15.1325597479444,74920,6.93434034912349,"MS","South"
29,2012,"Missouri",37005,12.6274086939905,179390,6.88396759673204,"MO","Midwest"
29,2012,"Montana",8752,19.6162811547427,26520,6.13349368610944,"MT","West"
29,2012,"Nebraska",12554,13.0751765367551,54630,5.97160128111234,"NE","Midwest"
29,2012,"Nevada",17678,12.5587871726744,47770,4.23808509883246,"NV","West"
29,2012,"New Hampshire",7318,12.7932589769588,35430,5.78250722201368,"NH","Northeast"
29,2012,"New Jersey",43845,9.35350022933089,205760,5.42370022036418,"NJ","Northeast"
29,2012,"New Mexico",16273,17.7281244552902,44870,5.79820639392138,"NM","West"
29,2012,"New York",62746,7.55250680972608,494330,5.78686252382268,"NY","Northeast"
29,2012,"North Carolina",44504,11.7537377488201,238220,6.14159018253068,"NC","South"
29,2012,"North Dakota",6383,13.9812502737986,23360,5.79235785662922,"ND","Midwest"
29,2012,"Ohio",49516,11.1336710579866,337410,6.67576791808874,"OH","Midwest"
29,2012,"Oklahoma",20334,15.2460786371952,92150,6.02326949473822,"OK","South"
29,2012,"Oregon",20567,10.036942507308,84580,5.2537424684763,"OR","West"
29,2012,"Pennsylvania",59640,11.348802514852,351870,6.28734490251015,"PA","Northeast"
29,2012,"Rhode Island",7713,10.0450614711398,30890,6.81868350183215,"RI","Northeast"
29,2012,"South Carolina",22433,13.0111243866507,113690,6.32824023823439,"SC","South"
29,2012,"South Dakota",9690,15.8805598348028,27650,6.93538677636199,"SD","Midwest"
29,2012,"Tennessee",28962,13.5013425822332,180850,6.80583152697495,"TN","South"
29,2012,"Texas",117823,11.7185044617104,567220,5.36155169480311,"TX","South"
29,2012,"Utah",11432,9.81784766534125,58670,4.88570595827955,"UT","West"
29,2012,"Vermont",4693,14.417375810267,19190,6.52521337005679,"VT","Northeast"
29,2012,"Virginia",36397,8.65149202998797,187410,5.21003030218787,"VA","South"
29,2012,"Washington",39316,10.3056356487549,149560,5.41084194379323,"WA","West"
29,2012,"West Virginia",7985,14.789775884423,52620,7.40563515073043,"WV","South"
29,2012,"Wisconsin",28754,12.9549366084864,158140,5.91557936317932,"WI","Midwest"
29,2012,"Wyoming",4078,17.912676798735,13360,4.80506401956553,"WY","West"
29,2013,"Alabama",23588,10.0083586851831,119780,6.49537980998655,"AL","South"
29,2013,"Alaska",10590,16.730915065723,16210,5.02386412942416,"AK","West"
29,2013,"Arizona",48273,12.2030941908084,136300,5.50560254639167,"AZ","West"
29,2013,"Arkansas",17447,12.6048477404906,73700,6.39423911157383,"AR","South"
29,2013,"California",186617,8.41977175744243,730270,4.96291760593101,"CA","West"
29,2013,"Colorado",45334,10.6583470087319,119290,5.19782135076253,"CO","West"
29,2013,"Connecticut",21844,8.04940782831074,101290,6.19287229684701,"CT","Northeast"
29,2013,"Delaware",7080,10.1849987052968,26800,6.5026447323725,"DE","South"
29,2013,"District of Columbia",8158,5.79090831653369,31360,4.70976946759781,"DC","South"
29,2013,"Florida",104795,11.7306172524419,465460,6.24507763748066,"FL","South"
29,2013,"Georgia",54668,9.36663662562581,217120,5.59636669192661,"GA","South"
29,2013,"Hawaii",5899,8.97568546301086,28420,4.71936233809366,"HI","West"
29,2013,"Idaho",9682,9.26613582420948,34490,5.62642740619902,"ID","West"
29,2013,"Illinois",64889,7.8880700978092,324350,5.68566269917787,"IL","Midwest"
29,2013,"Indiana",32417,9.15026222641233,180780,6.33371288429535,"IN","Midwest"
29,2013,"Iowa",22818,9.63459638396514,83660,5.60874229015822,"IA","Midwest"
29,2013,"Kansas",18618,9.50470181027353,77480,5.7974050850755,"KS","Midwest"
29,2013,"Kentucky",21010,10.5151471169679,117860,6.61087490604772,"KY","South"
29,2013,"Louisiana",23908,10.2460807926699,120510,6.39205223544139,"LA","South"
29,2013,"Maine",15695,11.749425442241,39940,6.85747643493639,"ME","Northeast"
29,2013,"Maryland",32936,8.67040306212438,153240,6.04621066254222,"MD","South"
29,2013,"Massachusetts",44563,7.91628769576216,230520,7.07578878224116,"MA","Northeast"
29,2013,"Michigan",52647,8.75283672909549,262450,6.56323537870206,"MI","Midwest"
29,2013,"Minnesota",37085,8.31970458711068,158240,5.88563479606335,"MN","Midwest"
29,2013,"Mississippi",11752,11.7987229428537,73870,6.8173428328842,"MS","South"
29,2013,"Missouri",32745,10.1476986773438,181210,6.86630391948832,"MO","Midwest"
29,2013,"Montana",8903,12.8192944564435,28100,6.3993076905559,"MT","West"
29,2013,"Nebraska",13281,9.78587638892982,56320,6.07452947203797,"NE","Midwest"
29,2013,"Nevada",15959,11.1145159380724,48270,4.19021328680434,"NV","West"
29,2013,"New Hampshire",9168,11.3892443196641,34800,5.61118366952063,"NH","Northeast"
29,2013,"New Jersey",39139,7.4303364429915,211110,5.52489224222535,"NJ","Northeast"
29,2013,"New Mexico",17759,15.423965815232,43400,5.53585550651802,"NM","West"
29,2013,"New York",74871,7.4477387009654,502290,5.81663848808393,"NY","Northeast"
29,2013,"North Carolina",50505,9.93885747908619,248150,6.28700567261967,"NC","South"
29,2013,"North Dakota",6598,9.12712685018675,23560,5.57066181164732,"ND","Midwest"
29,2013,"Ohio",52405,9.5141182216106,342310,6.67811192290059,"OH","Midwest"
29,2013,"Oklahoma",25457,12.6210944859248,92320,5.92227653541691,"OK","South"
29,2013,"Oregon",25491,9.80129038211613,85570,5.21672864719868,"OR","West"
29,2013,"Pennsylvania",68655,10.9188848757819,357690,6.36819410271292,"PA","Northeast"
29,2013,"Rhode Island",5760,11.0300453840409,30400,6.66520499890375,"RI","Northeast"
29,2013,"South Carolina",28389,13.2771796574657,113520,6.2164589402668,"SC","South"
29,2013,"South Dakota",8596,13.1757637068714,28230,7.00513660388595,"SD","Midwest"
29,2013,"Tennessee",36782,11.8891313131313,185740,6.87913186792837,"TN","South"
29,2013,"Texas",142024,10.8126956139089,574980,5.26830340985619,"TX","South"
29,2013,"Utah",13139,8.27590985248359,59960,4.82501669764784,"UT","West"
29,2013,"Vermont",3980,11.8586496633097,19390,6.50038553085923,"VT","Northeast"
29,2013,"Virginia",45963,8.81415542276803,190370,5.24227303769304,"VA","South"
29,2013,"Washington",46905,10.2871993946771,151530,5.35971986417657,"WA","West"
29,2013,"West Virginia",10716,9.7371266571561,54440,7.67376626305626,"WV","South"
29,2013,"Wisconsin",34775,11.2328882170152,155260,5.74008074414753,"WI","Midwest"
29,2013,"Wyoming",4425,14.8166750376695,13530,4.85102721307949,"WY","West"
29,2014,"Alabama",22510,9.76750644369039,119810,6.44996312307204,"AL","South"
29,2014,"Alaska",13403,15.9865933515428,16570,5.098932209127,"AK","West"
29,2014,"Arizona",59544,12.8710666877063,138610,5.48518197539365,"AZ","West"
29,2014,"Arkansas",17035,10.8769913482106,73070,6.30571544455855,"AR","South"
29,2014,"California",189011,8.73542447532733,737820,4.87984904492342,"CA","West"
29,2014,"Colorado",50415,10.1371322864094,124530,5.25935686592504,"CO","West"
29,2014,"Connecticut",22880,8.47862741101703,101370,6.15665862946475,"CT","Northeast"
29,2014,"Delaware",7165,9.02597566198886,27430,6.46430843918648,"DE","South"
29,2014,"District of Columbia",7429,5.16893490300854,31010,4.59645742236715,"DC","South"
29,2014,"Florida",114697,12.0847917294453,475220,6.19964306587626,"FL","South"
29,2014,"Georgia",59368,9.98120370276968,221060,5.54973953429988,"GA","South"
29,2014,"Hawaii",6127,8.31050104440767,28710,4.68673479382285,"HI","West"
29,2014,"Idaho",11653,9.83583034395442,34340,5.46693412296622,"ID","West"
29,2014,"Illinois",83207,8.18840807907447,326380,5.66054097553192,"IL","Midwest"
29,2014,"Indiana",37410,9.91689530398823,179290,6.1714116557723,"IN","Midwest"
29,2014,"Iowa",26798,9.37789800424837,83700,5.53300633287941,"IA","Midwest"
29,2014,"Kansas",21587,10.2726753592843,76090,5.59691062890769,"KS","Midwest"
29,2014,"Kentucky",28081,11.2313217931079,122320,6.76544930614322,"KY","South"
29,2014,"Louisiana",30569,12.0683937496546,123270,6.43438772314438,"LA","South"
29,2014,"Maine",14266,13.8628678042523,40930,6.9799962482307,"ME","Northeast"
29,2014,"Maryland",35049,9.09753983045128,157630,6.16341676083378,"MD","South"
29,2014,"Massachusetts",51138,8.87148678679669,235250,7.08051166290444,"MA","Northeast"
29,2014,"Michigan",57623,9.04848270718015,257300,6.31607887611599,"MI","Midwest"
29,2014,"Minnesota",34905,8.64730014963384,160390,5.87504853444297,"MN","Midwest"
29,2014,"Mississippi",14054,11.7596853819764,75140,6.86793349602859,"MS","South"
29,2014,"Missouri",35227,10.3311650605024,180870,6.76493469577056,"MO","Midwest"
29,2014,"Montana",8766,13.1406556836409,29340,6.61809487289378,"MT","West"
29,2014,"Nebraska",17845,11.7412130064611,57190,6.06500874913834,"NE","Midwest"
29,2014,"Nevada",19567,11.6819305305138,50370,4.23416077538017,"NV","West"
29,2014,"New Hampshire",10386,10.7703954122637,35520,5.66507177033493,"NH","Northeast"
29,2014,"New Jersey",45915,8.48419111465068,216630,5.59874497966019,"NJ","Northeast"
29,2014,"New Mexico",21713,17.3504123250016,43820,5.56091370558376,"NM","West"
29,2014,"New York",80191,7.94918690120391,504800,5.72923464552631,"NY","Northeast"
29,2014,"North Carolina",51430,10.064244438052,249760,6.19616560155599,"NC","South"
29,2014,"North Dakota",6378,8.93765502165048,23510,5.33808637209936,"ND","Midwest"
29,2014,"Ohio",67601,10.0099653950546,347710,6.68559936010829,"OH","Midwest"
29,2014,"Oklahoma",21911,11.4986381741563,94120,5.96704557701939,"OK","South"
29,2014,"Oregon",28694,12.3860953194943,91290,5.42272805574201,"OR","West"
29,2014,"Pennsylvania",65604,10.6704401288182,366220,6.47736759441371,"PA","Northeast"
29,2014,"Rhode Island",10142,12.508633448446,30770,6.63246610480029,"RI","Northeast"
29,2014,"South Carolina",36682,12.9708207804699,115470,6.15354280354707,"SC","South"
29,2014,"South Dakota",9740,12.6765146092276,28470,6.95662797800855,"SD","Midwest"
29,2014,"Tennessee",36394,11.8299842024171,183090,6.65907735280853,"TN","South"
29,2014,"Texas",166107,11.7044349553968,584740,5.20743721134853,"TX","South"
29,2014,"Utah",14896,10.0978192343933,60970,4.76082644886231,"UT","West"
29,2014,"Vermont",5451,11.9749560632689,18620,6.18501909981731,"VT","Northeast"
29,2014,"Virginia",41194,8.22033712282214,195590,5.36084791242404,"VA","South"
29,2014,"Washington",56307,11.6127076312609,150600,5.19605982714303,"WA","West"
29,2014,"West Virginia",10017,13.5471044873009,56350,7.96218843610467,"WV","South"
29,2014,"Wisconsin",32286,9.84671501680462,157310,5.76679155088604,"WI","Midwest"
29,2014,"Wyoming",4481,12.6196913371635,14020,4.95949626799675,"WY","West"
29,2015,"Alabama",34131,13.8554094593991,122780,6.51937280638875,"AL","South"
29,2015,"Alaska",16275,22.222980815184,16760,5.12146676852559,"AK","West"
29,2015,"Arizona",83181,14.979875199222,142470,5.50700212982254,"AZ","West"
29,2015,"Arkansas",23180,14.3074055328552,74210,6.30967665139058,"AR","South"
29,2015,"California",271187,10.4103094643539,749930,4.83931959268485,"CA","West"
29,2015,"Colorado",66703,12.9020839700267,130580,5.32655650237203,"CO","West"
29,2015,"Connecticut",28718,11.2887438825449,102210,6.15934387108827,"CT","Northeast"
29,2015,"Delaware",8546,10.528909532199,28220,6.50470219435737,"DE","South"
29,2015,"District of Columbia",11846,6.57763957911102,30100,4.45226755021744,"DC","South"
29,2015,"Florida",185114,17.2413504051085,492720,6.21705172043961,"FL","South"
29,2015,"Georgia",78223,13.3766664614585,226350,5.51003417754798,"GA","South"
29,2015,"Hawaii",7622,12.747098371074,30220,4.87450803277631,"HI","West"
29,2015,"Idaho",12648,13.3852601278415,35150,5.46911467247549,"ID","West"
29,2015,"Illinois",95834,10.2976667619418,332380,5.67907858069168,"IL","Midwest"
29,2015,"Indiana",49529,13.8810182421506,177990,6.03892270423223,"IN","Midwest"
29,2015,"Iowa",35092,13.5538492437468,83310,5.45597432790858,"IA","Midwest"
29,2015,"Kansas",26312,14.8423089289643,78610,5.73113740586018,"KS","Midwest"
29,2015,"Kentucky",36727,16.6039015348448,123750,6.73205601070601,"KY","South"
29,2015,"Louisiana",34212,15.4674551397686,126610,6.528644356211,"LA","South"
29,2015,"Maine",17331,19.0224788163498,41150,6.95665404381931,"ME","Northeast"
29,2015,"Maryland",53195,12.6872559799084,164160,6.32204049094403,"MD","South"
29,2015,"Massachusetts",68593,12.2189445032296,233920,6.88640030145665,"MA","Northeast"
29,2015,"Michigan",79586,12.0611529217069,261950,6.31722374957797,"MI","Midwest"
29,2015,"Minnesota",45284,10.9002503369921,167800,6.05286699564251,"MN","Midwest"
29,2015,"Mississippi",20097,16.0785003960222,75310,6.80583796484569,"MS","South"
29,2015,"Missouri",49057,16.0127038839547,181690,6.69889095360293,"MO","Midwest"
29,2015,"Montana",13642,18.4336405156339,28990,6.48284807012836,"MT","West"
29,2015,"Nebraska",22591,16.7776960838922,57130,5.99029054953812,"NE","Midwest"
