ER17001,ER17002,ER17004,ER17022,ER19161,ER19162,ER20064,ER20065,ER20377,ER20378,ER20456,ER21001,ER21002,ER21003,ER21009,ER22534,ER22535,ER23500,ER23501,ER24099,ER24144,ER24145,ER25001,ER25002,ER25003,ER25009,ER26515,ER26516,ER27468,ER27469,ER28037,ER28043,ER36001,ER36002,ER36003,ER36009,ER37533,ER37534,ER40639,ER40640,ER41027,ER41033,ER41034,ER42001,ER42002,ER42003,ER42009,ER43524,ER43525,ER46617,ER46618,ER46935,ER46975,ER46976,ER47301,ER47302,ER47303,ER47309,ER48849,ER48850,ER51978,ER51979,ER52343,ER52399,ER52400,ER53001,ER53002,ER53003,ER53009,ER54592,ER54593,ER57747,ER57748,ER58152,ER58217,ER58218,ER60001,ER60002,ER60003,ER60009,ER61703,ER61704,ER64927,ER64928,ER65349,ER65453,ER65454,ER66001,ER66002,ER66003,ER66009,ER67756,ER67757,ER71047,ER71048,ER71426,ER71532,ER71533,ER72001,ER72002,ER72003,ER72009,ER73779,ER73780,ER77069,ER77070,ER77448,ER77593,ER77594
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7294,19,6646,5,0,0,0,32980,0,0,1,7124,19,6646,5,0,0,0,64000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8179,8,6646,5,0,0,0,0,0,0,,,,,,,,,,,,1,5322,8,6646,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,8,6773,19,6646,5,0,0,0,44100,0,0,6,7138,19,6646,5,0,0,0,47000,0,7,7598,19,6646,5,0,0,0,60520,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,5315,19,6646,8,0,0,0,59469,0,7,2197,19,6646,8,0,5,0,44470,0,0,5,7014,19,6646,8,0,0,0,75982,0,0,5,849,19,6646,1,500,1,25,51221,0,0,3,3190,19,6646,1,999998,5,0,75002,0,0,1,2801,19,6646,1,500,5,0,56000,0,0,2,6955,19,6646,1,999998,5,0,82000,0,0,1,7155,19,6646,1,500,5,0,90100,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9015,8,6646,5,0,0,0,5760,0,0,1,2655,8,6646,5,0,0,0,10117,0,0,2,7324,8,6646,5,0,0,0,15759,0,0,1,7921,8,6646,5,0,0,0,33096,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7086,19,6646,5,0,0,0,70360,0,0,1,5839,19,6646,5,0,0,0,74360,0,0,2,7648,19,6646,5,0,0,0,95248,0,0,1,8382,19,6646,5,0,0,0,102000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6740,19,6649,5,0,0,0,54802,0,0,2,1748,19,6649,5,0,0,0,51000,0,0,1,1001,19,6649,5,0,0,0,38000,0,0
6,5528,19,6649,5,0,0,0,0,0,8900,8,3983,19,6649,5,0,5,0,15000,0,0,6,564,19,6649,5,0,0,0,9500,0,7,4691,19,6649,5,0,0,0,4050,0,0,5,6896,19,6649,1,300,5,0,19500,0,0,5,1370,19,6649,5,0,0,0,10000,0,0,3,6858,19,6649,5,0,0,0,82000,0,0,1,5428,19,6649,5,0,5,0,79000,0,0,2,2286,10,6649,5,0,5,0,20980,0,0,1,232,19,6649,5,0,0,0,57000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2034,19,6649,5,0,0,0,38000,0,0,1,475,19,6649,5,0,0,0,26000,0,0
6,5466,19,6649,5,0,0,0,0,0,55684,8,3630,19,6649,5,0,0,0,55000,0,0,6,1755,19,6649,5,0,0,0,42010,0,7,6312,19,6649,5,0,0,0,35000,0,0,5,7481,19,6649,5,0,0,0,35000,0,0,5,7867,19,6649,5,0,0,0,15252,0,0,3,3257,19,6649,5,0,0,0,31132,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5203,21,6652,1,999998,1,100,0,0,23253,8,4318,21,6652,1,500,5,0,42300,0,0,6,7756,21,6652,5,0,1,100,38900,0,7,4140,21,6652,1,500,5,0,54792,0,0,5,7922,21,6652,1,500,5,0,58339,0,0,5,7019,21,6652,1,500,5,0,74719,0,0,3,9090,21,6652,1,1000,5,0,37353,0,0,1,3193,21,6652,1,500,1,100,67100,0,0,2,8786,21,6652,1,999998,0,0,63051,0,0,1,3367,21,6652,1,0,5,0,11837,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9083,21,6652,5,0,0,0,8736,0,0,1,3175,21,6652,5,0,0,0,10100,0,0
6,2268,3,6655,5,0,0,0,0,0,15636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2870,3,6655,5,0,0,0,0,0,29660,8,2794,3,6655,5,0,5,0,46030,0,0,6,3995,3,6655,1,200,5,0,37150,0,7,1117,3,6655,1,0,0,0,1800,0,0,5,5434,3,6655,1,0,5,0,43291,0,0,5,2449,3,6655,1,150,5,0,35420,0,0,3,4547,3,6655,1,500,5,0,47500,0,0,1,4492,3,6655,1,0,5,0,45500,0,0,2,7184,3,6655,1,300,5,0,61462,0,0,1,7702,3,6655,1,0,0,0,58463,0,0
6,2267,3,6655,5,0,5,0,0,0,24952,8,1935,3,6655,5,0,5,0,23364,0,0,6,4591,3,6655,5,0,0,0,21576,0,7,1145,3,6655,5,0,0,0,23666,0,0,5,2074,3,6655,5,0,0,0,2397,0,0,5,3165,3,6655,1,150,1,100,6222,0,0,3,1385,3,6655,5,0,1,228,10105,0,0,1,97,3,6655,5,0,1,99999,22850,0,0,2,4656,3,6655,5,0,0,0,23364,0,0,1,5637,3,6655,5,0,1,240,24264,0,0
6,5644,3,6655,5,0,0,0,0,0,28552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7543,3,6655,5,0,0,0,28000,0,0,5,3313,3,6655,1,0,0,0,30500,0,0,3,5050,3,6655,5,0,0,0,33000,0,0,1,2233,3,6655,1,1000,0,0,35800,0,0,2,7583,3,6655,5,0,0,0,41000,0,0,1,6005,3,6655,1,1000,0,0,15600,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1917,3,6655,5,0,0,0,5706,0,0,5,824,3,6655,5,0,0,0,53920,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5221,42,6655,5,0,0,0,111303,0,0,,,,,,,,,,,
,,,,,,,,,,,8,6594,3,6655,5,0,0,0,10200,0,0,6,3878,3,6655,5,0,0,0,6252,0,7,151,3,6655,5,0,0,0,7476,0,0,5,2564,3,6655,5,0,5,0,36780,0,0,5,4654,3,6655,5,0,0,0,8188,0,0,3,5187,42,6655,5,0,0,0,32668,0,0,1,657,42,6655,5,0,0,0,23640,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7732,3,6655,5,0,0,0,960,0,0,,,,,,,,,,,,,,,,,,,,,,,1,5879,3,6655,5,0,0,0,8160,0,0
,,,,,,,,,,,8,6631,3,6655,5,0,0,0,1800,0,0,6,3941,3,6655,5,0,0,0,6000,0,7,1104,3,6655,5,0,0,0,7236,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,8,4877,3,6655,5,0,0,0,11832,0,0,6,6991,3,6655,5,0,0,0,5200,0,7,1157,3,6655,5,0,0,0,3187,0,0,5,3922,3,6655,5,0,0,0,35308,0,0,5,3354,3,6655,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2,5242,3,6655,5,0,0,0,0,0,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1626,3,6655,5,0,0,0,20009,0,0,,,,,,,,,,,,5,4531,3,6655,5,0,0,0,2424,0,0,3,1709,3,6655,5,0,0,0,23986,0,0,1,3440,3,6655,5,0,0,0,26449,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2623,3,6655,5,0,0,0,35958,0,0,5,4217,3,6655,5,0,0,0,17000,0,0,5,5488,3,6655,5,0,0,0,39600,0,0,3,1164,3,6655,5,0,0,0,36480,0,0,1,1118,3,6655,5,0,5,0,37782,0,0,2,5654,3,6655,1,350,5,0,43000,0,0,1,4915,3,6655,5,0,0,0,48000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5539,3,6655,5,0,0,0,11740,0,0,1,105,3,6655,5,0,0,0,26000,0,0,2,4491,3,6655,5,0,0,0,15000,0,0,1,5926,3,6655,5,0,0,0,30500,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8959,3,6655,5,0,0,0,78125,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7280,3,6655,5,0,5,0,16223,0,0,1,7477,3,6655,5,0,0,0,3800,0,0
6,5270,3,6655,5,0,5,0,0,0,51300,8,4119,3,6655,5,0,5,0,78000,0,0,6,3959,3,6655,5,0,5,0,52000,0,7,6275,3,6655,5,0,0,0,38000,0,0,5,2228,3,6655,5,0,5,0,63200,0,0,5,5912,3,6655,5,0,5,0,80000,0,0,3,7289,3,6655,1,1450,1,50,61000,0,0,1,4935,3,6655,1,700,0,0,144200,0,0,2,7988,3,6655,1,200,1,200,61000,0,0,1,5714,3,6655,5,0,5,0,98000,0,0
6,7075,3,6655,5,0,0,0,0,0,6300,8,6185,3,6655,5,0,0,0,26800,0,0,6,4334,3,6655,5,0,0,0,40000,0,7,990,3,6655,5,0,0,0,4200,0,0,5,832,3,6655,5,0,0,0,7644,0,0,5,6568,3,6655,5,0,0,0,7976,0,0,3,783,3,6655,5,0,0,0,25209,0,0,1,2785,3,6655,5,0,0,0,22652,0,0,2,4289,3,6655,5,0,0,0,16820,0,0,1,6414,3,6655,5,0,0,0,38052,0,0
6,5383,3,6655,5,0,5,0,0,0,37597,8,1941,3,6655,5,0,0,0,28242,0,0,6,4494,3,6655,5,0,5,0,71162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,8,4184,3,6655,5,0,0,0,50760,0,0,6,3936,3,6655,5,0,5,0,46000,0,7,205,3,6655,5,0,5,0,71000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5965,3,6655,5,0,0,0,8410,0,0,3,8755,3,6655,5,0,5,0,2560,0,0,1,7669,3,6655,5,0,0,0,12372,0,0,2,7137,3,6655,5,0,0,0,23244,0,0,1,4735,3,6655,5,0,0,0,21576,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4577,3,6655,5,0,0,0,80000,0,0,3,1221,3,6655,5,0,5,0,58000,0,0,1,3795,42,6655,5,0,0,0,63000,0,0,,,,,,,,,,,,1,7753,3,6655,5,0,0,0,50000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3421,3,6655,5,0,0,0,33440,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3881,3,6655,5,0,0,0,63432,0,0,1,5924,3,6655,5,0,0,0,62532,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4967,37,6657,5,0,0,0,39206,0,0,5,2819,37,6657,5,0,5,0,49873,0,0,5,7054,37,6657,5,0,5,0,59350,0,0,3,4820,37,6657,5,0,0,0,77150,0,0,1,6465,37,6657,1,2700,1,700,60535,0,0,2,6889,37,6657,5,0,5,0,87619,0,0,,,,,,,,,,,
,,,,,,,,,,,8,6414,37,6657,5,0,5,0,23000,0,0,6,7771,37,6657,1,500,5,0,35000,0,7,4886,37,6657,5,0,1,25,28000,0,0,5,2179,37,6657,5,0,5,0,33000,0,0,5,8060,37,6657,5,0,5,0,46160,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6111,37,6657,5,0,1,4000,0,0,96370,8,5353,37,6657,5,0,0,0,54332,0,0,6,7456,37,6657,5,0,1,150,78106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6349,37,6657,5,0,5,0,0,0,51500,8,6822,37,6657,5,0,5,0,32000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8490,37,6657,5,0,1,100,113000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4970,24,6660,5,0,0,0,0,0,34020,8,2302,24,6660,5,0,0,0,34366,0,0,6,3384,24,6660,5,0,0,0,23620,0,7,6357,24,6660,5,0,0,0,24200,0,0,5,6536,24,6660,5,0,0,0,19670,0,0,5,2479,24,6660,5,0,0,0,8000,0,0,3,1421,24,6660,5,0,0,0,13400,0,0,1,1081,24,6660,5,0,0,0,14800,0,0,,,,,,,,,,,,1,7927,24,6660,5,0,0,0,12800,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3801,24,6660,5,0,0,0,14365,0,0,3,3910,24,6660,5,0,0,0,23078,0,0,1,207,24,6660,5,0,0,0,50000,0,0,2,987,24,6660,5,0,0,0,35000,0,0,1,8956,4,6660,5,0,0,0,40000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8169,24,6660,5,0,0,0,7000,0,0
,,,,,,,,,,,8,7713,24,6660,5,0,0,0,14976,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,969,24,6660,5,0,0,0,15778,0,0,,,,,,,,,,,
6,1739,19,6663,5,0,0,0,0,0,35175,8,937,19,6663,5,0,0,0,69082,0,0,6,1822,19,6663,5,0,0,0,37000,0,7,4987,19,6663,5,0,0,0,60000,0,0,5,7986,19,6663,5,0,0,0,83000,0,0,5,7431,19,6663,5,0,0,0,58000,0,0,3,7123,19,6663,5,0,0,0,38000,0,0,1,7793,19,6663,5,0,0,0,32000,0,0,2,8149,19,6663,5,0,0,0,36000,0,0,1,9387,19,6663,5,0,0,0,15600,0,0
6,1541,24,6663,5,0,5,0,0,0,36000,8,5127,19,6663,5,0,0,0,39365,0,0,6,6856,19,6663,5,0,5,0,24428,0,7,7401,19,6663,5,0,5,0,11868,0,0,5,8592,19,6663,5,0,5,0,42935,0,0,5,7580,19,6663,1,2500,5,0,49980,0,0,3,7982,19,6663,5,0,5,0,54845,0,0,1,9064,19,6663,1,3000,0,0,235900,0,0,,,,,,,,,,,,1,9578,19,6663,1,3000,5,0,178900,0,0
6,1740,19,6663,5,0,5,0,0,0,22000,8,1830,19,6663,5,0,0,0,27000,0,0,6,2275,19,6663,5,0,0,0,32000,0,7,4555,19,6663,5,0,0,0,43000,0,0,5,5142,19,6663,5,0,5,0,57189,0,0,5,6206,19,6663,5,0,5,0,68516,0,0,3,2318,19,6663,5,0,0,0,150001,0,0,1,993,19,6663,5,0,5,0,72000,0,0,2,5061,19,6663,5,0,0,0,45000,0,0,1,5240,19,6663,5,0,0,0,60000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7598,19,6663,5,0,5,0,47010,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8659,19,6663,5,0,0,0,28000,0,0,3,5117,19,6663,5,0,1,1500,35000,0,0,1,3820,19,6663,5,0,5,0,30000,0,0,2,4512,19,6663,5,0,0,0,53500,0,0,,,,,,,,,,,
,,,,,,,,,,,8,6170,19,6663,1,999998,5,0,98307,0,0,6,176,19,6663,1,999998,5,0,106000,0,7,7671,19,6663,1,500,5,0,103800,0,0,5,5746,19,6663,1,999998,5,0,130600,0,0,5,8651,19,6663,1,1000,0,0,188250,0,0,3,5252,19,6663,1,750,5,0,125000,0,0,1,5671,19,6663,1,3000,0,0,193596,0,0,2,8537,19,6663,5,0,5,0,188600,0,0,1,8911,19,6663,5,0,5,0,315700,0,0
6,6623,19,6664,5,0,0,0,0,0,4641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8644,37,6664,5,0,0,0,10068,0,0,2,7850,37,6664,5,0,0,0,29120,0,0,1,5000,19,6664,5,0,0,0,34000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8961,19,6664,5,0,0,0,32434,0,0,1,4551,19,6664,5,0,0,0,29000,0,0,,,,,,,,,,,,,,,,,,,,,,
6,4464,37,6664,5,0,5,0,0,0,13000,8,3499,37,6664,5,0,5,0,38000,0,0,6,4439,37,6664,5,0,0,0,31100,0,7,6978,37,6664,5,0,5,0,61000,0,0,5,6027,37,6664,5,0,0,0,61489,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5530,37,6664,5,0,0,0,26270,0,0,3,5573,37,6664,5,0,0,0,19418,0,0,1,7600,37,6664,5,0,0,0,32630,0,0,2,9344,37,6664,5,0,0,0,0,0,0,1,9611,37,6664,9,0,0,0,9984,0,0
6,4463,19,6664,5,0,5,0,0,0,29000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7014,19,6664,5,0,0,0,0,0,14945,8,1484,19,6664,5,0,0,0,23600,0,0,6,7751,19,6664,5,0,0,0,36260,0,7,2708,19,6664,5,0,5,0,69540,0,0,5,5048,19,6664,5,0,5,0,48441,0,0,5,1449,19,6664,5,0,0,0,57516,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4269,8,6674,1,1100,5,0,0,0,65600,8,1229,8,6674,1,1500,1,60,42720,0,0,6,2472,8,6674,1,999998,5,0,47980,0,7,4165,8,6674,1,400,5,0,47450,0,0,5,297,8,6674,1,6000,5,0,53412,0,0,5,317,8,6674,1,7490,5,0,54522,0,0,3,2865,8,6674,1,5000,5,0,53558,0,0,1,5101,8,6674,1,1400,5,0,55180,0,0,2,5323,8,6674,1,700,5,0,52868,0,0,1,6623,8,6674,1,2000,1,200,63944,0,0
6,7344,8,6674,5,0,0,0,0,0,46000,8,3133,8,6674,1,0,5,0,95000,0,0,6,223,8,6674,5,0,0,0,104800,0,7,6001,19,6674,1,2000,0,0,137700,0,0,5,8552,19,6674,5,0,0,0,99000,0,0,5,4411,19,6674,1,4000,5,0,137000,0,0,3,4213,19,6674,1,1500,5,0,90050,0,0,1,5243,19,6674,5,0,5,0,96050,0,0,2,6402,19,6674,5,0,5,0,104500,0,0,1,8025,19,6674,5,0,1,100,136199,0,0
,,,,,,,,,,,8,7341,19,6674,1,500,5,0,40000,0,0,6,6874,19,6674,1,1000,5,0,40000,0,7,5291,19,6674,1,1500,5,0,73000,0,0,5,8660,19,6674,1,500,5,0,61000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8915,19,6674,5,0,0,0,80025,0,0,1,8921,19,6674,1,1000,1,100,80010,0,0
6,5792,8,6674,5,0,5,0,0,0,79150,8,7615,8,6674,5,0,5,0,30812,0,0,6,3057,8,6674,5,0,1,400,40416,0,7,5341,8,6674,5,0,5,0,30756,0,0,,,,,,,,,,,,5,462,8,6674,5,0,5,0,27600,0,0,3,6958,8,6674,5,0,5,0,22800,0,0,1,5233,8,6674,5,0,5,0,19200,0,0,2,9209,8,6674,5,0,0,0,19200,0,0,1,6695,8,6674,5,0,1,500,21600,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8547,19,6674,5,0,0,0,55300,0,0,1,5711,19,6674,5,0,0,0,60300,0,0,2,5480,19,6674,5,0,0,0,45550,0,0,1,8758,19,6674,5,0,0,0,68400,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8751,19,6674,5,0,5,0,57100,0,0,1,7390,19,6674,5,0,0,0,75000,0,0,2,8496,19,6674,5,0,0,0,105400,0,0,1,5290,19,6674,5,0,0,0,43400,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8506,19,6674,5,0,0,0,32000,0,0,1,6290,19,6674,5,0,0,0,39000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1621,8,6674,5,0,0,0,50,0,0,3,7622,8,6674,5,0,0,0,1150,0,0,1,7057,8,6674,5,0,0,0,4000,0,0,2,6337,8,6674,5,0,0,0,20672,0,0,1,8549,8,6674,5,0,0,0,1500,0,0
6,5901,19,6674,5,0,0,0,0,0,32092,8,7622,19,6674,5,0,0,0,42000,0,0,6,1625,19,6674,5,0,0,0,61100,0,7,3557,19,6674,5,0,1,25,72000,0,0,5,641,19,6674,5,0,0,0,77000,0,0,5,5295,19,6674,5,0,0,0,82000,0,0,3,5988,19,6674,5,0,0,0,40001,0,0,1,5874,19,6674,5,0,0,0,57000,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7879,21,6674,5,0,0,0,93000,0,0,2,8542,45,6674,5,0,5,0,106033,0,0,1,9038,10,6674,5,0,0,0,141500,0,0
6,7258,8,6674,5,0,0,0,0,0,4000,8,1417,8,6674,5,0,0,0,4732,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,179,10,6680,5,0,0,0,0,0,24000,8,4063,10,6680,5,0,0,0,31700,0,0,6,6727,10,6680,5,0,5,0,32430,0,7,4428,10,6680,5,0,0,0,19705,0,0,5,5673,10,6680,5,0,0,0,19867,0,0,5,991,10,6680,5,0,0,0,21668,0,0,3,4186,10,6680,5,0,5,0,13578,0,0,1,1214,10,6680,5,0,5,0,14223,0,0,2,9134,10,6680,5,0,0,0,12614,0,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2603,10,6680,5,0,5,0,24000,0,0
,,,,,,,,,,,,,,,,,,,,,,6,6735,10,6680,5,0,5,0,29426,0,7,6499,10,6680,5,0,0,0,26010,0,0,5,6676,10,6680,5,0,0,0,23400,0,0,5,3610,10,6680,5,0,0,0,25100,0,0,3,2913,10,6680,5,0,0,0,25305,0,0,1,944,10,6680,5,0,0,0,23050,0,0,2,9132,10,6680,5,0,0,0,21147,0,0,1,1669,10,6680,5,0,0,0,38000,0,0
6,1313,10,6680,5,0,0,0,0,0,60800,8,6799,10,6680,5,0,0,0,47000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1760,10,6682,5,0,0,0,0,0,53840,8,5524,10,6682,5,0,0,0,36900,0,0,6,1627,10,6682,5,0,0,0,13352,0,7,3669,10,6682,8,0,0,0,22760,0,0,5,241,10,6682,1,0,0,0,25200,0,0,5,1129,10,6682,5,0,0,0,16380,0,0,3,2337,10,6682,1,0,5,0,31800,0,0,1,2235,10,6682,5,0,0,0,26400,0,0,2,871,10,6682,5,0,0,0,25200,0,0,1,3155,10,6682,5,0,0,0,24000,0,0
6,5871,10,6682,1,999998,5,0,0,0,80400,8,7665,10,6682,1,999998,5,0,62500,0,0,6,2851,10,6682,1,999998,0,0,89000,0,,,,,,,,,,,,5,2496,10,6682,1,999998,5,0,111378,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3771,10,6682,5,0,0,0,31301,0,0,1,3815,10,6682,5,0,0,0,36000,0,0,2,880,10,6682,5,0,0,0,41300,0,0,1,3129,10,6682,5,0,0,0,72995,0,0
,,,,,,,,,,,,,,,,,,,,,,6,6853,10,6682,5,0,0,0,53750,0,7,3683,10,6682,5,0,0,0,211300,0,0,5,1372,10,6682,5,0,0,0,59909,0,0,5,2039,10,6682,9,0,0,0,55018,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
