individual_id,YEAR,family_interview_id,psid_state_of_residence_code,family_composition_change,age,sex,number_of_children_in_fu,1968_family_identifier,marital_status,health_status,race,religion,wtr_donated,wtr_donated_to_health_org,amt_of_health_donations,total_donation_amt,total_family_income,wealth_wo_equity,wealth_with_equity,weight,year,health_donation_adj,total_donation_adj,family_income_adj,wealth_adj
2581004,2013,651.0,37.0,0.0,58.0,1.0,0.0,2581.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,0.0,103010.0,292000.0,292000.0,29.381,2011,0.0,0.0,118521.55966728758,335970.2497121442
2586006,2013,7570.0,1.0,1.0,52.0,1.0,0.0,2586.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,20200.0,81400.0,383000.0,435000.0,31.55,2011,0.0,23241.777548579834,93657.46002249498,500503.625427338
2587003,2013,2066.0,1.0,0.0,63.0,2.0,0.0,2587.0,4.0,2.0,2.0,8.0,1.0,5.0,0.0,400.0,66000.0,0.0,0.0,12.994,2011,0.0,460.2332187837591,75938.48109932026,0.0
2587171,2013,2284.0,1.0,0.0,60.0,1.0,0.0,2587.0,1.0,2.0,2.0,8.0,5.0,0.0,0.0,0.0,108150.0,289700.0,376700.0,4.738,2011,0.0,0.0,124435.55652865888,433424.63378960517
2590003,2013,2922.0,34.0,0.0,62.0,1.0,0.0,2590.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,3000.0,32337.0,409474.0,504474.0,29.954,2011,0.0,3451.7491408781934,37206.40398952604,580439.2320317953
2590034,2013,2452.0,37.0,0.0,35.0,1.0,4.0,2590.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,200.0,77100.0,3000.0,103000.0,14.967,2011,0.0,230.11660939187956,88709.95292056957,118510.05383681797
2590037,2013,2493.0,34.0,1.0,34.0,1.0,3.0,2590.0,1.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,76050.0,45000.0,46800.0,14.252,2011,0.0,0.0,87501.8407212622,53847.286597699815
2590173,2013,3382.0,34.0,0.0,56.0,1.0,0.0,2590.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,16000.0,114100.0,238000.0,298000.0,27.128,2011,0.0,18409.328751350364,131281.5256580673,342873.74799390056
2591003,2013,1707.0,19.0,0.0,59.0,1.0,0.0,2591.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,300.0,57210.0,47000.0,272000.0,34.304,2011,0.0,345.17491408781933,65824.85611654715,312958.5887729562
2593030,2013,3958.0,9.0,0.0,43.0,1.0,0.0,2593.0,2.0,4.0,2.0,8.0,1.0,5.0,0.0,150.0,112000.0,266000.0,400000.0,93.914,2011,0.0,172.58745704390967,128865.30125945255,460233.2187837591
2594003,2013,3099.0,9.0,0.0,60.0,2.0,0.0,2594.0,2.0,2.0,1.0,8.0,1.0,1.0,25.0,300.0,66800.0,8900.0,138900.0,77.238,2011,28.764576173984945,345.17491408781933,76858.94753688776,159815.98522266035
2599004,2013,4016.0,2.0,0.0,58.0,1.0,0.0,2599.0,1.0,1.0,1.0,8.0,1.0,1.0,50.0,3350.0,53050.0,130000.0,140000.0,26.261,2011,57.52915234796989,3854.453207313983,61038.43064119606,161081.6265743157
2599031,2013,4494.0,27.0,0.0,36.0,1.0,0.0,2599.0,1.0,3.0,1.0,8.0,5.0,0.0,0.0,0.0,150800.0,137000.0,189000.0,18.129,2011,0.0,0.0,173507.9234814772,217460.19587532617
2603007,2013,3322.0,37.0,1.0,45.0,1.0,2.0,2603.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,3000.0,106000.0,4000.0,120000.0,16.193,2011,0.0,3451.7491408781934,121961.80297769616,138069.96563512774
2603171,2013,2121.0,9.0,1.0,54.0,1.0,0.0,2603.0,1.0,2.0,1.0,8.0,1.0,1.0,1000.0,2260.0,78600.0,76800.0,112800.0,17.637,2011,1150.5830469593977,2600.317686128239,90435.82749100866,129785.76769702007
2610004,2013,1662.0,4.0,0.0,50.0,1.0,2.0,2610.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,1500.0,68111.0,163000.0,348000.0,30.401,2011,0.0,1725.8745704390967,78367.36191145155,400402.9003418705
2611003,2013,2891.0,4.0,0.0,61.0,1.0,0.0,2611.0,1.0,3.0,3.0,8.0,1.0,1.0,260.0,4431.0,63823.0,16000.0,141000.0,31.723,2011,299.15159220944344,5098.233481077092,73433.66180608964,162232.2096212751
2611033,2013,3003.0,4.0,0.0,35.0,1.0,1.0,2611.0,5.0,3.0,1.0,8.0,5.0,0.0,0.0,0.0,90000.0,-15000.0,-7000.0,24.729,2011,0.0,0.0,103552.4742263458,-8054.081328715784
2611177,2013,7595.0,4.0,0.0,40.0,1.0,6.0,2611.0,1.0,3.0,1.0,8.0,1.0,1.0,10.0,830.0,35600.0,-7500.0,3500.0,11.929,2011,11.505830469593977,954.9839289763001,40960.75647175456,4027.040664357892
2614030,2013,5046.0,46.0,0.0,40.0,1.0,3.0,2614.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,2093.0,80806.0,981100.0,1242100.0,17.882,2011,0.0,2408.17031728602,92974.0136926011,1429139.202628268
2615006,2013,836.0,46.0,0.0,61.0,1.0,0.0,2615.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,6700.0,66001.0,82000.0,372000.0,32.851,2011,0.0,7708.906414627966,75939.63168236721,428016.893468896
2615022,2013,631.0,46.0,0.0,66.0,1.0,0.0,2615.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,6000.0,53480.0,1798000.0,1990000.0,29.932,2011,0.0,6903.498281756387,61533.1813513886,2289660.2634492014
2615031,2013,2660.0,46.0,0.0,42.0,1.0,3.0,2615.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,150.0,57531.0,58000.0,168000.0,16.122,2011,0.0,172.58745704390967,66194.19327462111,193297.95188917886
2615032,2013,2518.0,46.0,0.0,38.0,1.0,2.0,2615.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,1300.0,42350.0,-40000.0,68000.0,18.398,2011,0.0,1495.7579610472173,48727.1920387305,78239.64719323906
2615036,2013,5291.0,46.0,1.0,36.0,1.0,3.0,2615.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,2500.0,155000.0,90000.0,235000.0,13.365,2011,0.0,2876.4576173984947,178340.37227870667,270387.0160354585
2615037,2013,1793.0,46.0,0.0,36.0,1.0,2.0,2615.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,3300.0,34900.0,882000.0,1042000.0,18.538,2011,0.0,3796.9240549660126,40155.34833888298,1198907.5349316925
2615176,2013,1245.0,46.0,0.0,59.0,1.0,0.0,2615.0,1.0,2.0,1.0,8.0,1.0,1.0,100.0,1625.0,89313.0,3195747.0,3178747.0,31.483,2011,115.05830469593978,1869.6974513090213,102762.0236730847,3657412.408773045
2615188,2013,4811.0,4.0,0.0,33.0,1.0,4.0,2615.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,500.0,77900.0,-1991000.0,-1841000.0,16.929,2011,0.0,575.2915234796989,89630.4193581371,-2118223.389452251
2618170,2013,2540.0,46.0,0.0,47.0,1.0,2.0,2618.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,1400.0,87200.0,72000.0,371000.0,29.618,2011,0.0,1610.816265743157,100330.8416948595,426866.31042193656
2618171,2013,4678.0,46.0,0.0,51.0,1.0,7.0,2618.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,21500.0,305500.0,1290000.0,1430000.0,29.288,2011,0.0,24737.535509627054,351503.1208460961,1645333.7571519387
2618172,2013,5348.0,46.0,0.0,44.0,1.0,4.0,2618.0,1.0,3.0,1.0,8.0,1.0,1.0,30.0,1690.0,69780.0,31000.0,31000.0,31.062,2011,34.517491408781936,1944.4853493613823,80287.68501682678,35668.074455741335
2621003,2013,2017.0,20.0,0.0,59.0,1.0,0.0,2621.0,4.0,3.0,1.0,8.0,5.0,0.0,0.0,0.0,43000.0,1200.0,241200.0,53.609,2011,0.0,0.0,49475.07101925411,277520.63092660677
2621171,2013,4078.0,37.0,1.0,66.0,1.0,2.0,2621.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,3650.0,100200.0,491000.0,706000.0,29.016,2011,0.0,4199.628121401802,115288.42130533166,812311.6311533347
2628004,2013,1759.0,20.0,1.0,54.0,1.0,0.0,2628.0,4.0,3.0,1.0,0.0,1.0,5.0,0.0,1600.0,282000.0,1620000.0,1900000.0,52.415,2011,0.0,1840.9328751350365,324464.4192425502,2186107.7892228556
2628170,2013,5307.0,29.0,1.0,57.0,1.0,0.0,2628.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1525.0,279578.0,-118500.0,-74500.0,34.625,2011,115.05830469593978,1754.6391466130817,321677.7071028146,-85718.43699847514
2628173,2013,6613.0,20.0,0.0,43.0,1.0,3.0,2628.0,1.0,1.0,1.0,8.0,1.0,1.0,200.0,430.0,160700.0,154000.0,504000.0,38.849,2011,230.11660939187956,494.7507101925411,184898.6956463752,579893.8556675365
2632003,2013,6443.0,37.0,0.0,66.0,1.0,0.0,2632.0,1.0,5.0,1.0,8.0,1.0,1.0,60.0,1235.0,28654.0,2200.0,52200.0,39.357,2011,69.03498281756387,1420.9700629948563,32968.80662757459,60060.43505128057
2632004,2013,5072.0,37.0,0.0,61.0,2.0,0.0,2632.0,2.0,4.0,1.0,8.0,1.0,5.0,0.0,500.0,65003.0,70000.0,120000.0,78.925,2011,0.0,575.2915234796989,74791.34980150174,138069.96563512774
2632033,2013,4089.0,37.0,1.0,34.0,1.0,0.0,2632.0,2.0,2.0,1.0,8.0,1.0,5.0,0.0,60.0,77000.0,32300.0,32300.0,17.369,2011,0.0,69.03498281756387,88594.89461587364,37163.83241678855
2633021,2013,2199.0,37.0,0.0,65.0,1.0,0.0,2633.0,4.0,3.0,1.0,8.0,5.0,0.0,0.0,0.0,27003.0,93000.0,153000.0,78.077,2011,0.0,0.0,31069.194017044618,176039.20618478788
2635175,2013,1786.0,10.0,0.0,56.0,1.0,1.0,2635.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,1515.0,89640.0,144200.0,304200.0,31.746,2011,0.0,1743.1333161434877,103138.26432944043,350007.3628850488
2640003,2013,6538.0,32.0,0.0,58.0,1.0,0.0,2640.0,2.0,2.0,1.0,0.0,1.0,5.0,0.0,1300.0,15800.0,360.0,360.0,61.546,2011,0.0,1495.7579610472173,18179.212141958487,414.20989690538323
2644030,2013,1897.0,19.0,0.0,43.0,1.0,0.0,2644.0,2.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,34300.0,-1000.0,-1000.0,82.047,2011,0.0,0.0,39464.998510707344,-1150.5830469593977
2645003,2013,4425.0,19.0,0.0,47.0,1.0,0.0,2645.0,1.0,3.0,1.0,0.0,1.0,5.0,0.0,130.0,109300.0,22000.0,37000.0,18.996,2011,0.0,149.57579610472172,125758.72703266218,42571.57273749772
2646004,2013,6832.0,19.0,0.0,63.0,1.0,0.0,2646.0,2.0,4.0,2.0,8.0,5.0,0.0,0.0,0.0,46800.0,0.0,0.0,86.21,2011,0.0,0.0,53847.286597699815,0.0
2646173,2013,5794.0,19.0,0.0,36.0,1.0,3.0,2646.0,1.0,1.0,2.0,0.0,1.0,5.0,0.0,30000.0,213000.0,-28000.0,42000.0,16.095,2011,0.0,34517.491408781934,245074.18900235172,48324.487972294715
2649177,2013,4837.0,29.0,0.0,66.0,1.0,1.0,2649.0,1.0,3.0,1.0,1.0,1.0,1.0,250.0,1700.0,91026.0,17500.0,381500.0,24.277,2011,287.64576173984943,1955.9911798309763,104732.97243252615,438947.43241501023
2653172,2013,2143.0,37.0,0.0,51.0,1.0,2.0,2653.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,1200.0,46812.0,16500.0,74400.0,36.026,2011,0.0,1380.6996563512773,53861.09359426334,85603.3786937792
2656005,2013,4595.0,20.0,0.0,62.0,1.0,0.0,2656.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,3550.0,189100.0,1215000.0,1467000.0,41.298,2011,57.52915234796989,4084.569816705862,217575.2541800221,1687905.3298894365
2657021,2013,6652.0,37.0,0.0,65.0,1.0,0.0,2657.0,1.0,4.0,1.0,8.0,1.0,1.0,50.0,1380.0,47076.0,424000.0,494000.0,22.7,2011,57.52915234796989,1587.8046048039691,54164.84751866061,568388.0251979425
2660003,2013,7963.0,3.0,0.0,56.0,1.0,1.0,2660.0,1.0,4.0,1.0,8.0,1.0,5.0,0.0,650.0,75200.0,42000.0,192000.0,27.227,2011,0.0,747.8789805236087,86523.84513134672,220911.94501620438
2661005,2013,1194.0,3.0,0.0,55.0,1.0,0.0,2661.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,600.0,61800.0,49000.0,84000.0,22.835,2011,0.0,690.3498281756387,71106.03230209078,96648.97594458943
2661021,2013,1577.0,3.0,0.0,64.0,1.0,0.0,2661.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,1300.0,22372.0,8500.0,-6500.0,19.541,2011,0.0,1495.7579610472173,25740.84392657565,-7478.789805236085
2661033,2013,2056.0,3.0,1.0,37.0,1.0,3.0,2661.0,1.0,3.0,1.0,8.0,1.0,1.0,200.0,200.0,57618.0,10000.0,310000.0,6.687,2011,230.11660939187956,230.11660939187956,66294.29399970658,356680.74455741333
2661190,2013,667.0,3.0,0.0,56.0,1.0,0.0,2661.0,1.0,4.0,1.0,8.0,5.0,0.0,0.0,0.0,28077.0,8700.0,73700.0,23.75,2011,0.0,0.0,32304.920209479013,84797.97056090762
2662003,2013,8242.0,3.0,0.0,64.0,1.0,0.0,2662.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,7550.0,78842.0,320500.0,399500.0,27.541,2011,0.0,8686.902004543454,90714.26858837286,459657.9272602794
2669006,2013,1127.0,4.0,0.0,55.0,1.0,0.0,2669.0,1.0,5.0,2.0,0.0,1.0,5.0,0.0,100.0,15648.0,-44300.0,-44300.0,1.976,2011,0.0,115.05830469593978,18004.323518820656,-50970.828980301325
2672007,2013,965.0,20.0,0.0,49.0,1.0,0.0,2672.0,4.0,3.0,1.0,99.0,5.0,0.0,0.0,0.0,36000.0,-1970.0,-1970.0,68.654,2011,0.0,0.0,41420.98969053833,-2266.648602510014
2673004,2013,6131.0,28.0,0.0,59.0,1.0,0.0,2673.0,1.0,3.0,1.0,1.0,1.0,1.0,100.0,125.0,139540.0,575000.0,859000.0,30.171,2011,115.05830469593978,143.82288086992472,160552.35837271437,988350.8373381227
2674170,2013,4221.0,20.0,0.0,65.0,1.0,0.0,2674.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,4500.0,212000.0,1828000.0,2428000.0,39.153,2011,0.0,5177.623711317291,243923.60595539233,2793615.6380174183
2678022,2013,1405.0,14.0,1.0,67.0,1.0,0.0,2678.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,2905.0,71680.0,155500.0,218500.0,40.459,2011,0.0,3342.443751417051,82473.79280604963,251402.39576062842
2680171,2013,7907.0,34.0,0.0,57.0,1.0,0.0,2680.0,1.0,2.0,1.0,8.0,1.0,1.0,200.0,8600.0,117010.0,34800.0,71800.0,25.642,2011,230.11660939187956,9895.01420385082,134629.72232471913,82611.86277168475
2682003,2013,558.0,34.0,0.0,62.0,2.0,0.0,2682.0,4.0,2.0,1.0,8.0,1.0,5.0,0.0,300.0,53103.0,103100.0,157100.0,56.272,2011,0.0,345.17491408781933,61099.4115426849,180756.5966773214
2688030,2013,3145.0,3.0,0.0,39.0,1.0,1.0,2688.0,2.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,65600.0,15000.0,15000.0,1.848,2011,0.0,0.0,75478.2478805365,17258.745704390967
2688031,2013,3954.0,3.0,0.0,38.0,2.0,3.0,2688.0,1.0,4.0,2.0,8.0,5.0,0.0,0.0,0.0,32300.0,-55500.0,-55500.0,2.425,2011,0.0,0.0,37163.83241678855,-63857.35910624658
2690021,2013,5763.0,12.0,0.0,64.0,1.0,0.0,2690.0,1.0,2.0,1.0,8.0,1.0,1.0,25.0,11221.0,243314.0,5685000.0,5935000.0,29.852,2011,28.764576173984945,12910.692369931403,279952.9634878789,6828710.383704025
2692004,2013,139.0,37.0,0.0,60.0,1.0,0.0,2692.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,200.0,70016.0,16000.0,90000.0,36.199,2011,0.0,230.11660939187956,80559.22261590921,103552.4742263458
2697001,2013,539.0,37.0,0.0,66.0,1.0,0.0,2697.0,1.0,3.0,1.0,1.0,1.0,1.0,50.0,1670.0,106320.0,449000.0,589000.0,78.09,2011,57.52915234796989,1921.4736884221943,122329.98955272319,677693.4146590853
2701010,2013,533.0,42.0,0.0,49.0,1.0,4.0,2701.0,1.0,3.0,2.0,8.0,5.0,0.0,0.0,0.0,11491.0,-29500.0,-29500.0,49.21,2011,0.0,0.0,13221.349792610441,-33942.19988530224
2701188,2013,575.0,42.0,1.0,34.0,2.0,3.0,2701.0,2.0,5.0,2.0,8.0,5.0,0.0,0.0,0.0,38572.0,1300.0,1300.0,21.806,2011,0.0,0.0,44380.28928731789,1495.7579610472173
2705031,2013,3230.0,34.0,0.0,41.0,1.0,0.0,2705.0,4.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,27500.0,55000.0,80000.0,58.553,2011,0.0,0.0,31641.033791383437,92046.64375675183
2707186,2013,5847.0,26.0,0.0,37.0,1.0,3.0,2707.0,1.0,4.0,3.0,8.0,1.0,5.0,0.0,7540.0,78500.0,85300.0,135300.0,39.299,2011,0.0,8675.39617407386,90320.76918631274,155673.88625360653
2707188,2013,3597.0,25.0,0.0,33.0,1.0,4.0,2707.0,4.0,2.0,3.0,0.0,1.0,5.0,0.0,300.0,43630.0,22000.0,22000.0,27.589,2011,0.0,345.17491408781933,50199.93833883853,25312.82703310675
2712001,2013,1508.0,45.0,0.0,66.0,1.0,0.0,2712.0,1.0,3.0,1.0,1.0,1.0,1.0,400.0,400.0,123240.0,890000.0,1390000.0,54.459,2011,460.2332187837591,460.2332187837591,141797.8547072762,1599310.435273563
2712031,2013,3015.0,45.0,0.0,41.0,1.0,2.0,2712.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,40.0,103100.0,29800.0,134800.0,28.887,2011,0.0,46.02332187837591,118625.11214151392,155098.59473012682
2715003,2013,1774.0,32.0,0.0,49.0,1.0,0.0,2715.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,600.0,63002.0,9200.0,39200.0,23.801,2011,0.0,690.3498281756387,72489.03312453598,45102.855440808395
2717172,2013,4578.0,20.0,1.0,53.0,1.0,0.0,2717.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,830.0,100389.0,65500.0,149500.0,29.333,2011,0.0,954.9839289763001,115505.881501207,172012.16552043
2727022,2013,7102.0,42.0,0.0,64.0,1.0,0.0,2727.0,4.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,24015.0,6500.0,6500.0,63.497,2011,0.0,0.0,27631.251872729936,7478.789805236085
2727032,2013,5583.0,48.0,1.0,35.0,1.0,2.0,2727.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,1035.0,110000.0,32800.0,95800.0,18.16,2011,0.0,1190.8534536029765,126564.13516553375,110225.8558987103
2731005,2013,3079.0,4.0,0.0,46.0,2.0,0.0,2731.0,2.0,3.0,2.0,8.0,1.0,5.0,0.0,650.0,68050.0,49000.0,63000.0,85.422,2011,0.0,747.8789805236087,78297.17634558701,72486.73195844206
2738001,2013,3569.0,37.0,0.0,70.0,1.0,0.0,2738.0,1.0,3.0,1.0,1.0,1.0,1.0,25.0,1125.0,110290.0,391946.0,766946.0,72.204,2011,28.764576173984945,1294.4059278293228,126897.80424915199,882435.0655333223
2738030,2013,1547.0,37.0,0.0,44.0,1.0,2.0,2738.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,400.0,167050.0,81000.0,335000.0,32.634,2011,0.0,460.2332187837591,192204.8979945674,385445.3207313983
2743002,2013,7003.0,37.0,0.0,61.0,2.0,0.0,2743.0,2.0,4.0,1.0,0.0,1.0,5.0,0.0,60.0,15082.0,-12360.0,17640.0,83.351,2011,0.0,69.03498281756387,17353.09351424164,20296.28494836378
2750001,2013,4877.0,37.0,1.0,69.0,1.0,0.0,2750.0,1.0,2.0,1.0,1.0,1.0,1.0,750.0,11345.0,126905.0,366000.0,566000.0,57.596,2011,862.9372852195484,13053.36466775437,146014.74157438238,651230.0045790193
2750030,2013,4215.0,37.0,0.0,37.0,1.0,0.0,2750.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,140.0,138700.0,53000.0,118500.0,41.79,2011,0.0,161.0816265743157,159585.86861326848,136344.09106468863
2752003,2013,3307.0,14.0,0.0,61.0,1.0,0.0,2752.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,2640.0,41867.0,1158000.0,1278000.0,29.824,2011,0.0,3037.5392439728103,48171.4604270491,1470445.1340141105
2752004,2013,2684.0,14.0,0.0,60.0,1.0,0.0,2752.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,400.0,73000.0,90500.0,136500.0,26.561,2011,0.0,460.2332187837591,83992.56242803605,157054.58590995782
2752005,2013,564.0,14.0,0.0,51.0,1.0,0.0,2752.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,900.0,124800.0,450000.0,600000.0,27.639,2011,0.0,1035.5247422634582,143592.76426053286,690349.8281756388
2753003,2013,466.0,3.0,0.0,63.0,1.0,0.0,2753.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,5000.0,103100.0,348000.0,361000.0,27.798,2011,0.0,5752.915234796989,118625.11214151392,415360.4799523426
2753005,2013,1941.0,42.0,0.0,54.0,1.0,0.0,2753.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,3885.0,68600.0,28000.0,58000.0,27.699,2011,0.0,4470.01513743726,78929.99702141469,66733.81672364507
2753030,2013,7216.0,42.0,0.0,36.0,2.0,0.0,2753.0,2.0,3.0,1.0,0.0,1.0,5.0,0.0,300.0,53200.0,17000.0,17000.0,31.631,2011,0.0,345.17491408781933,61211.01809823997,19559.911798309764
2755001,2013,8008.0,42.0,0.0,65.0,1.0,0.0,2755.0,4.0,3.0,1.0,8.0,1.0,5.0,0.0,720.0,54000.0,3000.0,3000.0,42.596,2011,0.0,828.4197938107665,62131.48453580748,3451.7491408781934
2755002,2013,2632.0,3.0,0.0,65.0,2.0,0.0,2755.0,4.0,1.0,1.0,8.0,1.0,5.0,0.0,250.0,77378.0,244000.0,326120.0,21.208,2011,0.0,287.64576173984943,89029.81500762429,375228.1432743988
2755030,2013,1794.0,3.0,0.0,44.0,1.0,1.0,2755.0,1.0,1.0,1.0,8.0,1.0,1.0,1000.0,20400.0,209140.0,230000.0,380000.0,22.25,2011,1150.5830469593977,23471.894157971714,240632.93844108848,437221.5578445711
2755175,2013,2123.0,35.0,0.0,42.0,1.0,2.0,2755.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,750.0,190050.0,-47000.0,-32000.0,21.2,2011,0.0,862.9372852195484,218668.30807463356,-36818.65750270073
2756030,2013,5766.0,3.0,1.0,43.0,2.0,1.0,2756.0,4.0,2.0,1.0,8.0,1.0,5.0,0.0,2200.0,64720.0,373000.0,573000.0,19.017,2011,0.0,2531.282703310675,74465.73479921222,659284.085907735
2764021,2013,1049.0,17.0,0.0,66.0,1.0,0.0,2764.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,500.0,59614.0,36000.0,136000.0,4.969,2011,0.0,575.2915234796989,68590.85776143754,156479.2943864781
2764171,2013,1900.0,17.0,0.0,38.0,1.0,1.0,2764.0,1.0,2.0,1.0,8.0,1.0,1.0,25.0,50.0,72604.0,15100.0,21100.0,2.692,2011,28.764576173984945,57.52915234796989,83536.9315414401,24277.302290843294
2770172,2013,6656.0,37.0,0.0,36.0,1.0,3.0,2770.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,325.0,63016.0,48100.0,48100.0,27.963,2011,0.0,373.93949026180434,72505.14128719342,55343.04455874704
2771007,2013,8310.0,43.0,0.0,55.0,1.0,0.0,2771.0,4.0,3.0,1.0,1.0,1.0,5.0,0.0,1000.0,110400.0,329000.0,329000.0,81.837,2011,0.0,1150.5830469593977,127024.36838431752,378541.82244964194
2771031,2013,7168.0,41.0,0.0,38.0,1.0,2.0,2771.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,1100.0,235026.0,412000.0,762000.0,14.169,2011,0.0,1265.6413516553375,270416.93119467946,876744.2817830611
2773003,2013,1980.0,9.0,0.0,63.0,1.0,0.0,2773.0,2.0,3.0,1.0,8.0,1.0,1.0,100.0,1750.0,91641.0,429000.0,749000.0,63.892,2011,115.05830469593978,2013.520332178946,105440.58100640618,861786.7021725889
2776002,2013,578.0,15.0,0.0,57.0,1.0,0.0,2776.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,2000.0,54510.0,85000.0,92000.0,32.785,2011,0.0,2301.1660939187955,62718.28188975678,105853.64032026459
2776003,2013,989.0,15.0,1.0,52.0,1.0,0.0,2776.0,1.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,18000.0,0.0,0.0,33.832,2011,0.0,0.0,20710.494845269164,0.0
2776174,2013,2101.0,32.0,2.0,32.0,1.0,1.0,2776.0,4.0,2.0,3.0,8.0,5.0,0.0,0.0,0.0,154000.0,36000.0,36000.0,24.275,2011,0.0,0.0,177189.78923174727,41420.98969053833
2781172,2013,2136.0,24.0,0.0,35.0,1.0,3.0,2781.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,250.0,67800.0,10000.0,115000.0,14.16,2011,0.0,287.64576173984943,78009.53058384717,132317.05040033074
2782003,2013,2343.0,34.0,0.0,61.0,2.0,0.0,2782.0,4.0,3.0,1.0,8.0,1.0,1.0,100.0,2553.0,63771.0,5200.0,46200.0,60.948,2011,115.05830469593978,2937.4385188873425,73373.83148764777,53156.93676952418
2782004,2013,5053.0,50.0,0.0,58.0,1.0,0.0,2782.0,1.0,3.0,1.0,8.0,1.0,1.0,150.0,650.0,233100.0,602000.0,837000.0,18.68,2011,172.58745704390967,747.8789805236087,268200.90824623563,963038.010305016
2782173,2013,1563.0,50.0,0.0,33.0,1.0,0.0,2782.0,2.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,137230.0,167000.0,227000.0,10.081,2011,0.0,0.0,157894.51153423815,261182.3516597833
2786006,2013,3042.0,9.0,1.0,54.0,2.0,4.0,2786.0,4.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,17245.0,57.0,57.0,38.369,2011,0.0,0.0,19841.804644814812,65.58323367668568
2786030,2013,8532.0,10.0,0.0,41.0,1.0,0.0,2786.0,1.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,60578.0,5000.0,5000.0,55.836,2011,0.0,0.0,69700.01981870641,5752.915234796989
2800003,2013,4744.0,14.0,0.0,58.0,1.0,0.0,2800.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,1000.0,53050.0,26000.0,226000.0,25.553,2011,0.0,1150.5830469593977,61038.43064119606,260031.7686128239
2800004,2013,1182.0,14.0,0.0,57.0,1.0,0.0,2800.0,1.0,2.0,1.0,1.0,1.0,1.0,200.0,245.0,112152.0,47800.0,186600.0,28.041,2011,230.11660939187956,281.89284650505243,129040.18988259038,214698.7965626236
2800033,2013,3590.0,14.0,0.0,32.0,1.0,3.0,2800.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,1000.0,98000.0,23000.0,41000.0,11.449,2011,0.0,1150.5830469593977,112757.13860202098,47173.904925335315
2801004,2013,1083.0,12.0,1.0,60.0,1.0,1.0,2801.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,750.0,288800.0,1028500.0,1178500.0,29.06,2011,0.0,862.9372852195484,332288.3839618741,1355962.1208416505
