individual_id,YEAR,family_interview_id,psid_state_of_residence_code,family_composition_change,age,sex,number_of_children_in_fu,1968_family_identifier,marital_status,health_status,race,religion,wtr_donated,wtr_donated_to_health_org,amt_of_health_donations,total_donation_amt,total_family_income,wealth_wo_equity,wealth_with_equity,weight,year,health_donation_adj,total_donation_adj,family_income_adj,wealth_adj
2263171,2005,267.0,45.0,1.0,30.0,1.0,1.0,2263.0,1.0,3.0,2.0,8.0,1.0,5.0,0.0,3700.0,62656.0,104100.0,161100.0,26.574,2004,0.0,5069.352567496029,85844.69039703546,220722.35097935412
2269021,2005,4781.0,24.0,0.0,59.0,1.0,0.0,2269.0,1.0,2.0,1.0,8.0,1.0,1.0,25.0,1345.0,112500.0,255000.0,397000.0,23.655,2004,34.25238221281101,1842.7781630492323,154135.71995764953,543927.8295394387
2272001,2005,1966.0,42.0,0.0,57.0,1.0,0.0,2272.0,1.0,3.0,2.0,8.0,1.0,5.0,0.0,450.0,19000.0,10000.0,30000.0,4.284,2004,0.0,616.5428798305982,26031.810481736367,41102.85865537321
2272003,2005,1882.0,42.0,0.0,38.0,2.0,1.0,2272.0,4.0,2.0,2.0,8.0,1.0,5.0,0.0,1100.0,33600.0,5000.0,5000.0,2.411,2004,0.0,1507.1048173636843,46035.201694018,6850.4764425622025
2273003,2005,4973.0,36.0,1.0,54.0,1.0,0.0,2273.0,4.0,2.0,1.0,0.0,1.0,1.0,200.0,200.0,4000.0,86000.0,86000.0,19.763,2004,274.01905770248806,274.01905770248806,5480.381154049761,117828.19481206988
2277005,2005,146.0,34.0,0.0,41.0,1.0,3.0,2277.0,1.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,26616.0,3200.0,3200.0,26.144,2004,0.0,0.0,36466.45619904711,4384.304923239809
2277178,2005,4366.0,34.0,1.0,44.0,1.0,2.0,2277.0,1.0,1.0,1.0,8.0,1.0,1.0,50.0,2150.0,81000.0,100000.0,155000.0,25.865,2004,68.50476442562201,2945.7048703017463,110977.71836950767,212364.76971942827
2278030,2005,4704.0,34.0,0.0,35.0,1.0,2.0,2278.0,1.0,2.0,1.0,8.0,1.0,1.0,30.0,230.0,67300.0,36500.0,43500.0,10.471,2004,41.102858655373204,315.12191635786127,92207.41291688722,59599.14505029116
2278031,2005,5256.0,34.0,0.0,33.0,1.0,2.0,2278.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,2000.0,84000.0,35500.0,106500.0,7.47,2004,0.0,2740.1905770248804,115088.004235045,145915.14822657488
2278033,2005,7056.0,34.0,1.0,30.0,1.0,1.0,2278.0,1.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,37004.0,3800.0,15800.0,15.46,2004,0.0,0.0,50699.00605611434,21647.505558496556
2278037,2005,4635.0,34.0,0.0,36.0,1.0,2.0,2278.0,1.0,2.0,1.0,8.0,5.0,5.0,0.0,0.0,57000.0,7500.0,7500.0,20.421,2004,0.0,0.0,78095.43144520909,10275.714663843302
2280003,2005,6153.0,4.0,1.0,48.0,1.0,2.0,2280.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,11300.0,136000.0,531000.0,996000.0,24.537,2004,0.0,15482.076760190575,186332.9592376919,1364614.9073583905
2280004,2005,2769.0,46.0,1.0,47.0,1.0,4.0,2280.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,16500.0,95000.0,62000.0,157000.0,25.05,2004,0.0,22606.57226045527,130159.05240868182,215104.96029645315
2280005,2005,2978.0,43.0,0.0,45.0,2.0,0.0,2280.0,2.0,2.0,1.0,8.0,1.0,5.0,0.0,1700.0,114000.0,1220000.0,1382000.0,25.958,2004,0.0,2329.1619904711483,156190.86289041818,1893471.6887241926
2280177,2005,2543.0,43.0,1.0,38.0,1.0,2.0,2280.0,1.0,2.0,1.0,8.0,1.0,1.0,320.0,1520.0,63100.0,-139800.0,-105800.0,12.771,2004,438.4304923239809,2082.544838538909,86453.01270513498,-144956.08152461617
2282003,2005,4301.0,36.0,0.0,46.0,1.0,2.0,2282.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,1450.0,105800.0,2086000.0,2226000.0,23.913,2004,0.0,1986.6381683430384,144956.08152461617,3049832.1122286925
2282004,2005,2489.0,36.0,0.0,44.0,2.0,1.0,2282.0,4.0,3.0,1.0,10.0,1.0,5.0,0.0,100.0,14630.0,20500.0,20500.0,25.458,2004,0.0,137.00952885124403,20044.494070937002,28086.953414505027
2282005,2005,981.0,36.0,0.0,43.0,2.0,0.0,2282.0,2.0,1.0,1.0,0.0,1.0,5.0,0.0,200.0,20100.0,30000.0,170000.0,49.812,2004,0.0,274.01905770248806,27538.915299100052,232916.19904711487
2285004,2005,3776.0,2.0,0.0,52.0,1.0,3.0,2285.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,2500.0,143000.0,975000.0,1475000.0,23.603,2004,0.0,3425.2382212811012,195923.626257279,2020890.5505558492
2285006,2005,3485.0,2.0,0.0,55.0,2.0,1.0,2285.0,3.0,3.0,1.0,8.0,1.0,5.0,0.0,2550.0,86300.0,456000.0,746000.0,38.164,2004,0.0,3493.7429857067227,118239.2233986236,1022091.0852302804
2292030,2005,7629.0,13.0,1.0,33.0,1.0,3.0,2292.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,175.0,33000.0,0.0,0.0,25.055,2004,0.0,239.76667548967706,45213.14452091054,0.0
2297004,2005,2323.0,13.0,0.0,50.0,2.0,0.0,2297.0,4.0,2.0,1.0,8.0,1.0,1.0,50.0,1825.0,57810.0,1200.0,93200.0,43.622,2004,68.50476442562201,2500.4239015352036,79205.20862890418,127692.88088935944
2297030,2005,2810.0,13.0,0.0,34.0,1.0,2.0,2297.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,4400.0,33700.0,54500.0,64500.0,13.545,2004,0.0,6028.419269454737,46172.211222869235,88371.1461090524
2297170,2005,1811.0,13.0,0.0,57.0,1.0,0.0,2297.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,7000.0,133200.0,700000.0,805000.0,26.087,2004,0.0,9590.667019587081,182496.69242985704,1102926.7072525143
2299005,2005,5368.0,40.0,0.0,52.0,1.0,1.0,2299.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,200.0,65230.0,83000.0,193000.0,25.112,2004,0.0,274.01905770248806,89371.31566966648,264428.39068290096
2300001,2005,2911.0,40.0,0.0,67.0,1.0,0.0,2300.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,5850.0,134600.0,815000.0,1195000.0,23.289,2004,0.0,8015.0574377977755,184414.82583377443,1637263.8697723662
2302007,2005,5988.0,3.0,1.0,49.0,1.0,0.0,2302.0,1.0,4.0,1.0,8.0,5.0,5.0,0.0,0.0,75000.0,20100.0,57100.0,13.919,2004,0.0,0.0,102757.14663843303,78232.44097406034
2302009,2005,5303.0,3.0,0.0,44.0,1.0,0.0,2302.0,1.0,3.0,1.0,8.0,5.0,5.0,0.0,0.0,36000.0,10000.0,10000.0,20.246,2004,0.0,0.0,49323.43038644786,13700.952885124405
2302010,2005,4521.0,3.0,0.0,42.0,1.0,1.0,2302.0,1.0,3.0,1.0,8.0,5.0,5.0,0.0,0.0,38034.0,13300.0,13300.0,11.186,2004,0.0,0.0,52110.204203282156,18222.267337215457
2302039,2005,5384.0,3.0,0.0,26.0,1.0,0.0,2302.0,1.0,3.0,1.0,8.0,5.0,5.0,0.0,0.0,23084.0,3000.0,3000.0,8.842,2004,0.0,0.0,31627.279640021174,4110.28586553732
2302041,2005,4847.0,3.0,0.0,25.0,1.0,0.0,2302.0,4.0,2.0,1.0,8.0,5.0,5.0,0.0,0.0,16000.0,500.0,500.0,17.975,2004,0.0,0.0,21921.524616199044,685.0476442562201
2302174,2005,4755.0,3.0,0.0,52.0,1.0,0.0,2302.0,4.0,2.0,1.0,99.0,5.0,5.0,0.0,0.0,37000.0,101800.0,101800.0,25.038,2004,0.0,0.0,50693.52567496029,139475.70037056642
2308001,2005,4600.0,32.0,0.0,58.0,1.0,0.0,2308.0,1.0,3.0,1.0,1.0,1.0,1.0,200.0,2250.0,172200.0,655000.0,1033000.0,22.633,2004,274.01905770248806,3082.714399152991,235930.4086818422,1415308.4330333509
2311170,2005,3930.0,31.0,0.0,51.0,1.0,1.0,2311.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,3150.0,201450.0,84000.0,135000.0,26.74,2004,0.0,4315.800158814187,276005.6958708311,184962.86394917945
2312021,2005,5179.0,48.0,0.0,58.0,1.0,0.0,2312.0,1.0,3.0,1.0,0.0,1.0,5.0,0.0,250.0,85568.0,57000.0,190000.0,29.113,2004,0.0,342.52382212811006,117236.31364743249,260318.10481736364
2312031,2005,7369.0,12.0,0.0,29.0,1.0,0.0,2312.0,1.0,1.0,1.0,0.0,1.0,1.0,600.0,600.0,110300.0,-91000.0,-91000.0,17.889,2004,822.0571731074641,822.0571731074641,151121.51032292217,-124678.67125463206
2321003,2005,7795.0,45.0,0.0,49.0,1.0,0.0,2321.0,4.0,5.0,1.0,8.0,5.0,5.0,0.0,0.0,15742.0,-3000.0,-3000.0,24.074,2004,0.0,0.0,21568.040031762834,-4110.28586553732
2327030,2005,5754.0,23.0,0.0,33.0,1.0,0.0,2327.0,2.0,1.0,2.0,8.0,5.0,5.0,0.0,0.0,35000.0,6600.0,6600.0,31.694,2004,0.0,0.0,47953.335097935415,9042.628904182106
2327031,2005,5038.0,23.0,2.0,31.0,1.0,0.0,2327.0,5.0,5.0,2.0,8.0,5.0,5.0,0.0,0.0,33000.0,5000.0,5000.0,28.015,2004,0.0,0.0,45213.14452091054,6850.4764425622025
2330003,2005,1314.0,39.0,1.0,41.0,1.0,2.0,2330.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,5598.0,118000.0,220500.0,280500.0,26.143,2004,0.0,7669.793425092641,161671.24404446795,384311.7284277395
2330030,2005,838.0,4.0,0.0,36.0,2.0,2.0,2330.0,4.0,3.0,1.0,8.0,5.0,5.0,0.0,0.0,41800.0,700.0,700.0,38.156,2004,0.0,0.0,57269.983059820006,959.0667019587082
2334004,2005,6578.0,48.0,0.0,54.0,1.0,0.0,2334.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,2200.0,91276.0,21000.0,131000.0,23.91,2004,0.0,3014.2096347273687,125056.8175542615,179482.4827951297
2334173,2005,4214.0,48.0,0.0,36.0,1.0,0.0,2334.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,350.0,116000.0,61000.0,121000.0,12.379,2004,0.0,479.5333509793541,158931.05346744307,165781.52991000528
2335003,2005,5869.0,3.0,0.0,40.0,1.0,0.0,2335.0,1.0,5.0,1.0,8.0,1.0,5.0,0.0,150.0,54400.0,11000.0,34000.0,24.288,2004,0.0,205.51429327686603,74533.18369507675,46583.23980942297
2336170,2005,2119.0,37.0,1.0,58.0,1.0,0.0,2336.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,1300.0,165800.0,721000.0,901000.0,26.564,2004,0.0,1781.1238750661726,227161.7988353626,1234455.8549497086
2336171,2005,3077.0,31.0,1.0,41.0,1.0,2.0,2336.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,600.0,118622.0,43500.0,120870.0,14.397,2004,0.0,822.0571731074641,162523.4433139227,165603.41752249864
2338001,2005,645.0,25.0,0.0,66.0,1.0,0.0,2338.0,1.0,2.0,1.0,8.0,1.0,1.0,100.0,13600.0,92000.0,1712000.0,2112000.0,48.431,2004,137.00952885124403,18633.295923769187,126048.76654314449,2893641.2493382744
2341004,2005,1798.0,4.0,1.0,44.0,1.0,0.0,2341.0,1.0,2.0,1.0,8.0,5.0,5.0,0.0,0.0,74300.0,106500.0,156500.0,27.186,2004,0.0,0.0,101798.0799364743,214419.91265219692
2341005,2005,2329.0,4.0,0.0,42.0,1.0,1.0,2341.0,1.0,2.0,1.0,8.0,5.0,5.0,0.0,0.0,147000.0,279500.0,564500.0,27.31,2004,0.0,0.0,201404.00741132873,773418.7903652726
2352003,2005,3099.0,21.0,0.0,45.0,1.0,3.0,2352.0,1.0,1.0,1.0,8.0,1.0,1.0,100.0,1120.0,124612.0,44000.0,149000.0,24.803,2004,137.00952885124403,1534.506723133933,170730.3140921122,204144.1979883536
2353003,2005,2770.0,21.0,1.0,51.0,1.0,2.0,2353.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,800.0,109000.0,296000.0,496000.0,23.309,2004,0.0,1096.0762308099522,149340.38644785597,679567.2631021703
2353004,2005,2425.0,21.0,0.0,47.0,1.0,0.0,2353.0,1.0,2.0,1.0,8.0,1.0,1.0,100.0,1000.0,100422.0,183200.0,469200.0,27.734,2004,137.00952885124403,1370.0952885124402,137587.7090629963,642848.709370037
2353005,2005,2935.0,21.0,1.0,45.0,1.0,3.0,2353.0,1.0,3.0,1.0,8.0,1.0,1.0,500.0,8200.0,176500.0,344000.0,599000.0,24.652,2004,685.0476442562201,11234.78136580201,241821.81842244568,820687.0778189518
2355002,2005,1196.0,9.0,0.0,44.0,1.0,0.0,2355.0,2.0,3.0,1.0,8.0,1.0,5.0,0.0,200.0,37500.0,32000.0,72000.0,50.508,2004,0.0,274.01905770248806,51378.57331921651,98646.86077289571
2373003,2005,37.0,21.0,0.0,55.0,2.0,0.0,2373.0,4.0,2.0,1.0,1.0,1.0,5.0,0.0,170.0,36500.0,181500.0,181500.0,54.804,2004,0.0,232.91619904711484,50008.47803070408,248672.2948650079
2373030,2005,3918.0,21.0,0.0,28.0,1.0,1.0,2373.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,750.0,94000.0,33500.0,67500.0,16.318,2004,0.0,1027.57146638433,128788.95712016938,92481.43197458972
2377175,2005,5538.0,13.0,1.0,48.0,1.0,2.0,2377.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,2555.0,35600.0,24000.0,154000.0,35.621,2004,0.0,3500.593462149285,48775.392271042874,210994.67443091582
2379172,2005,2480.0,3.0,0.0,39.0,1.0,1.0,2379.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,2400.0,118000.0,48000.0,88000.0,23.345,2004,0.0,3288.2286924298564,161671.24404446795,120568.38538909474
2380030,2005,7362.0,3.0,0.0,27.0,1.0,0.0,2380.0,2.0,1.0,1.0,8.0,1.0,1.0,200.0,200.0,57800.0,-33400.0,-33400.0,24.446,2004,274.01905770248806,274.01905770248806,79191.50767601904,-45761.182636315505
2383005,2005,5246.0,3.0,0.0,39.0,1.0,3.0,2383.0,1.0,2.0,1.0,8.0,5.0,5.0,0.0,0.0,64000.0,17850.0,42850.0,10.251,2004,0.0,0.0,87686.09846479617,58708.58311275807
2391030,2005,1711.0,45.0,0.0,29.0,1.0,2.0,2391.0,1.0,3.0,1.0,0.0,5.0,5.0,0.0,0.0,55845.0,-3500.0,-7500.0,11.223,2004,0.0,0.0,76512.97138697722,-10275.714663843302
2392002,2005,6048.0,45.0,1.0,61.0,2.0,1.0,2392.0,3.0,3.0,1.0,8.0,1.0,5.0,0.0,1780.0,23031.0,4100.0,18100.0,26.279,2004,0.0,2438.7696135521437,31554.664589730015,24798.72472207517
2392005,2005,6689.0,45.0,1.0,38.0,1.0,4.0,2392.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,10000.0,321421.0,1013000.0,1053593.0,19.59,2004,0.0,13700.952885124405,440377.39772895706,1443522.8053096875
2397021,2005,3232.0,20.0,0.0,57.0,1.0,0.0,2397.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,250.0,130100.0,601800.0,1455800.0,28.497,2004,137.00952885124403,342.52382212811006,178249.39703546846,1994584.7210164105
2409030,2005,5560.0,34.0,1.0,28.0,1.0,1.0,2409.0,1.0,2.0,1.0,0.0,1.0,1.0,100.0,100.0,70016.0,-12500.0,-1500.0,12.812,2004,137.00952885124403,137.00952885124403,95928.59172048702,-2055.14293276866
2410171,2005,5823.0,34.0,0.0,35.0,1.0,2.0,2410.0,1.0,2.0,1.0,8.0,5.0,5.0,0.0,0.0,23040.0,4000.0,38000.0,27.32,2004,0.0,0.0,31566.995447326623,52063.620963472735
2412170,2005,5843.0,34.0,1.0,38.0,1.0,2.0,2412.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,300.0,35300.0,3300.0,15300.0,22.395,2004,0.0,411.02858655373205,48364.36368448914,20962.457914240338
2416003,2005,4237.0,37.0,2.0,51.0,1.0,0.0,2416.0,5.0,2.0,1.0,1.0,5.0,5.0,0.0,0.0,70000.0,159000.0,159000.0,45.301,2004,0.0,0.0,95906.67019587083,217845.15087347804
2416004,2005,4801.0,37.0,0.0,50.0,1.0,0.0,2416.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,400.0,70100.0,136000.0,293000.0,26.135,2004,0.0,548.0381154049761,96043.67972472207,401437.91953414504
2417003,2005,2204.0,10.0,0.0,46.0,2.0,0.0,2417.0,4.0,3.0,1.0,1.0,1.0,5.0,0.0,2685.0,59060.0,17000.0,41000.0,56.284,2004,0.0,3678.705849655902,80917.82773954472,56173.906829010055
2418003,2005,5370.0,37.0,0.0,51.0,2.0,0.0,2418.0,4.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,37808.0,2800.0,2800.0,38.727,2004,0.0,0.0,51800.56266807834,3836.266807834833
2418005,2005,5568.0,37.0,0.0,42.0,1.0,1.0,2418.0,1.0,2.0,1.0,1.0,1.0,1.0,100.0,3100.0,191138.0,183500.0,353500.0,27.724,2004,137.00952885124403,4247.295394388565,261877.27325569082,484328.6844891476
2422004,2005,1546.0,4.0,0.0,51.0,1.0,0.0,2422.0,1.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,387400.0,402560.0,657560.0,22.509,2004,0.0,0.0,530774.9147697194,900919.8579142403
2422178,2005,4796.0,37.0,1.0,31.0,1.0,2.0,2422.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,6500.0,52000.0,-11000.0,77000.0,16.443,2004,0.0,8905.619375330862,71244.9550026469,105497.33721545791
2425002,2005,4825.0,37.0,0.0,56.0,2.0,0.0,2425.0,4.0,3.0,1.0,1.0,1.0,1.0,30.0,190.0,10100.0,200000.0,319000.0,65.689,2004,41.102858655373204,260.31810481736363,13837.962413975647,437060.3970354685
2425030,2005,5811.0,37.0,0.0,35.0,2.0,0.0,2425.0,2.0,2.0,1.0,1.0,1.0,5.0,0.0,90.0,48020.0,-186000.0,-186000.0,68.45,2004,0.0,123.30857596611962,65791.97575436738,-254837.72366331387
2425171,2005,5068.0,37.0,1.0,45.0,1.0,2.0,2425.0,1.0,2.0,1.0,8.0,1.0,1.0,50.0,230.0,88200.0,172000.0,207000.0,29.513,2004,68.50476442562201,315.12191635786127,120842.40444679724,283609.7247220751
2432030,2005,1852.0,15.0,1.0,35.0,1.0,0.0,2432.0,4.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,18000.0,0.0,0.0,26.165,2004,0.0,0.0,24661.71519322393,0.0
2432032,2005,1054.0,2.0,0.0,32.0,1.0,1.0,2432.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,500.0,50700.0,1476.0,1476.0,17.531,2004,0.0,685.0476442562201,69463.83112758072,2022.2606458443618
2432035,2005,698.0,2.0,0.0,28.0,2.0,5.0,2432.0,2.0,2.0,1.0,1.0,5.0,5.0,0.0,0.0,19000.0,0.0,0.0,32.023,2004,0.0,0.0,26031.810481736367,0.0
2432191,2005,1315.0,14.0,1.0,28.0,1.0,5.0,2432.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,70.0,41809.0,-3700.0,-3700.0,17.864,2004,0.0,95.90667019587082,57282.31391741662,-5069.352567496029
2434002,2005,2062.0,9.0,0.0,58.0,2.0,4.0,2434.0,3.0,3.0,1.0,8.0,1.0,5.0,0.0,1000.0,69790.0,-13700.0,3300.0,16.214,2004,0.0,1370.0952885124402,95618.9501852832,4521.314452091053
2441004,2005,6690.0,34.0,2.0,39.0,1.0,1.0,2441.0,4.0,2.0,3.0,8.0,5.0,5.0,0.0,0.0,32294.0,-13600.0,-13600.0,21.97,2004,0.0,0.0,44245.857247220745,-18633.295923769187
2441173,2005,2325.0,34.0,1.0,41.0,1.0,0.0,2441.0,1.0,1.0,2.0,0.0,1.0,5.0,0.0,8000.0,100548.0,16600.0,96600.0,14.23,2004,0.0,10960.762308099522,137760.34106934885,132351.20487030174
2443002,2005,871.0,4.0,1.0,43.0,1.0,4.0,2443.0,1.0,4.0,1.0,8.0,1.0,5.0,0.0,16000.0,144936.0,-70000.0,-30000.0,16.467,2004,0.0,21921.524616199044,198576.13073583902,-41102.85865537321
2455005,2005,6335.0,29.0,0.0,42.0,1.0,2.0,2455.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,1800.0,375800.0,370000.0,845000.0,31.094,2004,0.0,2466.1715193223927,514881.8094229751,1157730.518793012
2455170,2005,3869.0,31.0,0.0,60.0,1.0,0.0,2455.0,1.0,4.0,1.0,2.0,1.0,1.0,200.0,2500.0,154200.0,26500.0,515500.0,32.929,2004,274.01905770248806,3425.2382212811012,211268.6934886183,706284.1212281629
2458004,2005,5606.0,31.0,0.0,51.0,1.0,0.0,2458.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,10000.0,67400.0,2100500.0,2100500.0,60.454,2004,0.0,13700.952885124405,92344.42244573847,2877885.153520381
2458030,2005,3116.0,31.0,0.0,31.0,1.0,0.0,2458.0,2.0,2.0,1.0,1.0,1.0,1.0,300.0,1800.0,64100.0,6500.0,6500.0,39.743,2004,411.02858655373205,2466.1715193223927,87823.10799364741,8905.619375330862
2458031,2005,1188.0,31.0,0.0,29.0,1.0,0.0,2458.0,2.0,1.0,1.0,0.0,1.0,5.0,0.0,200.0,58050.0,-30000.0,-30000.0,42.244,2004,0.0,274.01905770248806,79534.03149814716,-41102.85865537321
2458032,2005,2540.0,31.0,0.0,26.0,2.0,0.0,2458.0,2.0,2.0,1.0,1.0,1.0,5.0,0.0,400.0,16250.0,4000.0,4000.0,33.441,2004,0.0,548.0381154049761,22264.048438327158,5480.381154049761
2458170,2005,1710.0,31.0,0.0,55.0,1.0,0.0,2458.0,1.0,1.0,1.0,1.0,1.0,1.0,150.0,3015.0,120500.0,258500.0,591500.0,35.658,2004,205.51429327686603,4130.837294865008,165096.48226574904,810411.3631551085
2461001,2005,1691.0,36.0,1.0,61.0,1.0,0.0,2461.0,1.0,5.0,1.0,1.0,1.0,5.0,0.0,800.0,21656.0,16595.0,206595.0,29.884,2004,0.0,1096.0762308099522,29670.78356802541,283054.8361302276
2461030,2005,3680.0,36.0,0.0,33.0,1.0,3.0,2461.0,1.0,2.0,1.0,1.0,1.0,1.0,200.0,200.0,225100.0,285000.0,585000.0,21.317,2004,274.01905770248806,274.01905770248806,308408.4494441503,801505.7437797777
2461172,2005,1459.0,36.0,0.0,46.0,1.0,1.0,2461.0,1.0,3.0,1.0,0.0,5.0,5.0,0.0,0.0,26500.0,-77400.0,-77400.0,19.375,2004,0.0,0.0,36307.52514557967,-106045.37533086288
2464173,2005,6817.0,34.0,0.0,30.0,1.0,3.0,2464.0,1.0,3.0,1.0,0.0,1.0,5.0,0.0,100.0,111000.0,3450.0,3450.0,18.194,2004,0.0,137.00952885124403,152080.57702488085,4726.8287453679195
2466030,2005,5757.0,32.0,0.0,28.0,1.0,0.0,2466.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,9300.0,94900.0,37400.0,49400.0,15.68,2004,0.0,12741.886183165694,130022.04287983058,67682.70725251455
2469003,2005,1563.0,3.0,0.0,52.0,1.0,0.0,2469.0,1.0,1.0,1.0,8.0,1.0,1.0,100.0,1750.0,91750.0,205000.0,322000.0,23.169,2004,137.00952885124403,2397.6667548967703,125706.24272101639,441170.6829010058
2469030,2005,1878.0,3.0,0.0,29.0,1.0,1.0,2469.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,500.0,30776.0,34000.0,34000.0,13.412,2004,0.0,685.0476442562201,42166.05259925886,46583.23980942297
2472030,2005,6197.0,31.0,0.0,25.0,1.0,0.0,2472.0,2.0,3.0,2.0,8.0,5.0,5.0,0.0,0.0,5000.0,0.0,0.0,46.678,2004,0.0,0.0,6850.4764425622025,0.0
2473004,2005,7437.0,32.0,0.0,45.0,1.0,2.0,2473.0,1.0,2.0,2.0,8.0,1.0,1.0,50.0,10925.0,134500.0,137000.0,177000.0,3.792,2004,68.50476442562201,14968.291026998411,184277.81630492324,242506.8660667019
2478170,2005,4745.0,9.0,0.0,50.0,1.0,1.0,2478.0,4.0,1.0,1.0,99.0,1.0,1.0,200.0,950.0,185550.0,188000.0,423000.0,25.977,2004,274.01905770248806,1301.5905240868183,254221.1807834833,579550.3070407622
2478175,2005,1407.0,9.0,1.0,48.0,1.0,3.0,2478.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,5480.0,109232.0,59000.0,256000.0,25.547,2004,0.0,7508.122181048172,149658.2485547909,350744.3938591847
2479001,2005,1818.0,42.0,0.0,62.0,1.0,0.0,2479.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,300.0,33304.0,27400.0,90400.0,26.778,2004,0.0,411.02858655373205,45629.653488618314,123856.6140815246
2485171,2005,4640.0,21.0,0.0,47.0,1.0,0.0,2485.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,720.0,80000.0,190700.0,341700.0,24.918,2004,0.0,986.468607728957,109607.62308099524,468161.5600847008
2485176,2005,4234.0,32.0,0.0,42.0,1.0,1.0,2485.0,2.0,4.0,4.0,99.0,5.0,5.0,0.0,0.0,22471.0,14000.0,119000.0,5.514,2004,0.0,0.0,30787.411228163048,163041.3393329804
2487002,2005,4702.0,21.0,1.0,56.0,2.0,0.0,2487.0,4.0,5.0,1.0,8.0,5.0,5.0,0.0,0.0,25120.0,-1150.0,31850.0,63.444,2004,0.0,0.0,34416.793647432496,43637.53493912122
2490001,2005,5798.0,36.0,0.0,58.0,1.0,0.0,2490.0,1.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,50000.0,20300.0,110300.0,53.882,2004,0.0,0.0,68504.76442562201,151121.51032292217
2490030,2005,2702.0,36.0,1.0,35.0,1.0,3.0,2490.0,1.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,62000.0,55800.0,55800.0,23.17,2004,0.0,0.0,84945.90788777129,76451.31709899417
2490173,2005,1109.0,36.0,0.0,29.0,1.0,2.0,2490.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,2600.0,50200.0,500.0,21500.0,27.464,2004,0.0,3562.247750132345,68778.7834833245,29457.04870301747
2492004,2005,1657.0,37.0,0.0,37.0,2.0,0.0,2492.0,2.0,4.0,1.0,1.0,5.0,5.0,0.0,0.0,7092.0,500.0,500.0,63.909,2004,0.0,0.0,9716.715786130228,685.0476442562201
2496172,2005,3350.0,2.0,0.0,41.0,1.0,0.0,2496.0,1.0,1.0,1.0,99.0,1.0,1.0,100.0,425.0,70000.0,24000.0,204000.0,25.227,2004,137.00952885124403,582.2904976177871,95906.67019587083,279499.4388565378
2500030,2005,2412.0,11.0,0.0,29.0,1.0,1.0,2500.0,1.0,2.0,1.0,8.0,5.0,5.0,0.0,0.0,36000.0,150.0,30150.0,15.852,2004,0.0,0.0,49323.43038644786,41308.372948650074
2500031,2005,6799.0,2.0,2.0,28.0,1.0,1.0,2500.0,4.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,23000.0,0.0,0.0,11.898,2004,0.0,0.0,31512.191635786123,0.0
2502004,2005,2434.0,13.0,2.0,44.0,1.0,0.0,2502.0,4.0,3.0,1.0,8.0,1.0,5.0,0.0,150.0,78805.0,7000.0,7000.0,24.274,2004,0.0,205.51429327686603,107970.35921122285,9590.667019587081
